Time is never time at all. You can never ever leave without leaving a piece of youth. And our lives are forever changed; we will never be the same. The [...]. . <i>Unfortunately<comma> we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then<comma> how about a <a href="/Special:Random" title="Special:Random">random page</a>?</i><p>[<span style="font-size:80%; line-height:100%; color:black;"><a href="/LyricWiki:Job_Exchange" title="LyricWiki:Job Exchange">I want to edit metadata</a></span>]. </p>,0.044716,0.027106,0.057182,4.038018,0.041843,0.00021,1.489338,3.970161,0.366761,0.118492,0.648024,0.014032,0.064006,0.609486,0.000141,0.198151,0.181775,0.188963,0.158284,0.155141,0.149299,0.138461,0.023899,0.499423,0.277266,0.303918,0.263919,0.212675,0.112715,0.094632,0.088603,0.115075,0.078675,0.060969,0.032568,0.039852,0.077615,0.138574,0.258564,0.012309,0.287633,0.096704,0.03966,0.035556,0.055887,0.203323,7796.78238,27.715515,36.959563,0.001527,0.555812,0.335639,58.04901,4.312326,1.338964,0.679871,0.509404,0.89607,0.131451,126.2001,5.175335,199.7037,0.732106,0.018797,0.028751,0.142594,0.000155,0.005264,7324.273,0.380757,0,0.63249,0.056699,0,0.232601,0.003201,311.2608,49432.43,0.013542,0.018257,0.000068,-7.317297,-7.448026,-0.392588,-0.198752,-0.137148,4.263912,6.464382,-0.002112,5.208355,-2.599906,0.044516,0.045225,0.028738,14.99477,0.154113,0.86525,0.000002,0.001676,1.263654,10.83345,5.660962,0.32881,5.833994,2.497557,0.605777,4.087132,2769,0.55288,4.57665,0.759066,-5.176034,9.610859,0.929935,0.818949,-0.000009,0.896725,0.002861,0.000038,-0.121323,0.000693,-0.536628,630,21.17277,sad
I jumped in the river<comma> what did I see?. Black-eyed angels swam with me. A moon full of stars and astral cars. And all the figures I used to see. . All my lovers were there with me. All my past and futures. And we all went to heaven in a little row boat. There was nothing to fear<comma> nothing to doubt. . I jumped into the river. Black-eyed angels swam with me. A moon full of stars and astral cars. And all the figures I used to see. . All my lovers were there with me. All my past and futures. And we all went to heaven in a little row boat. There was nothing to fear<comma> nothing to doubt. There was nothing to fear<comma> nothing to doubt. There was nothing to fear<comma> nothing to doubt,0.043532,0.034808,0.051647,8.703906,0.244581,0.00014,1.469728,3.936758,0.350064,0.125751,0.501717,0.007137,0.022294,0.637701,0.000075,0.180747,0.179207,0.178721,0.166866,0.163906,0.1393,0.12444,0.013542,0.334452,0.378109,0.616076,0.310781,0.224566,0.1361,0.172068,0.171214,0.139766,0.178421,0.236512,0.021305,0.036182,0.079195,0.127759,0.263774,0.008244,0.710513,0.116703,0.050264,0.04272,0.057009,0.209303,8286.809333,14.995148,24.983916,0.001516,0.618846,0.320537,53.00374,3.187667,1.129932,0.701421,0.366151,0.873452,0.145801,183.4936,6.386535,216.4674,0.780972,0.02449,0.068976,0.038994,0.000263,0.009874,13439.11,1.078928,0,0.984021,0.117018,0,0.015734,0.001952,417.3557,38715.3,0.012735,0.009131,0.000049,2.256141,4.364672,-0.89979,1.224415,-7.561338,-5.103151,-8.552671,-0.001461,2.147102,-1.584309,0.045726,0.036093,0.025318,61.49543,0.145013,0.079405,0.000003,0.000802,-0.817363,39.38738,14.82917,0.25972,10.02534,2.417703,0.271616,2.857066,738,0.057729,4.255249,0.531991,-2.750779,5.778227,0.711388,0.72911,-0.000004,0.632607,-0.006938,0.00002,-0.146353,0.000575,-0.216269,596,13.10441,sad
When I'm at the pearly gates. This'll be on my videotape<comma> my videotape. Mephistopheles is just beneath. And he's reaching up to grab me. . This is one for the good days. And I have it all here. In red<comma> blue<comma> green. Red<comma> blue<comma> green. . You are my center. When I spin away. Out of control on videotape. On videotape. On videotape. On videotape. On videotape. . This is my way of saying goodbye. 'Cause I can't do it face to face. I'm talking to you before. . No matter what happens now. You shouldn't be afraid. Because I know today has been. The most perfect day I've ever seen,0.026813,0.02128,0.036275,9.563014,-0.307156,0.000605,1.418538,4.886906,0.452062,0.103459,0.478537,0.005991,0.018613,0.829787,0.000234,0.200661,0.153939,0.148191,0.167582,0.150814,0.131325,0.120119,0.017354,0.448739,0.345373,0.309644,0.31943,0.312768,0.145646,0.149188,0.111359,0.08579,0.188549,0.200846,0.024308,0.028579,0.070182,0.132049,0.265613,0.007997,0.91304,0.123471,0.050145,0.035962,0.048904,0.204313,8928.34669,27.560592,38.57766,0.001536,0.589471,0.325369,50.80761,2.674689,0.988709,0.698106,0.294687,0.863655,0.079079,122.998,8.037422,166.3495,0.843392,0.033194,0.076702,0.044825,0.000234,0.004467,7115.429,2.115238,0,0.966045,0.101728,0,0.032824,0.000887,262.8429,19745.67,0.016083,0.014717,0.000114,7.208194,8.142922,-1.027809,0.451168,-4.626138,-1.242374,-4.084343,-0.000432,0.294462,-3.248079,0.027901,0.02409,0.017324,13.37451,0.16294,0.600342,0.000004,0.001176,-0.925426,36.50212,14.89799,0.458946,10.70064,2.629388,0.359792,2.735246,2567,-0.022612,5.057015,0.693551,-5.214264,11.07473,0.90907,0.756211,-0.000001,0.649691,0.002163,0.000008,-0.15127,0.000617,0.275696,2508,8.823479,sad
Oh comely<comma> I will be with you when you lose your breath<comma>. Chasing the only meaningful memory you thought you had left.. With some pretty<comma> bright and bubbly terrible scene. That was doing her thing on your chest.. But oh comely<comma>. It isn't as pretty as you'd like to guess. In your memory<comma> you're drunk on your awe to me. It doesn't mean anything at all.. Oh comely<comma>. All of your friends are all letting you blow<comma>. Bristling and ugly<comma> bursting with fruits falling out from the holes. Of some pretty<comma> bright<comma> and bubbly friend. You could need to say comforting things in your ear. But oh comely<comma>. There isn't such one friend that you could find here.. Standing next to me<comma>. He's only my enemy. I'll crush him with everything I own.. Say what you want to say. Hang for your hollow ways. Moving your mouth to pull out. All your miracle aimed for me.. Your father made fetuses with flesh licking ladies<comma>. While you and your mother were asleep in the trailer park.. Thunderous sparks from the dark of the stadiums<comma>. The music and medicine you needed for comforting.. So make all your fat fleshy fingers to moving<comma>. And pluck all your silly strings<comma> bend all your notes for me.. Soft silly music is meaningful magical<comma>. The movements were beautiful<comma> all in your ovaries.. All of them milking with green fleshy flowers<comma>. While powerful pistons were sugary sweet machines.. Smelling of semen all under the garden. Was all you were needing when you still believed in me.. Say what your want to say.. Hang for your hollow ways.. Moving your mouth to pull out. All your miracle aimed for me.. And I know they buried her body with others<comma>. Her sister and mother and five-hundred families.. And will she remember me fifty years later?. I wished I could save her in some sort of time machine.. Know all your enemies.. We know who our enemies are.. Goldaline<comma> my dear<comma>. We will fold and freeze together. Far away from here.. There is sun and spring and green forever.. But now we move to feel for ourselves inside some stranger's stomach.. Place your body here<comma>. Let your skin begin to blend itself with mine.,0.073115,0.046321,0.101696,4.619535,0.32009,0.000706,1.530403,4.739717,0.220608,0.127315,0.634585,0.021048,0.081751,0.69685,0.000372,0.21166,0.221909,0.174308,0.161852,0.173552,0.15117,0.135152,0.031428,0.494212,0.649133,0.291739,0.320889,0.343361,0.144424,0.158806,0.130905,0.107147,0.06867,0.045426,0.025378,0.03603,0.07885,0.138797,0.254949,0.012635,0.373553,0.169368,0.052777,0.054828,0.058208,0.205787,14316.568015,29.438669,33.110141,0.001611,0.571843,0.315845,75.63545,5.131799,1.41077,0.694825,0.879465,0.888478,0.113208,171.1472,5.619904,146.7524,0.912315,0.023909,0.124729,0.069682,0.000185,0.006836,16925.56,0.510335,0,0.991345,0.157319,0,0.008586,0.001204,488.7723,69928.45,0.042207,0.041314,0.000348,-7.291573,-7.289036,0.258156,0.185277,-2.342981,3.267272,-6.855092,0.002001,-4.023378,-8.199104,0.069576,0.0717,0.037654,3.853603,0.160717,0.021536,0.000006,0.002918,0.293285,7.706191,7.047181,0.290345,7.440293,2.532895,0.384095,4.706861,1471,0.02548,6.646814,0.787867,-4.657942,8.241981,0.97914,0.940013,0.000006,0.958593,-0.004357,0.000041,-0.128538,0.0008,-0.279798,1142,8.413177,sad
The fire died down. Carried it there into the house. Unclose your eyes. Let it all glow. . One day this body will break<comma>. One day these hands will shake.. . I'm watching the grass glow. Shining through the dead leaves. Arched back and slow. Your plow in the snow. . So let it all glow<comma>. While the fire dies down.. . Your clothes they have grown since I saw you last.. Summer makes us all into a soft knife in your hands.. Twist it into my skin. Wire to our cells?. . One day our body will break<comma>. One day our hands will shake.. . Summer lightening spit me out. Onto the wet grass. Climb onto its back. Your smile<comma> broken glass. Cold hands following down. No one's left warm. . So let it all glow<comma>. While the fire dies down.. . Fire dies down. build a home in the ground. Let light in through the holes in the ceiling. Something to believe in. . Let it all glow. Your name on fire and snow. . One day our bodies will break<comma>. One day our hands will shake.,0.077341,0.053917,0.09031,5.689057,0.42579,0.000159,1.573508,4.159495,0.327407,0.175332,0.575564,0.016525,0.035917,0.596966,0.000086,0.204149,0.176049,0.167042,0.134672,0.14474,0.127814,0.13489,0.02945,0.355064,0.484007,0.485934,0.314525,0.282361,0.120004,0.144403,0.094554,0.100296,0.104273,0.060501,0.027958,0.037685,0.070807,0.140912,0.251574,0.009505,0.389221,0.131991,0.038683,0.036313,0.053838,0.1988,9601.659674,18.299352,22.91778,0.001584,0.571894,0.322942,95.96818,5.397415,1.362613,0.615855,1.154518,0.887998,0.122208,158.9579,6.658392,201.0756,0.714434,0.010025,0.028445,0.098211,0.000366,0.007606,8174.057,0.41712,0,0.894141,0.125152,0,0.094716,0.003063,593.6802,36942.72,0.023448,0.020763,0.000095,-6.587448,-7.465629,-0.228786,-0.08589,-0.772079,-1.593253,-3.842147,-0.000936,-1.468143,-2.329156,0.075072,0.08159,0.024587,10.79422,0.164541,0.5946,-0.000005,0.001384,2.261263,45.44571,6.891103,0.279059,5.479112,2.546066,0.318099,3.014711,1477,0.275603,3.856564,0.726022,-3.504548,8.056049,0.910131,0.919441,0.000012,1.07921,-0.005081,0.000026,-0.130895,0.00056,-0.006578,2688,8.840369,sad
Tu mi fai girar tu mi fai. girar come fossi una bambola. Poi mi butti giù poi mi butti giù. come fossi una bambola.. Non ti accorgi quando piango<comma>. quando sono triste e stanca. tu pensi solo per te.. . No<comma> ragazzo no<comma> no ragazzo. no<comma> del mio amore non ridere.. Non ci gioco più quando. giochi tu sai far male. da piangere.. Da stasera la mia vita. Nelle mani di un ragazzo. no<comma> non la metterò più.. No ragazzo no<comma> tu non. mi metterai tra le dieci. bambole che non ti. piacciono più. oh no<comma> oh no.. . Tu mi fai girar tu mi fai. girar come fossi una bambola. Poi mi butti giù poi mi butti giù. come fossi una bambola.. Non ti accorgi quando piango<comma>. quando sono triste e stanca. tu pensi solo per te.. . No ragazzo no<comma> tu non. mi metterai tra le dieci. bambole che non ti. piacciono più.,0.047634,0.028633,0.057595,5.131643,0.172091,0.000439,1.50543,4.39082,0.408644,0.120354,0.585687,0.015597,0.069096,0.907493,0.000458,0.233226,0.202747,0.207893,0.194028,0.188744,0.162793,0.157099,0.029804,0.4111,0.265233,0.265678,0.297423,0.363092,0.146544,0.167135,0.14261,0.172901,0.085226,0.046693,0.031553,0.045811,0.083514,0.152908,0.264443,0.017545,0.533725,0.117983,0.042724,0.045478,0.049996,0.205563,9343.681352,49.058272,39.961548,0.001504,0.56757,0.317707,67.22232,4.274753,1.269434,0.974175,0.971149,0.884861,0.062404,51.70467,6.637048,237.8053,0.698451,0.024447,0.264026,0.408394,0.00032,0.005107,2187.074,1.57222,0,0.918109,0.099142,0,0.075235,0.003154,286.0177,42140.93,0.015726,0.020535,0.000073,-4.90439,-7.521648,0.017978,0.119748,0.47771,0.761765,0.108886,0.000054,-2.279196,2.318044,0.042522,0.06004,0.032269,19.45591,0.146592,0.573212,0.000002,0.001862,0.892221,9.675968,6.911534,0.594161,4.829094,3.555136,0.623614,4.245284,1312,0.165866,4.062279,1.102648,-4.507118,7.825724,1.218248,1.130492,-0.000003,1.111843,-0.001234,0.000047,-0.143516,0.001023,-0.00262,2294,7.350763,sad
Come on skinny love<comma> just last the year. Pour a little salt<comma> we were never here. My<comma> my<comma> my<comma> my<comma> my<comma> my<comma> my<comma> my. Staring at the sink of blood and crushed veneer. . I tell my love to wreck it all. Cut out all the ropes and let me fall. My<comma> my<comma> my<comma> my<comma> my<comma> my<comma> my<comma> my. Right in this moment this order's tall. . And I told you to be patient. And I told you to be fine. And I told you to be balanced. And I told you to be kind. And in the morning I'll be with you. But it will be a different kind. And I'll be holding all the tickets. And you'll be owning all the fines. . Come on skinny love<comma> what happened here. Suckled on the hope in light brassiere. My<comma> my<comma> my<comma> my<comma> my<comma> my<comma> my<comma> my. Sullen load is full; so slow on the split. . And I told you to be patient. And I told you to be fine. And I told you to be balanced. And I told you to be kind. And now all your love is wasted. And then who the hell was I?. And I'm breaking at the britches. And at the end of all your lines. Who will love you?. Who will fight?. Who will fall far behind?,0.078475,0.061215,0.104411,5.592151,-0.171692,0.000038,1.480248,4.40688,0.244536,0.149518,0.568155,0.037156,0.077542,0.897248,0.000033,0.219659,0.208551,0.178154,0.173551,0.160492,0.149844,0.145008,0.031763,0.253538,0.447901,0.22771,0.260456,0.321678,0.128295,0.119201,0.111817,0.106736,0.093981,0.073007,0.032782,0.043676,0.077165,0.145833,0.257724,0.044488,0.553706,0.114387,0.04105,0.03678,0.05813,0.205871,4812.52007,8.003747,18.808087,0.001383,0.589515,0.328385,92.11797,5.54438,1.398452,0.611414,0.991326,0.88984,0.135286,106.0662,5.93235,1750.807,4.720876,0.051966,0.054218,0.3303,0.000362,0.011451,7243.745,0.604924,0,0.95739,0.156118,0,0.040821,0.001919,628.6741,470868.6,0.009582,0.01314,0.000153,-5.927308,-6.819859,-0.360209,0.645313,-5.133869,-3.94064,-9.595777,-0.000743,-3.786501,-4.855598,0.073275,0.088823,0.067469,24.30033,0.164402,0.732866,0.000001,0.001558,0.007688,27.40357,6.784811,0.413138,5.682764,3.097472,0.481003,3.247047,340,0.11055,3.469869,0.981769,-4.299975,9.119569,1.311543,1.236632,0.000005,1.082098,0.003163,0.000103,-0.149798,0.000669,-0.212721,586,8.854078,sad
Who loves the sun . Who cares that it makes plants grow. Who cares what it does since you broke my heart. Who loves the wind . Who cares that it makes breezes. Who cares what it does since you broke my heart. . Who loves the sun. Who loves the sun. Not everyone. Who loves the sun. . Who loves the rain. Who cares that it makes flowers. Who cares that it makes showers since you broke my heart. Who loves the sun. Who cares that it is shining. Who cares what it does since you broke my heart. . Who loves the sun. Who loves the sun. Not everyone. Who loves the sun. . Oo-way-oo. . Who loves the sun. Who loves the sun. Not just anyone. Who loves the sun. Who loves the sun,0.115478,0.076099,0.184759,3.647619,0.069482,0.000212,1.460674,4.778781,0.37485,0.192017,0.6426,0.027856,0.095963,0.546683,0.000115,0.203564,0.175261,0.176917,0.167994,0.155257,0.141762,0.140431,0.026992,0.295819,0.245599,0.444622,0.307234,0.296054,0.082311,0.103533,0.101455,0.085848,0.061505,0.0402,0.030825,0.039387,0.076895,0.139912,0.257327,0.015364,0.238904,0.139597,0.030421,0.031586,0.063435,0.201349,14095.080729,31.25714,44.604729,0.001568,0.558588,0.317669,102.4072,6.468941,1.523781,0.513789,1.228699,0.901877,0.119589,79.89612,5.651344,98.09365,0.43809,0.008051,0.005863,0.116973,0.00005,0.009576,3435.004,0.21928,0,0.958056,0.10768,0,0.040212,0.00253,836.5396,103277,0.038502,0.037534,0.000136,-10.77507,-11.2696,0.1926,0.36421,2.523115,0.185741,-3.278687,-0.000757,-0.830648,-3.732712,0.113899,0.119902,0.039078,9.042505,0.138496,0.882062,0.000003,0.00223,0.744216,7.092688,5.591981,0.217639,3.64463,2.071605,0.345323,2.491539,724,0.100467,3.294191,0.906489,-3.339244,7.90649,0.909527,0.941769,-0.000006,0.816535,-0.00129,0.000063,-0.113144,0.00055,-0.461989,2964,22.763,sad
You know you're gold. You don't got to worry none. Oasis child born and so wild. Don't I know you better than the rest. All deception<comma> all deception from you. . Your love is stag in the white sand. Wilderness for miles. Eyes so mild and wise. Don't I know you better than the rest. All deception<comma> all deception from you. . Anyway you run. You run before us. Black and white horse. Arching among us. Anyway you run. You run before us. Black and white horse. Arching among us. . Your love is stag in the white sand. Oasis child born into a man. Don't I know you better than the rest. All deception<comma> all deception from you. . Wilderness for miles. Eyes so mild and wise. Oasis child born and so wild. Don't I know you better than the rest. All deception<comma> all deception from you. . Anyway you run. You run before us. Black and white horse. Arching among us. Anyway you run. You run before us. Black and white horse. Arching among us,0.052738,0.040438,0.064917,7.710737,0.44436,0.00026,1.461295,4.287128,0.346457,0.146528,0.524066,0.0075,0.018903,0.449854,0.000078,0.202208,0.184741,0.188578,0.148538,0.155645,0.127738,0.132062,0.020465,0.295592,0.422495,0.29368,0.283282,0.343177,0.19041,0.122846,0.110793,0.128261,0.057491,0.087929,0.024757,0.031744,0.061035,0.135691,0.257204,0.003784,0.535143,0.116945,0.042973,0.05652,0.055631,0.206473,8768.164534,26.543715,24.432277,0.001586,0.564103,0.31935,64.62934,3.807238,1.217574,0.77107,0.61433,0.88106,0.108294,113.3137,6.245331,85.70955,0.257504,0.007018,0.039725,0.036747,0.000163,0.005927,4881.138,0.330253,0,0.964048,0.136158,0,0.034683,0.002053,435.9383,10564.31,0.014721,0.015493,0.000027,-1.692209,-4.081078,0.670478,0.01864,-10.26246,-3.782651,-13.17568,0.002088,-11.24005,-4.721271,0.049199,0.055023,0.014046,2.758385,0.223051,0.62025,-0.000001,0.000711,1.123711,7.270665,6.225355,0.199706,4.298974,3.599922,0.369661,2.209801,2479,-0.385533,3.934361,0.719891,-3.172045,6.560077,1.012098,0.940128,0.000006,1.020439,0.000456,0.000007,-0.104921,0.000545,-0.152454,2783,8.284914,sad
Way down in Dixie<comma> oh do they miss me. Down along the Dixie Line. Banjos are strumming. Horseflies are humming. Ripe melons on the vine. The gold and the grey weeds. Saying look away. Way down along the Dixie Line. . I spent my childhood walking the wildwood. Down along the Dixie Line. Freight trains are squalling (?). Eyeballs are bawling. Four engines at a time. I was so happy with Momma and Pappy. Down along the Dixie Line. . Can't you hear those drivers way?. Can't you see those bright rails shine?. Wanna catch that fireball man. Leave that North Land far behind. . A river of whiskey flows down in Dixie. Down along the Dixie Line. They pulled up the tracks now. I can't go back now. Can't hardly keep from cryin'. Oh do they miss me way down in Dixie. Down along the Dixie Line. . Can't you hear those drivers way?. Can't you see those bright rails shine?. Wanna catch that fireball man. Leave the north land far behind. . Down along the Dixie Line,0.036794,0.028643,0.046243,6.824457,0.119862,0.000125,1.554819,4.778175,0.31639,0.095141,0.564665,0.014955,0.041668,0.913708,0.000094,0.220602,0.175371,0.198655,0.175406,0.170302,0.156948,0.158739,0.023113,0.58814,0.375347,0.253938,0.322367,0.376627,0.129034,0.161994,0.102033,0.126611,0.125775,0.102796,0.025729,0.036328,0.087681,0.139549,0.266424,0.02514,0.617907,0.138327,0.045339,0.040687,0.054435,0.205067,5166.634507,15.6268,10.785028,0.001551,0.584156,0.311196,63.76817,3.86948,1.165587,0.891016,0.687147,0.866699,0.078746,118.0244,7.024818,1102.458,3.564361,0.072142,0.2781,0.346793,0.000497,0.004156,8986.022,2.341587,0,0.962051,0.122167,0,0.036534,0.001773,341.6734,126689.7,0.009762,0.002557,0.000112,-0.377352,2.419463,-1.160963,-0.573805,-5.689291,-1.403931,-7.000659,-0.00157,-2.433272,-2.771627,0.037953,0.020119,0.042139,35.25293,0.162414,0.063953,0.000002,0.001026,1.59654,20.75081,15.18173,0.446539,13.08952,4.345983,0.48211,3.447366,2975,-0.015942,7.816426,0.63431,-4.243083,9.840931,0.870127,0.785575,0,0.835027,0.006664,0.000042,-0.112675,0.00062,0.436834,412,6.709592,sad
In the middle of the summer. I'm not sleeping. Cold wind. Blowing. . In the middle of the night they. Try to find me. But I'm still. Driving. . If you're going to San Francisco. Lay some flowers. On the. Gravestone. . There's music on a station. And I'm just listening. To cold wind. Whistling. . And if they ever find me. Tell the papers. Cold wind. Cold wind. Cold. Cold wind blowing. Cold wind blowing. . Hey hey hey. . Something ain't right. Something ain't right. . And if they ever find me. Tell the papers. Cold wind. Cold wind. Cold cold wind blowing. Cold wind blowing. Cold wind blowing. Cold wind blowing. Cold wind blowing,0.046576,0.027505,0.04552,5.068262,0.191713,0.000352,1.517809,4.273629,0.322226,0.106369,0.618814,0.018836,0.055756,0.771903,0.000357,0.227021,0.202088,0.202457,0.180219,0.183615,0.17546,0.169354,0.027702,0.367584,0.327241,0.361122,0.316656,0.264806,0.115019,0.125864,0.094659,0.081732,0.079791,0.067121,0.023292,0.044778,0.072649,0.141336,0.260609,0.018062,0.567165,0.128644,0.04876,0.029496,0.053259,0.203579,8525.57051,45.208844,31.965422,0.001445,0.512927,0.328921,57.80767,4.097144,1.284184,0.86963,0.687168,0.896251,0.105519,88.09513,5.810778,146.5392,0.835309,0.025123,0.159175,0.258211,0.000192,0.011299,7286.231,0.901754,0,0.98735,0.109489,0,0.012498,0.002256,271.8633,55840.23,0.013302,0.016705,0.000101,-5.445714,-5.860157,-0.388338,0.143228,-3.040438,-0.662527,-0.707427,0.001978,-3.888979,-1.071413,0.043397,0.048097,0.033639,22.32692,0.143405,0.619719,-0.000003,0.002087,0.873303,47.94827,12.36785,0.355084,4.687239,2.949523,0.564235,4.372239,1374,0.378827,4.454826,0.882451,-4.384523,9.132297,1.212986,1.169425,0.000005,1.175507,-0.003217,0.000058,-0.105928,0.000672,-0.367254,2297,10.31798,sad
I was a little girl . Alone in my little world . Who dreamed of a little home for me.. I played pretend between the trees<comma> . And fed my houseguests bark and leaves<comma> . And laughed in my pretty bed of green.. . I had a dream. That I could fly . From the highest swing.. I had a dream.. . Long walks in the dark . Through woods grown behind the park<comma> . I asked God who I'm supposed to be.. The stars smiled down on me<comma> . God answered in silent reverie. . I said a prayer and fell asleep.. . I had a dream. That I could fly . From the highest tree.. I had a dream.. . Now I'm old and feeling grey. . I don't know what's left to say . About this life I'm willing to leave.. I lived it full and I lived it well<comma> . There's many tales I've lived to tell. . I'm ready now<comma> . I'm ready now<comma>. I'm ready now . To fly from the highest wing.. . I had a dream.,0.057634,0.043268,0.080854,6.066849,-0.21091,0.000201,1.372936,4.335105,0.321212,0.142403,0.550722,0.020642,0.057737,0.855445,0.000176,0.20675,0.201116,0.202441,0.18708,0.18765,0.178422,0.172321,0.030695,0.407721,0.403427,0.447001,0.333751,0.265097,0.184868,0.139993,0.091321,0.169843,0.081534,0.082102,0.051024,0.049805,0.070618,0.136358,0.267188,0.025162,0.601024,0.128609,0.03386,0.048047,0.053373,0.20495,8271.602264,17.290619,27.763986,0.00156,0.585393,0.321593,67.41682,4.340852,1.30097,0.609438,0.524349,0.886239,0.100729,147.1297,5.795792,526.2638,1.705292,0.037762,0.086049,0.115719,0.000264,0.008402,14038.61,1.00251,0,0.852863,0.079907,0,0.125571,0.00211,513.8632,206005.7,0.021349,0.023185,0.000338,-3.477765,-3.351336,-1.022686,-0.360665,1.402854,-3.765559,-2.135791,0.000027,1.043867,2.922928,0.060408,0.06026,0.052376,15.83968,0.156467,0.345377,0.00001,0.002531,0.259938,24.34409,10.78865,0.33284,8.358482,3.587203,0.403797,3.454149,946,0.011448,5.29901,0.703108,-4.223732,8.677745,0.84284,0.961881,-0.000007,0.856505,-0.00395,0.000077,-0.161344,0.000926,0.530925,1195,8.38872,sad
I hope this letter finds you well. Been in the desert for so long. Sometimes i see faces. Comin' out of the dark. . But love won't be leaving. It won't be gone until i find a way. No<comma> love won't be leaving. It won't be gone until i find a way. . I draw my name in the sand. In the hope it'll find you. . Because love won't be leaving. It won't be gone until i find a way. . My desire is so strong. My desire is so strong. Sometimes i see faces. When i'm so alone. . I draw my name in the sand. In the hope it'll find you. I draw my name in the sand. In the hope it'll find you. . Because love won't be leaving. It won't be gone until i find a way. No<comma> love won't be leaving. It won't be gone until i find a way. . And i draw my name in the sand. In the hope it'll find you. Oh<comma> i draw my name in the sand. In the hope it'll find you. . Because love won't be leaving. It won't be gone until i find a way. No<comma> love won't be leaving. It won't be gone until i find a way. . Love won't be leaving. It won't be gone until i find a way. Oh<comma> love won't be leaving. It won't be gone until i find a way. . La. La. La,0.075287,0.04707,0.1217,4.490913,0.523096,0.000336,1.484069,4.452962,0.369748,0.137162,0.602952,0.027165,0.097787,0.694823,0.000425,0.216055,0.19735,0.184023,0.182056,0.166165,0.154199,0.144863,0.0383,0.40331,0.413802,0.267617,0.237126,0.261148,0.103231,0.121836,0.100556,0.102622,0.090419,0.103749,0.032556,0.065995,0.080072,0.135597,0.255768,0.017318,0.325121,0.105334,0.0363,0.032605,0.058377,0.200436,9963.097407,32.057138,40.043191,0.001476,0.575219,0.321957,88.42677,5.226645,1.349311,0.777333,1.721504,0.894692,0.150451,99.49572,6.514719,743.9301,2.232665,0.038373,0.131285,0.713482,0.000169,0.018134,9668.657,2.493382,0,0.94008,0.128789,0,0.056367,0.003011,461.9515,151825.8,0.019372,0.020084,0.000226,-5.656914,-10.6318,-0.226625,0.99483,-0.142474,-3.454104,2.390349,0.001391,-5.834969,1.150863,0.068553,0.105578,0.048033,4.266246,0.14882,0.464788,0.000006,0.001459,1.490751,15.22818,8.048343,0.638111,6.035856,4.018725,0.706557,3.984299,2206,0.337184,4.087602,0.976338,-4.332193,9.44661,1.038371,1.017245,0.000007,0.85434,0.000757,0.000055,-0.111334,0.00068,-0.207244,276,8.470737,sad
You better know by now she said. I made no effort to defend myself against her claims. . There wasn't anything to add. and so I blurted out I guess it's gonna rain today.. What a silly thing to put you through. I know better. . Lost for words because of losing you. Didn't I promise you. I knew better. . Hurry home before the sky breaks out you can't predict things that happen all the time. Hurry back don't take my word for it babe . I don't know but I guess it's gonna rain today. I don't know but I guess it's gonna rain today. . She said to get the hell away. And left me standing in the doorway like a tired cliche. I thought I had it all pinned down. Now I'm the guy who said I guess it's gonna rain today. Oh the fine line between street smartness and a smartass. All the skipping beats of confidence and the drum roll that you thought you could play. . Hurry home before the sky breaks out no point predicting things that happen all the time. Hurry back don't take my word for it babe. I don't know but I guess it's gonna rain today. I don't know but I guess it's gonna rain today. . But I'm sure that you've known this all along. Oh I'm sure that you've known this all along,0.082121,0.06844,0.11646,5.746122,0.106539,0.000101,1.485245,4.638611,0.303956,0.147641,0.579463,0.049562,0.103134,1.40376,0.000113,0.234698,0.178597,0.18388,0.181682,0.167114,0.164246,0.157165,0.035116,0.38613,0.283118,0.337174,0.330232,0.328462,0.149774,0.165396,0.169522,0.162469,0.129287,0.119228,0.039828,0.049245,0.085225,0.154582,0.258693,0.049003,0.837764,0.137792,0.038612,0.02944,0.05919,0.202144,6463.332158,23.908506,26.572927,0.001465,0.590295,0.327778,69.16427,4.604539,1.382964,0.549289,0.45637,0.875653,0.05961,43.98326,5.07736,1103.609,2.301812,0.044698,0.089745,0.109378,0.000297,0.008241,3329.654,1.566927,0,0.870839,0.101411,0,0.112554,0.00297,786.5766,636617.2,0.018397,0.010364,0.000284,-5.445608,-6.339451,-0.698097,0.086597,-13.18143,-3.387924,-4.97298,-0.000002,-4.273818,-5.2375,0.083053,0.091604,0.076401,20.47304,0.129733,-0.07228,0.000009,0.001862,2.042562,16.95207,9.849607,0.825695,9.270489,3.420686,0.729961,4.136781,1740,-0.377489,6.096999,1.196197,-6.232549,11.0533,1.231873,1.12066,-0.000003,1.15959,0.000733,0.000175,-0.157089,0.000961,-0.020298,2432,7.779521,sad
