List monitors arrive with petition.. Iron-fisted philosophy... Is your life worth a painting?. Is this 'girl vs. boy' with different symbols? Being born is power.... Scout leader nazi tagged as 'big sin'. Your risk chains me hostage.. Me<comma> I'm fighting with my head<comma> I am not ambiguous.. I must look like a dork.. . Me<comma> naked with textbook poems spout fountain against the Nazis<comma> . With weird kinds of sex symbols in speeches that are big dance thumps.. If we heard mortar shells<comma> we'd cuss more in our songs and cut down the guitar solos.. . So dig this big crux.. Organizing the boy scouts for murder is wrong<comma> ten years beyond the big sweat point.. Man<comma> it was still there<comma> ever without you coming back around<comma> look!. Coming together<comma> for just a second<comma> a peek.. A guess at the wholeness that's way too big<comma> at the wholeness that's way too big.,0.114881,0.5779,-0.031829,3.379496,0.487289,0.356401,0.27043,0.633054,0.772101,0.034273,0.783794,0.707173,0.415958,0.451863,0.455541,0.211163,0.203641,0.184878,0.299373,0.543114,0.502005,0.879891,1.224579,0.094133,0.065946,0.071098,0.072643,0.104849,18.835805,0.372118,0.430852,0.033536,0.021534,0.032654,0.056534,0.212951,0.28057,45.694661,137.5,1.004931,91.43837,6.180583,1.537116,0.53753,1.251704,0.884721,0.129147,38.21519,5.084526,379.0337,1.606524,0.023929,0.016751,0.209449,0.000185,0.03258,2255.928,0.692408,0,0.933422,0.144507,0,0.062187,0.003405,1058.194,280834.3,0.123723,-11.59682,-7.616976,-0.000745,-2.500759,3.290615,-2.041592,-0.510947,-4.022503,2.666225,16.57789,0.275862,0.134343,0.07243,0.001626,0.404606,71.64829,0.67936,4.827077,-0.173324,4.615837,-0.003663,4.090227,2095,-0.000004,0.003152,1.277256,-0.12259,202,1.259835,3.875772,funny
1<comma> 2<comma> 3<comma> 4. . Our stepmom<comma> we did everything to hate her . She took us down to the edge of Decatur . We saw the lion and the kangaroo take her . Down to the river where they caught a wild alligator . . Sangamon River<comma> it overflowed . It caused a mudslide on the banks of the operator . Civil War skeletons in their graves. They came up clapping in the spirit of the aviator . . The sound of the engines and the smell of the grain. We go riding on the abolition grain train. Stephen A. Douglas was a great debater. But Abraham Lincoln was the great emancipator . . Chickenmobile with your rooster tail. I had my fill<comma> and I know how bad it feels. Stay awake and watch for the data. No small caterpillar<comma> go congratulate her. . Denominator<comma> go Decatur<comma> go Decatur . It’s the great I Am . Abominate her<comma> go Decatur<comma> why did we hate her? . It’s the great I Am . Denominator<comma> go Decatur<comma> anticipate her . It’s the great I Am . Appreciate her<comma> appreciate her . Stand up and thank her. . Stand up and thank her. It's the great I Am. Stand up and thank her. It's the great I Am . Stand up and thank her. It's the great I Am . Stand up and thank her,0.069481,0.229486,0.155219,3.40353,0.477791,0.397622,0.309502,0.562515,0.74969,0.055505,0.912802,1.256174,0.490459,0.448413,0.549833,0.251568,0.22127,0.169709,0.290938,0.408592,0.506925,0.824907,1.202636,0.087573,0.06044,0.069304,0.065346,0.104151,2.48913,0.240196,0.743596,0.024515,0.01848,0.024944,0.054352,0.215677,0.134252,11.26123,129.25,1.004588,55.34539,3.938178,1.322379,0.713913,0.429563,0.884163,0.066392,24.13971,5.105354,319.4293,0.706017,0.027501,0.0508,0.08231,0.000193,0.010967,712.5911,1.388688,0,0.891478,0.128656,0,0.096809,0.002695,553.2341,501689.5,2.922663,-5.582407,-5.553667,-0.000016,-9.250192,3.107666,-7.510774,-6.499592,-8.466658,2.632268,20.68086,0.663037,0.062689,0.063922,0.0052,0.433306,63.84527,0.036659,13.21353,0.25306,7.658062,0.001088,6.323899,1469,-0.000003,0.002275,1.172245,-0.360973,68,1.292021,27.05466,funny
The tide is high but I'm holding on. I'm gonna be your number one. I'm not the kind of girl who gives up just like that. Oh<comma> no. . It's not the things you do that tease and wound me bad. But it's the way you do the things you do to me. I'm not the kind of girl who gives up just like that. Oh<comma> no. . The tide is high but I'm holding on. I'm gonna be your number one. Number one<comma> number one. . Every girl wants you to be her man. But I'll wait my dear 'til it's my turn. I'm not the kind of girl who gives up just like that. Oh<comma> no. . The tide is high but I'm holding on. I'm gonna be your number one. Number one<comma> number one. . Every girl wants you to be her man. But I'll wait my dear 'til it's my turn. I'm not the kind of girl who gives up just like that. Oh<comma> no. . The tide is high but I'm holding on. I'm gonna be your number one. Number one<comma> number one<comma> number one. . The tide is high but I'm holding on. I'm gonna be your number one,0.062748,-0.331986,0.328678,4.09568,0.346135,0.382227,0.176206,0.662187,0.783483,0.047202,0.844064,0.881011,0.462023,0.456701,0.604411,0.229819,0.233628,0.170576,0.457633,0.49173,0.665999,1.329323,1.646721,0.121321,0.0722,0.064335,0.063522,0.105423,9.69991,0.397277,0.433089,0.029063,0.021136,0.029941,0.05613,0.204463,0.241047,17.129684,126,1.004262,68.46625,4.778518,1.373638,0.68466,0.829686,0.8875,0.04219,26.88909,5.523455,171.0493,0.718551,0.021408,0.074199,0.167712,0.000227,0.004295,954.8573,0.563309,0,0.993342,0.11336,0,0.006618,0.00222,434.9186,226915.3,2.774139,-9.316784,-10.16217,-0.002026,4.413093,3.330472,3.940535,2.636436,1.533389,2.702683,23.1296,0.573503,0.061238,0.062995,0.002664,0.39988,35.60238,0.981173,26.16035,-0.420198,7.532131,-0.003019,4.228889,1056,-0.000008,0.00104,1.058261,-0.172426,1020,1.316404,25.33744,funny
At least I won't be shot for singing. I'm a free agent – I can protest. This must be freedom. I must be happy!. So let Mandela rot in prison. Someone should tell him how lucky he is. Read him George Orwell<comma> explain about Naipaul because. He must realize how he needs us. what with our Culture<comma> our Charm and our Brains. But how could he understand?. Heathen have no soul,0.065658,1.070512,0.045829,4.05844,0.343566,0.237758,0.365429,0.588317,0.760955,0.022803,1.041275,0.708695,0.447126,0.394529,0.492649,0.224714,0.183684,0.180073,0.302204,0.315985,0.688405,1.274633,2.534857,0.12872,0.057987,0.066022,0.073861,0.098383,41.931138,0.359706,0.566781,0.037175,0.017263,0.025149,0.061909,0.209157,0.401397,31.349446,146.5,1.003319,74.74322,4.520366,1.295265,0.714009,0.916054,0.889382,0.134494,59.47967,6.066362,137.1801,0.54636,0.015031,0.040339,0.175407,0.000141,0.013277,2238.984,0.665105,0,0.742344,0.117761,0,0.191397,0.006218,524.2406,40212.31,1.585636,-3.364478,-5.424415,-0.000216,-4.886018,3.095453,-2.548249,-0.956164,-1.765254,3.570106,18.3639,0.208107,0.06353,0.072959,0.000486,0.43201,67.37193,0.617134,16.27187,-0.244397,6.636415,0.001659,4.340395,1037,0,0.001178,0.902654,0.172036,2051,1.31724,6.057036,funny
Our fathers have been entangled in things. He's been squandering<comma> he's been squandering. And we don't do a thing<comma> 'cause we're busy and think. We're just wandering<comma> we're just a-wandering like fools. . His son is his prize<comma> he tells a few lies. He's got his father's eyes<comma> it's in his father's eyes. And he thinks in his mind that he's just getting by. But he's a compromise<comma> he's just a compromising fool. . And the stance that we take isn't much to bear. Yeah<comma> we leave things to change on their time. And our failure to care for it leaves us blind. 'til we're tired and we're crazed in the mind. . Now he lies on his back<comma> and they tell him it's that. It's just a heart attack<comma> it's just a heart attack. Too late to return to the ones that you've earned. No they don't give it back<comma> no they don't give it back to fools. . And the stance that we take isn't much to bear. Yeah<comma> we leave things to change on their time. And our failure to care for it leaves us blind. 'til we're tired and we're crazed in the mind. . I've been<comma> I've been silent,0.080161,0.334671,-0.346238,3.930864,0.423502,0.37814,0.214446,0.59541,0.749597,0.027266,0.698436,0.641665,0.402784,0.433224,0.598799,0.203193,0.20902,0.152814,0.281206,0.41249,0.84776,0.925095,1.252474,0.115846,0.064369,0.061365,0.051249,0.105822,9.720901,0.406686,0.366884,0.029798,0.020785,0.024499,0.054434,0.211575,0.232647,49.686091,156.5,1.004558,84.9477,5.339426,1.408802,0.722756,1.307663,0.900102,0.097851,43.97793,5.858993,82.92532,0.393847,0.012211,0.020892,0.092525,0.000157,0.008231,1693.566,0.376987,0,0.697071,0.088925,0,0.211304,0.006151,584.8829,50327.32,0.993521,-7.885583,-7.820503,0.000231,-1.208706,2.671656,0.266527,-0.880161,-0.556733,2.609645,10.06342,0.333333,0.081342,0.076732,0.001024,0.354157,41.70438,0.60617,3.705206,-0.674657,3.016014,0.003871,3.581939,1434,0.000005,-0.001974,0.681525,0.030734,181,0.937545,7.606438,funny
I feel it all<comma> I feel it all. I feel it all<comma> I feel it all. The wings are wide<comma> the wings are wide. Wild card in sight<comma> wild card in sight. . Oh I'll be the one who'll break my heart. I'll be the one to hold the gun. . I know more than I knew before. I know more than I knew before. I didn't rest<comma> I didn't stop. Did we fight or did we talk?. . Oh I'll be the one who'll break my heart. I'll be the one to hold the gun. . I love you more. I love you more. I don't know what I knew before. But now I know I want to win the war. . No one likes to take a test. Sometimes you know more is less. Put your weight against the door. Kick-drum on the basement floor. Stranded in the fog of words. Loved him like the winter bird. On my head the water pours. Gulf stream through the open door. Fly away. Fly away to what you want to make. . I feel it all<comma> I feel it all. I feel it all<comma> I feel it all. The wings are wide<comma> the wings are wide. Wild card in sight<comma> wild card in sight. . Oh I'll be the one who'll break my heart. I'll be the one who'll break my heart. I'll be the one who'll break my heart. I'll end it<comma> though you started it. . The truth lies (we could be together). The truth lied (And now I wonder). If lies divide (to the end<comma> we've got to make it). Lies divide,0.090551,0.832738,0.143669,3.940006,0.393942,0.368085,0.193245,0.626259,0.800173,0.05552,1.177599,0.937893,0.484757,0.436791,0.507871,0.210835,0.204781,0.173632,0.33734,0.577843,0.741076,0.886278,2.02746,0.11472,0.106687,0.096357,0.050127,0.109131,7.09552,0.425532,0.728663,0.032215,0.023012,0.045986,0.060055,0.212177,0.244679,25.987361,114.5,1.006399,76.62907,5.431744,1.477954,0.651728,0.874138,0.890737,0.054505,42.85577,5.170051,469.7901,1.696883,0.036246,0.083945,0.352807,0.000296,0.005553,2620.998,1.073554,0,0.950067,0.144369,0,0.047472,0.002517,719.3692,516754.1,2.401131,-9.116364,-8.571368,0.000504,-2.739638,3.566234,-1.236182,-1.804431,-6.000068,2.892943,29.85176,0.552934,0.091686,0.083646,0.004861,0.392795,58.93325,1.473327,20.02919,-0.604943,7.166939,0.002605,4.523787,2513,0.000001,0.004858,1.172206,-0.405573,424,1.420635,17.42862,funny
All my life. There you go. Oh please stay. Just this once. Anyway.... . All my life. There they go. Oh please stay. For the night. Anyway. . All my life. There you go. Oh please stay. Just this once. Anyway. . All my life. There they go. Oh please stay. For the night. Anyway,0.060811,0.594779,0.267383,3.195949,0.491148,0.488637,0.434517,0.563394,0.726352,0.050171,1.046991,0.925671,0.402182,0.482164,0.524411,0.240207,0.2212,0.163972,0.323378,0.378176,0.45327,0.733131,1.596625,0.083369,0.072332,0.071134,0.103553,0.116753,33.806006,0.264418,0.468168,0.02681,0.016559,0.026074,0.053536,0.213935,0.886179,43.076987,127.5,1.006635,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9,2.078643,-4.567912,2.422336,0.00106,-2.4105,2.836732,-1.34711,-2.204226,1.275156,2.943199,13.12662,0.366606,0.063602,0.044074,0.002589,0.312234,14.52936,0.837227,6.423999,-0.40206,5.900859,-0.002397,6.028558,2688,0.000001,-0.00131,1.034701,0.381778,1149,1.651805,7.656411,funny
Ski-doo-be-dop. Eww. Ski-doo-be-dop. Eww. (Ski-doo-be-dop) We were at a party (Eww). (Ski-doo-be-dop) His ear lobe fell in the deep (Eww). (Ski-doo-be-dop) Someone reached in and grabbed it (Eww). (Ski-doo-be-dop) Was a rock lo[...]. . <i>Unfortunately<comma> we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then<comma> how about a <a href="/Special:Random" title="Special:Random">random page</a>?</i><p>[<span style="font-size:80%; line-height:100%; color:black;"><a href="/LyricWiki:Job_Exchange" title="LyricWiki:Job Exchange">I want to edit metadata</a></span>]. </p>,0.075405,-0.085629,-0.037631,3.744757,0.419784,0.333446,0.297274,0.578807,0.704906,0.029443,0.932073,0.58825,0.382274,0.441758,0.507084,0.213649,0.20174,0.173907,0.512484,0.463746,0.67641,2.439767,1.513993,0.113029,0.06799,0.079531,0.079481,0.111686,11.937135,0.584565,1.259183,0.032333,0.019936,0.034211,0.054026,0.210364,0.192946,37.431676,133,1.008405,72.65016,4.760896,1.358764,0.737696,1.026208,0.892788,0.10719,56.2608,5.546679,315.1487,0.885918,0.012691,0.049532,0.350248,0.000205,0.013121,3637.096,0.4687,0,0.88482,0.108861,0,0.101981,0.003561,547.3338,116906,0.72937,-6.703412,-6.582829,-0.000564,3.229259,2.853539,-8.002216,-7.55279,-9.587016,2.216602,15.15065,0.226255,0.077532,0.064425,0.001325,0.410785,66.62146,0.947197,5.242906,-0.806172,3.774296,-0.002371,4.039608,622,-0.000001,-0.000531,1.052415,-0.166854,1077,1.341758,4.83592,funny
Little ghost<comma> little ghost. One I'm scared of the most. Can you scare me up a little bit of love?. I'm the only one that sees you. And I can't do much to please you. And it's not yet time to meet the lord above. . The first moment that I met her. I did not expect a specter. When I shook her hand I really shook a glove. She looked into me so sweetly. And we left the room discreetly. No one else could know the secret of our love. . Little ghost<comma> little ghost. One I'm scared of the most. Can you scare me up a little bit of love?. I'm the only one that sees you. And I can't do much to please you. And it's not yet time to meet the lord above. . Every morning I awoke. And I see my little ghost. Wondering if it's really her that's lying there. I lean to touch her and I whisper. But not brave enough to kiss her. When I held her I was really holding air. . Little ghost<comma> little ghost. One I'm scared of the most. Can you scare me up a little bit of love?. I'm the only one that sees you. And I can't do much to please you. And it's not yet time to meet the lord above. . Though I try my best to keep it. There really was no secret. Must have looked like I was dancing with the wall. No one else could see this apparition. But because of my condition. I fell in love with a little ghost and that was all. . Little ghost<comma> little ghost. One I'm scared of the most. Can you scare me up a little bit of love?. I'm the only one that sees you. And I can't do much to please you. And it's not yet time to meet the lord above. No<comma> it's not yet time to meet the lord above,0.103359,0.475285,0.27679,4.067676,0.328141,0.279886,0.236074,0.606554,0.774724,0.050922,0.925735,0.946383,0.497609,0.448505,0.719561,0.219232,0.233005,0.162711,0.30121,0.317376,0.606312,1.04215,1.787443,0.070582,0.058558,0.052776,0.054493,0.100151,4.259341,0.250233,0.600583,0.023676,0.021558,0.034902,0.065616,0.20971,0.136619,40.869318,135,1.004364,81.85389,5.389425,1.442776,0.60415,0.919823,0.902368,0.061208,30.12708,5.486252,190.9374,0.588632,0.0163,0.020613,0.16153,0.000123,0.00555,1241.001,0.507908,0,0.811585,0.10888,0,0.153017,0.004152,755.488,221626.8,0.670035,-9.308062,-9.60712,-0.000472,-4.770572,3.117131,-1.868727,-1.848983,1.122152,2.930796,17.44924,0.434362,0.10198,0.10967,0.003196,0.386922,42.18975,0.195839,4.975499,-0.384011,4.449585,-0.003111,3.525379,665,0,-0.001243,1.097878,0.002055,2395,1.483893,10.25873,funny
Are my lemons tied? Is my hair in place?. Have I got a cute expression on my face?. Are my shoes all shined? . I try to keep in line when I'm dancing in the show tonight.... . Does my shuffle step really look so good?. Am I doing it the way you think I should?. Would it be a miss if I blew a kiss . When I'm dancing in the show tonight?. . Showtime now is getting nearer and I'm getting scared.... Wish I could see in the mirror if I'm all prepared.. . First<comma> you take a step<comma> then you point your toe<comma>. Hope I know it like I did a week ago.. Am I standing straight? . I can hardly wait till I'm dancing in the show tonight.. . Showtime now is getting nearer and I'm getting scared.... Wish I could see in the mirror if I'm all prepared.. . First<comma> you take a step<comma> then you point your toe<comma>. Hope I know it like I did a week ago.. Am I standing straight? . I can hardly wait till I'm dancing in the show tonight.,0.083728,-0.33366,0.070906,3.67303,0.385689,0.388711,0.346907,0.555606,0.691064,0.044006,1.14747,1.042601,0.447781,0.417303,0.594453,0.203168,0.212728,0.164312,0.368011,0.323622,0.533025,1.156701,1.660192,0.101723,0.06364,0.082493,0.099192,0.097061,32.440049,0.277652,0.841401,0.031774,0.029531,0.035402,0.052929,0.213995,0.513427,50.148512,126,1.007859,79.96578,4.703869,1.324021,0.684083,0.892832,0.888366,0.172657,137.5,6.019067,371.8612,1.45813,0.040243,0.021021,0.218746,0.000263,0.022235,19393.08,1.256009,0,0.826898,0.106884,0,0.143233,0.00457,753.3265,466689.1,1.210802,-3.764811,-5.295039,0.000172,-3.187869,3.525968,-1.148702,-1.092686,-2.581414,3.440297,24.78691,0.61101,0.082887,0.086505,0.003915,0.389835,23.3306,0.989701,7.404917,-0.986887,7.794592,-0.000447,5.557989,388,-0.000003,-0.004044,1.100113,0.277335,2421,1.196869,20.81617,funny
Bat macumba<comma> ê<comma> ê. Bat macumba<comma> ôba. Bat macumba<comma> ê<comma> ê. Bat macumba<comma> ô. Bat macumba<comma> ê<comma> ê. Bat macumba. Bat macumba<comma> ê<comma> ê. Bat macum. Bat macumba<comma> ê<comma> ê. Bat ma. Bat macumba<comma> ê<comma> ê. Bat. Bat macumba<comma> ê<comma> ê. Ba. Bat macumba<comma> ê<comma> ê. Bat macumba<comma> ê. Bat macumba. Bat macum. Bat ma. Bat. Ba,0.111663,0.609023,0.417548,3.448993,0.468497,0.433853,0.350868,0.64773,0.84234,0.054165,1.518569,0.885165,0.453617,0.482669,0.668453,0.217972,0.231566,0.187484,0.345452,0.271823,0.549538,0.764843,1.317415,0.071159,0.067656,0.071391,0.057416,0.123053,1.571875,0.214236,0.44046,0.022627,0.021393,0.033533,0.054973,0.215686,0.176288,37.271203,124,1.004047,85.34902,6.197018,1.578177,0.60497,1.003353,0.90377,0.081963,27.48977,4.989632,278.5964,0.771209,0.011267,0.02786,0.180009,0.000103,0.014291,1813.874,0.234561,0,0.920107,0.105572,0,0.073559,0.002963,881.4828,258123.2,0.507998,-12.2703,-11.56667,-0.000922,0.64043,2.953477,-0.368989,-0.544538,0.682463,2.723942,16.78407,0.342408,0.111868,0.114203,0.002534,0.306246,23.83973,0.997647,6.919564,-0.27178,4.251636,0.001434,4.91244,234,0.000004,-0.001211,1.373266,-0.41679,2632,1.243375,5.512799,funny
Girl!. I wanna take you to a gay bar. I wanna take you to a gay bar. I wanna take you to a gay bar<comma> gay bar<comma> gay bar. . Let's start a war<comma> start a nuclear war. At the gay bar<comma> gay bar<comma> gay bar. Wow!. At the gay bar. Now<comma> tell me do ya...do ya have any money?. I wanna spend all your money. At the gay bar<comma> gay bar<comma> gay bar. . . I've got something to put in you. I've got something to put in you. I've got something to put in you. At the gay bar<comma> gay bar<comma> gay bar. Wow!. . You're a superstar at the gay bar. You're a superstar at the gay bar. Yeah! You're a superstar<comma> yeah<comma> at the gay bar. You're a superstar at the gay bar. Superstar. Super<comma> super<comma> superstar,0.156105,0.626973,0.165415,3.363153,0.489882,0.399905,0.222187,0.692961,0.823086,0.04956,0.557339,0.594781,0.390114,0.445221,0.499864,0.19636,0.198029,0.161187,0.153884,0.290341,0.545048,0.62349,1.072922,0.086957,0.063879,0.060682,0.04785,0.106935,3.566777,0.243754,0.3504,0.031115,0.028888,0.047549,0.065788,0.215082,0.17845,58.909952,137.75,1.003628,96.68099,6.999308,1.652737,0.534098,1.360215,0.890132,0.113336,36.57914,4.725261,90.29311,0.381392,0.006538,0.005511,0.217765,0.000047,0.020202,1771.227,0.155819,0,0.914115,0.098861,0,0.078561,0.003736,1170.577,239655.8,-0.120186,-15.63831,-14.61299,-0.000554,0.72589,3.235426,0.282363,-1.580371,-1.732782,3.089221,10.37369,0.305505,0.156744,0.141323,0.002422,0.255738,4.640056,1.77013,17.86,-0.858854,13.44325,-0.003792,4.101242,1448,-0.000004,0.004289,0.962186,-0.198929,473,1.060707,4.691074,funny
grey balloons. set towards the sun. fighting words. underneath your tongue. soon we will be laughing. out there on the landing. now its too bright. dancing through the ash. you made other plans. . suicide. to pick up on the few. in the dark theres a narrow flame. soon we will be laughing. out there on the landing. now its too bright. dancing through the ash. you made other plans,0.053327,0.555984,-0.105888,4.539985,0.34611,0.385532,0.292221,0.553473,0.724297,0.021073,0.794138,0.710885,0.39795,0.464655,0.510333,0.222141,0.200717,0.167268,0.433415,0.515553,1.242392,0.99299,1.68459,0.080658,0.074965,0.068198,0.055895,0.103954,11.731964,0.39222,0.491311,0.029741,0.018745,0.02941,0.051988,0.214525,0.238385,33.160057,129.5,1.00519,69.19708,4.184395,1.254737,0.752049,0.917578,0.893218,0.08148,52.6111,6.23207,133.9765,0.56758,0.013675,0.030723,0.141283,0.000217,0.005692,2101.975,0.482207,0,0.847537,0.112449,0,0.129304,0.003939,389.5745,27000.28,0.647988,-4.0445,-2.974776,-0.000381,-1.169743,3.56257,1.297825,-3.411134,0.373166,2.997262,14.83416,0.153055,0.055089,0.042538,0.000489,0.419628,64.7389,1.355385,8.621646,-1.349769,6.474526,-0.000178,4.382253,1328,0.000004,0.006926,0.846153,0.13971,2298,1.003474,6.122134,funny
I took a plane<comma> I took a train -- ah<comma> who cares? You always end up in the city.. I said to Carl<comma> "look up for once<comma> see just how the sun sets in the sky.". I said to John<comma> "do you think the girls here ever wonder how they got so pretty?". Oh<comma> well<comma> I do.. . Look out upon the myriad harbour.. Look out upon the myriad harbour.. Look out upon the myriad harbour.. . All the boys with their homemade microphones have very interesting sounds.. All the girls fall into ruin<comma> droppin' out of school<comma>. Breakin' Daddies' hearts just to hang around.. . I walked into the local record store and asked for an American music anthology.. It sounds fun.. They tore at my skirt and stuck it on the walls at <i>P.S.1</i>.. . I took a plane<comma> I took a train -- ah<comma> who cares? You always end up in the city.. Stranded at Bleecker and Broadway<comma> and looking for something to do.. Someone somewhere asked me<comma> "Is there anything in particular I can help you with?". All I ever wanted help with was you.. . Look out upon the Myriad Harbour.. Look out upon the Myriad Harbour.. Look out upon the Myriad Harbour.. Look out upon the Myriad Harbour.,0.116599,0.205443,0.370248,3.28854,0.486798,0.377926,0.295155,0.626154,0.777906,0.048175,0.814186,0.744066,0.390222,0.437965,0.48614,0.210461,0.20956,0.166603,0.260833,0.345816,0.502912,1.311297,2.06309,0.086233,0.076261,0.074098,0.07468,0.104198,9.855151,0.316313,0.461875,0.024469,0.023181,0.03548,0.064652,0.217058,0.274957,43.910654,143,1.004299,131.4,7.484141,1.5392,0.647403,2.194544,0.90512,0.155219,78.10064,6.358264,1371.83,3.217119,0.027794,0.017816,0.844277,0.000066,0.020994,5439.935,0.616229,0,0.89747,0.128296,0,0.092079,0.004024,931.912,365507.7,0.010274,-10.19375,-8.918773,-0.001938,2.908406,3.015289,-2.658208,-2.511597,-4.74579,3.314547,14.71443,0.518451,0.118323,0.112506,0.004006,0.313931,10.74788,1.118842,9.147104,-0.722729,8.640205,0.004814,4.425034,619,-0.000005,0.000193,0.81018,-0.216129,638,0.990722,17.03696,funny
I heard you on the wireless back in '52. Lying awake intently tuning in on you. If I was young it didn't stop you coming through. <i>Oh-a-oh</i>. . They took the credit for your second symphony. Rewritten by machine on new technology. And now I understand the problems you can see. . <i>Oh-a-oh</i>. I met your children. <i>Oh-a-oh</i>. What did you tell them?. . <i>Video killed the radio star. Video killed the radio star</i>. Pictures came and broke your heart. <i>Oh-a-a-a oh</i>. . And now we meet in an abandoned studio. We hear the playback and it seems so long ago. And you remember the jingles used to go:. . <i>Oh-a-oh</i>. You were the first one. <i>Oh-a-oh</i>. You were the last one. . <i>Video killed the radio star. Video killed the radio star</i>. In my mind and in my car. We can't rewind<comma> we've gone too far. <i>Oh-a-a-a oh. Oh-a-a-a oh</i>. . <i>Video killed the radio star. Video killed the radio star</i>. In my mind and in my car. We can't rewind<comma> we've gone too far. Pictures came and broke your heart. Put the blame on VTR.... . <i>You are the radio star. You are the radio star. Video killed the radio star. Video killed the radio star. Video killed the radio star. Video killed the radio star</i>. You are the radio star. <i>Video killed the radio star. Video killed the radio star</i>. You are the radio star. <i>Video killed the radio star. Video killed the radio star</i>. You are the radio star. <i>Video killed the radio star. Video killed the radio star</i>. You are the radio star. . <i>Oh-a-oh<comma> oh-a-oh...</i>,0.124045,0.515317,0.127406,3.9849,0.329098,0.3256,0.248082,0.588314,0.767379,0.047448,1.022784,0.881547,0.525044,0.425066,0.679438,0.214458,0.226688,0.161948,0.375929,0.379454,0.522193,1.845884,2.246886,0.112497,0.0802,0.068844,0.092548,0.111862,37.280582,0.291034,0.563327,0.038379,0.022478,0.030001,0.053565,0.207242,0.467457,37.966355,130.75,1.007771,93.42946,6.029267,1.506759,0.504493,1.39566,0.8914,0.074187,53.07175,5.384648,575.7521,1.366671,0.018095,0.038432,1.137953,0.000327,0.005621,3255.534,1.298472,0,0.835553,0.115629,0,0.137496,0.005105,936.2633,254870.3,0.680522,-10.59459,-12.71915,0.00378,-2.921497,2.741934,-1.935565,1.812996,-0.716882,3.105082,25.78834,0.395039,0.117933,0.135814,0.002171,0.470325,110.1443,0.795017,5.800552,-0.396159,6.69527,0.001337,5.472881,688,0.000002,0.002771,1.401446,0.278586,290,1.66938,7.272452,funny
Baby<comma> baby just please change your mind. Maybe we’ll understand love at the end of time. And the answer won’t be hard to find. When it’s gone now baby. Gone now baby. Everything is repeated so bad. Tried to tell me but I couldn’t understand. And the truth is that only I can. When it’s gone now baby. Gone now baby. I’m always on the same frequency . Girls FM<comma> girls FM. Girls FM<comma> girls FM. And everybody is looking like a girl to me . Girls FM (girls FM) girls FM. Baby<comma> baby are we all the same?. What’s on our mind<comma> and repeating it everyday. All it’s made of is heavenly shapes. And it’s gone now baby. Gone now baby. See them play like the infinite band. Tried to hear them but you couldn’t understand. And the truth is that only you can. When it’s gone now baby. Gone now baby. I’m always on the same frequency . Girls FM (girls FM) girls FM. And everybody’s looking like a girl to me . Girls FM<comma> girls FM. Girls FM<comma> Girls FM. Girls FM<comma> GirlsFM<comma> Girls FM<comma> Girls FM<comma> Girls FM<comma> Girls FM<comma> Girls FM<comma> Girls FM. Everybody’s on the same frequency. Girls FM<comma> girls FM. Girls FM<comma> girls FM. And everybody’s looking like a girl to me. Girls FM (girls FM) girls FM. Everybody’s on the same frequency. Girls FM<comma> girls FM. Girls FM<comma> girls FM. And everybody’s looking like a girl to me,0.074297,0.115336,0.063175,3.708026,0.449326,0.424028,0.299706,0.571468,0.734549,0.02339,0.654484,0.580943,0.418824,0.435196,0.487933,0.223944,0.191399,0.153028,0.273008,0.451121,0.767124,0.868006,1.778441,0.10883,0.079699,0.074503,0.059664,0.106816,18.086144,0.310885,0.549078,0.028838,0.017535,0.032088,0.054361,0.21097,0.258692,40.313302,137.75,1.003716,78.52992,4.76288,1.329818,0.739133,0.988325,0.901746,0.117941,82.84793,5.971395,166.7417,0.69107,0.013362,0.029337,0.153688,0.000134,0.011994,12352.69,0.327413,0,0.725699,0.086052,0,0.199193,0.004873,547.3149,45225.65,0.232988,-6.563073,-7.64698,-0.001336,-0.184404,2.760007,-1.301492,-1.337208,-2.546102,2.923276,13.61361,0.284332,0.073677,0.073191,0.000769,0.336164,17.88159,0.531061,5.737508,-0.783566,5.576751,0.002949,4.725632,16,-0.000005,0.00088,0.78335,0.165435,1639,0.891451,7.933347,funny
