So sentimental. Not sentimental<comma> no!. Romantic<comma> not disgusting yet. Darling<comma> I’m down and lonely. When with the fortunate only. I’ve been looking for something else. Do let<comma> do let<comma> do let<comma> jugulate<comma> do let<comma> do. . Let’s go slowly<comma> discouraged. Distant from other interests. On your favorite weekend ending. This love’s for gentlemen only. That’s with the fortunate only. No<comma> I gotta be someone else. These days it comes<comma> it comes<comma> it comes<comma> it comes<comma> it comes and goes. . Lisztomania. Think less<comma> but see it grow. Like a riot<comma> like a riot<comma> oh!. I’m not easily offended. It’s not hard to let it go. From a mess to the masses. . Lisztomania. Think less<comma> but see it grow. Like a riot<comma> like a riot<comma> oh!. I’m not easily offended. It’s not hard to let it go. From a mess to the masses. . Follow<comma> misguide<comma> stand still. Disgust<comma> discourage. On this precious weekend ending. This love’s for gentlemen only. Wealthiest gentlemen only. And now that you’re lonely. Do let<comma> do let<comma> do let<comma> jugulate<comma> do let<comma> do. . Let’s go slowly<comma> discouraged. We’ll burn the pictures instead. When it’s all over we can barely discuss. For one minute only. Not with the fortunate only. Thought it could have been something else. These days it comes<comma> it comes<comma> it comes<comma> it comes<comma> it comes and goes. . Lisztomania. Think less<comma> but see it grow. Like a riot<comma> like a riot<comma> oh!. I’m not easily offended. It’s not hard to let it go. From a mess to the masses. . Lisztomania. Think less<comma> but see it grow. Like a riot<comma> like a riot<comma> oh!. I’m not easily offended. It’s not hard to let it go. From a mess to the masses,happy.
O rei da brincadeira. Êh José!. O rei da confusão. Êh João!. Um trabalhava na feira. Êh José!. Outro na construção. Êh João!.... . A semana passada. No fim da semana. João resolveu não brigar. No domingo de tarde. Saiu apressado. E não foi prá Ribeira jogar. Capoeira!. Não foi prá lá. Prá Ribeira foi namorar.... . O José como sempre. No fim da semana. Guardou a barraca e sumiu. Foi fazer no domingo. Um passeio no parque. Lá perto da boca do Rio.... . Foi no parque. Que ele avistou. Juliana!. Foi que ele viu. Foi que ele viu!. Juliana na roda com João. Uma rosa e um sorvete na mão. Juliana seu sonho<comma> uma ilusão. Juliana e o amigo João.... . O espinho da rosa feriu Zé. (Feriu Zé!) (Feriu Zé!). E o sorvete gelou seu coração. O sorvete e a rosa. Oh José!. A rosa e o sorvete. Oh José!. Foi dançando no peito. Oh José!. Do José brincalhão. Oh José!.... . O sorvete e a rosa. Oh José!. A rosa e o sorvete. Oh José!. Oi girando na mente. Oh José!. Do José brincalhão. Oh José!.... . Juliana girando. Oi girando!. Oi na roda gigante. Oi girando!. Oi na roda gigante. Oi girando!. O amigo João (João).... . O sorvete é morango. É vermelho!. Oi girando e a rosa. É vermelha!. Oi girando<comma> girando. É vermelha!. Oi girando<comma> girando.... . Olha a faca! (Olha a faca!). Olha o sangue na mão. Êh José!. Juliana no chão. Êh José!. Outro corpo caído. Êh José!. Seu amigo João. Êh José!.... . Amanhã não tem feira. Êh José!. Não tem mais construção. Êh João!. Não tem mais brincadeira. Êh José!. Não tem mais confusão. Êh João!.... . Êh! Êh! Êh Êh Êh Êh!. Êh! Êh! Êh Êh Êh Êh!. Êh! Êh! Êh Êh Êh Êh!. Êh! Êh! Êh Êh Êh Êh!. Êh! Êh! Êh Êh Êh Êh!...,happy.
There's a time in our lives. we start again on writing our part. as the story goes on it's the rule that we remember our lines. . I know everyone would want me to say. that I'm not afraid to be alone. . I'm gonna live I'm alright<comma>. I'm gonna die it's alright<comma> I'm okay. Lai dai dai. I'm gonna live I'm alright<comma>. I'm gonna die it's alright<comma> I'm okay. Lai dai dai. . There's a place in my head. it must be called the super motel. I can stay the whole night. and think about the girl in her shell. . I know everyone would want me to say. that I'm not afraid to be alone. . I'm gonna live I'm alright<comma>. I'm gonna die it's alright<comma> I'm okay. Lai dai dai. I'm gonna live I'm alright<comma>. I'm gonna die it's alright<comma> I'm okay. Lai dai dai. . I know everyone would want me to say. that I'm not afraid to be alone. . I'm gonna live I'm alright<comma>. I'm gonna die it's alright<comma> I'm okay. Lai dai dai. I'm gonna live I'm alright<comma>. I'm gonna die it's alright<comma> I'm okay. Lai dai dai. . I'm gonna live I'm alright<comma>. I'm gonna die it's alright<comma> I'm okay. . That's some dream.,happy.
People all over the world (everybody). Join hands (join). Start a love train<comma> love train. People all over the world (all the world<comma> now). Join hands (love ride). Start a love train (love ride)<comma> love train. . The first stop[...]. . <i>Unfortunately<comma> we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then<comma> how about a <a href="/Special:Random" title="Special:Random">random page</a>?</i><p>[<span style="font-size:80%; line-height:100%; color:black;"><a href="/LyricWiki:Job_Exchange" title="LyricWiki:Job Exchange">I want to edit metadata</a></span>]. </p>,happy.
I've been heading home. I've been going wrong. It's been this way for so long. . Let me hear you say it. (I've been heading home). Let me hear you say. (I've been going wrong). It's been this way for so long. (It's been this way for so long). . You do what you wanna do. And say what you wanna say. So<comma> come on and be my light. Come on and lead the way. And people speak I hear them saying. You won't last another day. . You keep me hanging on. I won't ever be gone. We know that something is wrong. . Let me hear you say it. (I've been heading home). Let me hear you say. (I've been going wrong). It's been this way for so long. (It's been this way for so long). . You do what you wanna do. And say what you wanna say. So<comma> come on and be my light. Come on and lead the way. And people speak I hear them saying. You won't last another day. . You do what you wanna do. And say what you wanna say. So<comma> come on and be my light. Come on and lead the way. And people speak I hear them saying. You won't last another day. You won't last another day,happy.
We went down to the May parade<comma>. Mumbled words under my breath. There is something I've been meaning to do<comma>. I am dying to tell you. . I've been so damned tired. . It went down at the May parade<comma> . Bitter words under my breath. There is something I've been dying to do<comma> . I was meaning to tell you. . I've been so damned sad. Cause I spy something red. . You don't know how far you've gone. Or recognize who you've become. How'd you grow to be so hard.... Sick of playing my part. . We went down at the May parade<comma> . Alcohol under my breath. There is something I've been meaning to do<comma> . I am dying to tell you. . I've been so damned sad. Cause I spy something red. . You don't know how far you've gone. Or recognize who you've become. When'd you grow to be so hard..... Sick of playing my part,happy.
You found a sweater on the ocean floor. They're gonna find it if you didn't close the door . You and the smart ones sit outside of their sight . In a house on a street they wouldn't park on at night. . . Dad was a risk taker<comma> his was a shoe maker . You<comma> greatest hits 2006 little list-maker<comma> . Heard codes in the melodies<comma> you heeded the call. You were born with ten fingers and you're gonna use them all. . Interesting colors<comma> I discovered myself . If your art life is gritty<comma> you'll be toasting my health . If an interest in cultures should be lining the wall<comma>. When your birthright is interest you could just accrue it all. . . Me and my cousins and you and your cousins . It's a line that is always running . Me and my cousins and you and your cousins  . I can feel it coming . . You could turn your back on the bitter world (4x) . . Me and my cousins and you and your cousins . It's a line that is always running. . Me and my cousins and you and your cousins . I can feel it coming . . Me and my cousins and you and your cousins . It's a line that is always running. . Me and my cousins and you and your cousins . You can feel it coming,happy.
I wonder<comma> wonder who<comma> who-oo-ooh WHO (Who wrote the Book Of Love?) . . Tell me<comma> tell me<comma> tell me . Oh<comma> who wrote the Book Of Love? . I've got to know the answer . Was it someone from above? . . (Oh<comma> I wonder<comma> wonder who<comma> mmbadoo-ooh<comma> WHO) (Who wrote the Book Of Love?) . . I love you darlin' . Baby<comma> you know I do . But I've got to see this Book of Love . Find out why it's true . . (Oh<comma> I wonder<comma> wonder who<comma> mmbadoo-ooh<comma> WHO) (Who wrote the Book Of Love?) . . (Chapter One says to love her) . (You love her with all your heart) . (Chapter Two you tell her you're never<comma> never<comma> never<comma> never<comma> never gonna part) . (In Chapter Three remember the meaning of romance) . (In Chapter Four you break up but you give her just one more chance)) . . (Oh<comma> I wonder<comma> wonder who<comma> mmbadoo-ooh<comma> WHO) (Who wrote the Book Of Love?) . . Baby<comma> baby<comma> baby . I love you<comma> yes I do . Well it says so in this Book Of Love . Ours is the one that's true . . (Oh<comma> I wonder<comma> wonder who<comma> mmbadoo-ooh<comma> WHO) (Who wrote the Book Of Love?) . . (Chapter One says to love her) . (You love her with all your heart) . (Chapter Two you tell her you're never<comma> never<comma> never<comma> never<comma> never gonna part) . (In Chapter Three remember the meaning of romance) . (In Chapter Four you break up but you give her just one more chance) . . (Oh<comma> I wonder<comma> wonder who<comma> mmbadoo-ooh<comma> WHO) (Who wrote the Book Of Love?) . . Baby<comma> baby<comma> baby . I love you<comma> yes I do . Well it says so in this Book Of Love . Ours is the one that's true . . (Oh<comma> I wonder<comma> wonder who<comma> mmbadoo-ooh<comma> WHO) (Who wrote the Book Of Love?) . . I wonder who (YEAH) . Who wrote the Book Of Love?,happy.
My boy Lollipop. You made my heart go giddy-up. You are as sweet as candy. You're my sugar dandy. Well oh<comma> my boy Lollipop. Never ever leave me. Because it would grieve me. My heart told me so. . I love you<comma> I love you<comma> I love you so. But I don't want you to know. I need you<comma> I need you<comma> I need you so. And I'll never let you go. . My boy Lollipop. You make my heart go giddy-up. You set the world on fire . You are my one desire. Oh<comma> my Lollipop . . I love you<comma> I love you<comma> I love you so. But I don't want you to know. I need you<comma> I need you<comma> I need you so. And I'll never let you go. . My boy Lollipop. You make my heart go giddy-up. You set the world on fire . You are my one desire. . Oh<comma> my Lollipop. Oh<comma> my Lollipop. My boy Lollipop. My boy Lollipop,happy.
Day to day. Where do you want to be?. 'Cos now you're trying to pick a fight. With everyone you need. . You seem like a soldier. Who's lost his composure. You're wounded and play a waiting game. In no-man's land no-one's to blame. . See the world. Find an old fashioned girl. And when all's been said and done. It's the things that are given<comma> not won. Are the things that you want. . Empty handed<comma> surrounded by a senseless scene. With nothing of significance. Besides a shadow of a dream. You sound like an old joke. You're worn-out<comma> a bit broke. An' askin me time and time again. When the answer's still the same. . See the world. Find an old fashioned girl. And when all's been said and done. It's the things that are given<comma> not won. Are the things that you want. . You've got a chance to put things right. So how's it going to be?. Lay down your arms now. And put us beyond doubt. So reach out it's not too far away. Don't mess around now<comma> don't delay,happy.
The local rock group down the street. Is trying hard to learn their song. Serenade the weekend squire. Who just came out to mow his lawn. . Another Pleasant Valley Sunday (Sunday). Charcoal burning everywhere. Rows of houses that are all the same. And no one seems to care. . See Mrs. Gray<comma> she's proud today. Because her roses are in bloom. And Mr. Green<comma> he's so serene. He's got a TV in every room. . Another Pleasant Valley Sunday (Sunday). Here in status symbol land. Mothers complain about how hard life is. And the kids just don't understand. . Creature comfort goals. They only numb my soul. And make it hard for me to see (La la la la). My thoughts all seem to stray. To places far away. I need a change of scenery. . Ta ta ta ta. Ta ta ta ta. Ta ta ta<comma> ta ta ta ta ta. Ah<comma> ah<comma> ah<comma> ah. Ta ta ta ta. Ta ta ta ta. Ta ta ta<comma> ta ta ta ta ta. Ah<comma> ah<comma> ah<comma> ah. . Another Pleasant Valley Sunday (Sunday). Charcoal burning everywhere. Another Pleasant Valley Sunday. Here in status symbol land. . Another Pleasant Valley Sunday (A Pleasant Valley Sunday). Another Pleasant Valley Sunday (A Pleasant Valley Sunday). Another Pleasant Valley Sunday (A Pleasant Valley Sunday). Another Pleasant Valley Sunday (A Pleasant Valley Sunday). Another Pleasant Valley Sunday (A Pleasant Valley Sunday). Another Pleasant Valley Sunday (A Pleasant Valley Sunday). Another Pleasant Valley Sunday (A Pleasant Valley Sunday),happy.
Do the Wall Street shuffle. Hear the money rustle. Watch the greenbacks tumble. Feel the Sterling crumble. . You need a yen to make a mark. If you wanna make money. You need the luck to make a buck. If you wanna be Getty<comma> Rothschild. You've gotta be cool on Wall Street. . You've gotta be cool on Wall Street. When your index is low. Dow Jones ain't got time for the bums. They wind up on skid row with holes in their pockets. They plead with you<comma> buddy can you spare the dime. But you ain't got the time. Doin' the..... Doin' the..... . Oh<comma> Howard Hughes. Did your money make you better?. Are you waiting for the hour. When you can screw me?. 'Cos you're big enough. . To do the Wall Street Shuffle. Let your money hustle. Bet you'd sell your mother. You can buy another. Doin' the..... Doin' the..... You buy and sell. You wheel and deal. But you're living on instinct. You get a tip. You follow it. And you make a big killing. On Wall Street,happy.
Hey nonny ding dong<comma> alang alang alang. Boom ba-doh<comma> ba-doo ba-doodle-ay. . Oh<comma> life could be a dream <i>(sh-boom)</i>. If I could take you up in paradise up above <i>(sh-boom)</i>. If you would tell me I'm the only one that you love. Life could be a dream sweetheart. . Hello hello again. Sh-boom and hopin' we'll meet again. . Oh<comma> life could be a dream <i>(sh-boom)</i>. If only all my precious plans would come true <i>(sh-boom)</i>. If you would let me spend my whole life lovin' you. Life could be a dream sweetheart. . Now every time I look at you. Something is on my mind <i>(dat-dat-dat-dat-dat-duh)</i>. If you do what I want you to. Baby<comma> we'd be so fine. . Oh<comma> life could be a dream (sh-boom). If I could take you up in paradise up above <i>(sh-boom)</i>. If you would tell me I'm the only one that you love. Life could be a dream sweetheart. . Sh-boom sh-boom Ya-da-da Da-da-da Da-da-da Da. Sh-boom sh-boom Ya-da-da Da-da-da Da-da-da Da. Sh-boom sh-boom Ya-da-da Da-da-da Da-da-da Da<comma> sh-boom. . Sh-boom sh-boom Ya-da-da Da-da-da Da-da-da Da. Sh-boom sh-boom Ya-da-da Da-da-da Da-da-da Da. Sh-boom sh-boom Ya-da-da Da-da-da Da-da-da Da<comma> sh-boom. . Every time I look at you. Somethin' is on my mind. If you do what I want you to. Baby<comma> we'd be so fine. . Life could be a dream. If I could take you up in paradise up above. If you would tell me I'm the only one that you love. Life could be a dream sweetheart. . Hello hello again. Sh-boom and hopin' we'll meet again. Boom sh-boom. . Hey nonny ding dong<comma> alang alang alang <i>(sh-boom)</i>. Ba-doh<comma> ba-doo ba-doodle-ay. Life could be a dream. Life could be a dream<comma> sweetheart. . Life could be a dream. If only all my precious plans would come true. If you would let me spend my whole life loving you. Life could be a dream sweetheart. . <i>(dee-oody-ooh<comma> sh-boom<comma> sh-boom). (dee-oody-ooh<comma> sh-boom<comma> sh-boom). (dee-oody-ooh<comma> sh-boom<comma> sh-boom)</i>. Sweetheart,happy.
Sunday morning I'm waking up. Can't even focus on a coffee cup. Don't even know whose bed I'm in. Where do I start. Where do I begin. (X2). . Where do I start. Where do I begin. (X4). . Sunday morning I'm waking up. Can't even focus on a coffee cup. Don't even know whose bed I'm in. Where do I start. Where do I begin. Where do I start. Where do I begin. (X12),happy.
Stop bein' a bad joke. It's not the same. Feeling that sunshine. And forgetting the rain. It feels so peaceful. Without the rain. Your life's got happy. You got on the TV. . Yeah yeah yeah<comma> la la la<comma> la la la la. Yeah yeah yeah<comma> la la la<comma> la la la la. . Being with each other. We're havin' fun. I've got time to spare so. I might find the one. We dig each other. And break the rules. We love one another. And that's no fool. . Yeah yeah yeah<comma> la la la<comma> la la la la. Yeah yeah yeah<comma> la la la<comma> la la la la (My girl). Yeah yeah yeah<comma> la la la<comma> la la la la. Yeah yeah yeah<comma> la la la<comma> la la la la. . I take a piece of paper. And write your name. You put it in your pocket. And I did the same. We love each other. And that's for sure. I live here without you. I can't take it no more. . Yeah yeah yeah<comma> la la la<comma> la la la la. Yeah yeah yeah<comma> la la la<comma> la la la la (My girl). Yeah yeah yeah<comma> la la la<comma> la la la la. Yeah yeah yeah<comma> la la la<comma> la la la la,happy.
Just livin' in the miracle<comma> candles are my vehicle . Eight nights<comma> gonna shine invincible . No longer be divisible<comma> born through the struggle . Keep on moving through all this hustle . Head up<comma> heads down through all of the bustle . New York City wanna flex your muscle . Look so down<comma> look so puzzled . Huddle 'round your fire through all the rubble . Bound to stumble and fall but my strength comes not from man at all . Bound to stumble and fall but my strength comes not from man at all . . Do you believe in miracles . Am I hearing you? Am I seeing you? . Eight nights eight lights and these rites keep me right . Bless me to the highest heights with your miracle . . Against all odds drive on till tomorrow . Wipe away your tears and your sorrow . Sunrise in the sky like an arrow . No need to worry<comma> no need to cry . Light up your mind no longer be blind . . Him who searches will find . Leave your problems behind you will shine like a fire in the sky . What's the reason we're alive - the reason we're alive... . Bound to stumble and fall but my strength comes not from man at all . Bound to stumble and fall but my strength comes not from man at all . . Do you believe in miracles . Am I hearing you? Am I seeing you? . Eight nights eight lights and these rites keep me right . Bless me to the highest heights with your miracle . . Eight is the number of infinity one more than what you know how to be . And this is the light of festivity when your broken heart yearns to be free . . Do you believe in miracles . Am I hearing you? Am I seeing you? . Eight nights eight lights and these rites keep me right . Bless me to the highest heights with your miracle,happy.
Here come the morning that I say goodbye to ya. Here come the morning that I'll say goodbye. But I dont turn around 'cause the reason is treason . Here come the morning that I say goodbye to ya. Here come the morning that I'll say goodbye. But I dont turn around cause the reason is treason. . See the stones coming at my window. See they left me no protection. Tell his family that he will be ok. K-I-LL!. . Check the angles from both forces. Overcome by the need to fight it. Fight it<comma> fight it<comma> fight it<comma> fight it. . Here come the morning that I say goodbye to ya. Here come the morning that I'll say goodbye. But I dont turn around 'cause the reason is treason. . I hear the sounds all around. . Here come the morning that I say goodbye to ya. Here come the morning that I'll say goodbye. But I dont turn around 'cause the reason is treason. . Here come the morning that I say goodbye to ya. Here come the morning that I'll say goodbye. But I dont turn around 'cause the reason is treason. . Here come the morning that I say goodbye to ya. Here come the morning that I'll say goodbye. But I dont turn around 'cause the reason is treason. . I say!,happy.
