It started out as a feeling. Which then grew into a hope. Which then turned into a quiet thought. Which then turned into a quiet word. . And then that word grew louder and louder. 'Til it was a battle cry. I'll come back. When you call me. No need to say goodbye. . Just because everything's changing. Doesn't mean it's never been this way before. All you can do is try to know who your friends are. As you head off to the war. . Pick a star on the dark horizon. And follow the light. You'll come back. When it's over. No need to say goodbye. . You'll come back . When it's over. No need to say goodbye. . Now we're back to the beginning. It's just a feeling and no one knows yet. But just because they can't feel it too. Doesn't mean that you have to forget. . Let your memories grow stronger and stronger. 'Til they're before your eyes. You'll come back. When they call you. No need to say goodbye. . You'll come back. When they call you. No need to say goodbye,0.060812,0.047055,0.080912,0.290789,1.579135,-0.131258,-0.212336,0.00009,1.509725,1.978841,7.920382,0.363171,0.149457,0.544194,0.708638,2.715465,0.45404,0.135895,0.032723,0.057032,0.01504,0.368691,0.303197,0.308408,1.821277,0.123309,0.10302,0.025456,0.02725,3.692815,0.569612,0.083218,0.115186,0.163563,0.302505,0.337604,0.038243,0.016995,0.021198,0.037751,0.096587,0.211387,10.889114,0.468404,63.36265,3.961053,1.260835,0.625021,0.46856,0.877492,0.094273,81.62851,5.833874,253.6683,0.937503,0.030003,0.032625,0.038209,0.000301,0.004775,3468.464,0.707322,0,0.733023,0.089997,0,0.195831,0.004738,541.8513,153092.4,0.049267,0.011262,-1.608347,-1.290039,14.81662,-5.208288,-3.662328,-7.158478,-6.263358,0.402904,0.06092,0.000002,0.057461,0.002151,4.195576,0.572672,0.282279,2.19148,16.44989,-0.448797,1425,0.651617,5.714741,4.283518,0.00289,0.000001,3.952196,1.101575,-0.000038,128,calm
The camera pans to a cocktail glass. Behind a blind of plastic plants. I found the lady with the fat diamond ring. Then you know I can't remember a damn thing. . I think its one of those déjà vu things. Or a dream that's trying to tell me something. Or will I ever stop thinking about it. I don't know<comma> I doubt it. . Subterranean by design. I wonder what I would find<comma> if I met you. Let my eyes caress you. Until I meet the thought of Misses Princess who?. . Often wonder what makes her work. I guess I'll leave that question to the experts. Assuming that there are some out there. They're probably alone<comma> solitaire. . I can remember when<comma> I caught up. With a past-time intimate friend<comma> she said. "Bet you're probably gonna say I look lovely. But you probably don't think nothin' of me". . She was right<comma> though<comma> I can't lie. She's just one of those corners in my mind. And I just put her right back with the rest. That's the way it goes<comma> I guess. . Baby you send me. Set adrift on memory bliss of you. . Careless whisper from a careless man. A neutron dance for a neutron fan. Marionette strings are dangerous things. I thought of all the trouble they bring. . An eye for an eye<comma> a spy for a spy. Rubber bands expand in a frustrating sigh. Tell me that she's not dreaming. She's got an ace in the hole. It doesn't have meaning. . Reality used to be a friend of mine. Caused complete control<comma> I don't take too kind. Christina Applegate<comma> you gotta put me on. Guess whose piece of the cake is Jack gone. . She broke her wishbone and wished for a sign. I told her whispers in my heart were fine. What did she think she could do. I feel for her<comma> I really do. . And I stared at the ring finger on her hand. I wanted her to be a big P.M. Dawn fan. But I had to put her right back with the rest. That's the way it goes<comma> I guess. . Baby you send me. Set adrift on memory bliss of you,0.093676,0.060027,0.342606,2.679551,0.999417,0.838412,0.277194,0.000378,1.435546,1.822375,4.852235,0.580007,0.096414,0.704302,0.884773,2.714335,0.453841,0.118456,0.05129,0.067675,0.049774,0.121697,0.230028,0.314452,0.83142,0.095302,0.101816,0.028974,0.05216,3.561148,0.575152,0.081991,0.093049,0.13912,0.136034,0.182644,0.041833,0.020945,0.023348,0.05297,0.113793,0.216888,76.38662,0.570732,59.55272,5.289105,1.563001,0.902057,0.836804,0.89522,0.065342,28.31942,4.583896,183.7622,1.174764,0.055215,0.40946,0.465134,0.000151,0.009148,1521.363,1.621472,0,0.509987,0.058919,0,0.250067,0.00434,649.9367,1185110,0.072369,0.023432,-13.41419,-0.020848,21.62901,10.18123,3.113537,1.793426,0.656282,0.533575,0.09236,-0.000015,0.114425,0.011797,2.225027,0.270472,0.653707,3.653785,5.467408,-0.423034,949,0.837346,3.446414,3.613938,-0.002668,-0.000003,3.304281,0.902926,0.000114,0,calm
You can compliment me on the style of my hair. Give me marks out of ten for the clothes I wear. You probably thought I had more upstairs. I disappoint you<comma> I can see through your perfect smile. He likes to read books written for girls. Prides himself on being a man of the world. In the darkest of places he gets his thrills. He will disappoint you<comma> if you see through his perfect smile. . I think separation is ok. Youre no star to guide me anyway. You only wanted me to play the fool. Play by your rule. Now my door has swollen from the rain. God knows well never see her face again. People get shattered in many ways. They can disappoint you if you see through their perfect smiles. . I think separation is ok. Youre no star to guide me anyway. You only wanted me to play the fool. Play by your rule,0.046249,0.036544,0.063028,0.952921,1.559745,0.022356,0.127595,0.00006,1.533788,2.046282,6.059383,0.385736,0.119665,0.543216,0.705674,2.708913,0.396274,0.131466,0.026006,0.072197,0.023218,0.422966,0.417384,0.384894,1.440036,0.201889,0.119056,0.022544,0.041268,4.051559,0.70479,0.07962,0.193374,0.157506,0.212124,0.373729,0.048314,0.013395,0.018238,0.035162,0.095119,0.21391,7.828162,0.49459,54.67244,3.516683,1.189278,0.763293,0.480069,0.876677,0.095937,103.0054,6.218816,354.5918,1.167118,0.038195,0.114358,0.123285,0.000419,0.006621,4843.028,1.725868,0,0.945406,0.118605,0,0.051648,0.002485,388.3999,240270.3,0.08649,0.007198,-0.373729,-1.477912,20.41497,-0.493131,-6.294641,-7.489313,-5.611569,0.604961,0.044024,-0.000004,0.04998,0.002763,6.258965,0.525198,0.239247,1.813396,42.31981,-1.922202,2953,0.612008,4.940989,4.485945,0.002624,-0.000005,5.686388,0.802349,0.000024,633,calm
By townes van zandt. . I heard her sing in tongues of silver. I heard her cry on a summer storm. I loved her<comma> but she did not know it. So I don't think about her anymore. Now she's gone<comma> and I can't believe it. So I don't think about her anymore. . If three and four was seven only. Where would that leave one and two? . If love can be and still be lonely. Where does that leave me and you? . Time there was<comma> and time there will be. Where does that leave me and you? . . If I had a buckskin stallion. I'd tame him down and ride away.. . . If I had a flyin' schooner. I'd sail into the light of day. If I had your love forever. Sail into the light of day. . Pretty songs and pretty places. Places that I've never seen. Pretty songs and pretty faces. Tell me what their laughter means. Some look like they'll cry forever. Tell me what their laughter means.. . If I had a buckskin stallion. I'd tame him down and ride away.. If I had a golden galleon. I'd sail into the light of day. If I had your love forever. Sail into the light of day,0.051467,0.036886,0.1012,0.788477,1.73926,0.72205,0.843553,0.000024,1.485664,1.839958,6.149178,0.529478,0.11161,0.595698,0.746589,2.68306,0.411185,0.136194,0.026414,0.061681,0.024472,0.404339,0.286847,0.44809,1.689708,0.131297,0.131956,0.019464,0.044686,4.191623,0.63289,0.081865,0.108866,0.182762,0.183318,0.275598,0.042894,0.009609,0.01803,0.043308,0.108719,0.211141,8.221287,0.497941,58.58407,4.09906,1.303797,0.759604,0.52801,0.892279,0.094964,108.9898,5.572866,318.6874,1.053066,0.031912,0.087372,0.11458,0.000184,0.008184,11553.01,1.245717,0,0.898802,0.092627,0,0.091018,0.003201,425.9031,455098.1,0.055832,0.005661,-4.736881,-1.770074,15.34742,2.574877,-0.682932,-1.251251,1.245963,0.602541,0.050849,0,0.050963,0.00424,5.215671,0.426683,0.336438,2.002633,54.10303,-0.637908,827,0.694761,4.901769,4.53086,-0.001519,-0.000001,4.045785,0.933057,-0.000026,645,calm
My silent undoing. My silent undoing. My silent undoing. My wasp in a jar. . Protruding hips and skull and spine. Rib cage cuts a clear outline. All roped up and pinching in . Distorted and disfiguring. . My silent undoing. My silent undoing. My wasp in a jar. . No photographs around the back. Emaciated<comma> ironed flat. Dehydrated cutting bones. Today I'm over seven stone. . My wasp in a jar. My wasp in a jar. My wasp in a jar. Twinkle<comma> little star. My wasp in a jar,0.125403,0.118655,0.159765,-3.11233,1.256194,1.531482,-0.889557,0.000032,1.517447,2.0949,5.548887,0.477,0.272307,0.550263,0.70419,2.693131,0.42052,0.118546,0.056657,0.04327,0.042698,0.668233,0.423134,0.649662,1.353759,0.225821,0.240492,0.102373,0.041466,4.292388,0.723327,0.099405,0.165996,0.215482,0.289347,0.262167,0.069553,0.048954,0.036456,0.042251,0.102669,0.213464,12.27754,0.502243,97.45518,6.605201,1.640716,0.389393,0.815986,0.858301,0.061885,58.09771,4.8229,384.1403,1.59914,0.035595,0.031656,0.175741,0.000994,0.003887,1921.084,1.142628,0,0.829561,0.141165,0,0.141484,0.005474,1272.514,858798.3,0.194608,0.02067,-12.8508,0.007978,15.1846,-21.24496,-8.307058,-2.952714,-4.852556,0.638839,0.122348,-0.000008,0.134852,0.00688,2.614993,0.667027,-0.228727,2.244194,38.60581,0.544123,964,0.772527,5.881454,6.048765,-0.003736,-0.000007,3.877503,0.750914,0.00002,2905,calm
It's getting late now. Everything is spent now. Wonder where it went now. Never get to sleep now. . Now you're looking sorry. Told you not to worry. No you shouldn't do that. No you shouldn't do that,0.06243,0.043819,0.089534,-1.037633,0.479288,0.566444,0.731465,0.000244,1.486471,1.821682,6.529135,0.408098,0.170602,0.545332,0.686229,2.687393,0.423183,0.138519,0.023262,0.045511,0.011548,0.336518,0.236498,0.282273,1.183147,0.095819,0.111425,0.024844,0.007944,3.556363,0.496131,0.079957,0.096445,0.134185,0.22759,0.254452,0.039912,0.011756,0.018369,0.042231,0.10801,0.210755,34.05995,0.51448,70.65088,3.980672,1.221886,0.684279,0.801813,0.892718,0.194074,177.2409,6.450833,84.70689,0.373975,0.008384,0.018788,0.091675,0.000134,0.011822,13364.41,0.264318,0,0.954727,0.124518,0,0.043252,0.001879,501.6017,28574.78,0.0577,0.021199,-2.032001,-0.330242,4.186362,-4.013597,6.870499,-0.813017,-4.296875,0.189958,0.062895,0,0.063,0.000391,1.015613,0.516547,0.82023,3.294109,9.557366,-2.620254,620,0.523052,4.855147,4.063699,0.000407,0,3.851638,0.638507,-0.000002,332,calm
It's unfortunate that when we feel a storm. We can roll ourselves over 'cause we're uncomfortable. Oh<comma> well<comma> the devil makes us sin. But we like it when we're spinning in his grip. . Love is like a sin<comma> my love. For the ones that feel it the most. Look at her with her eyes like a flame. She will love you like a fly and never love you again. . It's unfortunate that when we feel a storm. Can roll ourselves over when we're uncomfortable. Oh<comma> well<comma> the devil makes us sin. But we like it when we're spinning in his grip. . Love is like a sin<comma> my love. For the one that feels it the most. Look at her with a smile like a flame. She will love you like a fly and never love you again,0.07027,0.056676,0.089283,0.571109,1.18482,0.274083,0.14352,0.000241,1.607075,1.910017,5.607653,0.380141,0.14781,0.562008,0.733964,2.739883,0.403851,0.138257,0.044484,0.066509,0.02752,0.469134,0.334498,0.33144,1.322968,0.143781,0.101322,0.036451,0.041007,3.653309,0.569353,0.11234,0.123738,0.16348,0.38951,0.37559,0.049668,0.017026,0.026098,0.034574,0.096744,0.214861,67.172339,0.46203,57.73223,3.994681,1.287206,0.844246,0.777369,0.874294,0.030468,23.8622,5.448826,315.1365,1.728949,0.049284,0.263469,0.502603,0.000796,0.001498,656.5668,1.708702,0,0.930759,0.124535,0,0.06449,0.004379,606.5364,426031.9,0.158622,0.014986,-4.549345,-0.795388,18.864,-0.87013,-3.496393,-3.300265,-0.147851,0.496673,0.066892,-0.000006,0.075633,0.003818,4.197971,0.372463,0.517136,2.478107,16.95579,-1.044343,591,1.106266,5.074342,4.902448,-0.002712,-0.000005,4.170251,1.302771,0.000036,1025,calm
had a listen to the radio. i sold my old stereo. that record player. stopped playing. it's just for show. i don't care what goes on downtown. i'm not up on the latest sounds. as far as i can see<comma>. there's nothing new to be found. you are the sweetest love song. in the world. now i can't hear any other thing. you're the only song my heart will sing. i'm not going out tonight. i don't wanna take in the sites. stay home. go to bed. dream you're beside me. and everything is alright. you are the sweetest love song. in the world. and i might not remember every word. but you're the best melody i ever word. going 'round and 'round and 'round in my head. i wish i had you in my arms. instead. i don't listen to the radio. i sold my old stereo. that record player. stopped playing. it's just for show. you are the sweetest love song. in the world. now i can't hear any other thing. you're the only song my heart will sing,0.040726,0.029886,0.094832,0.365606,1.3586,0.38849,0.427453,0.000246,1.450565,2.056622,6.409675,0.302411,0.121916,0.514705,0.703253,2.733093,0.412514,0.160726,0.033686,0.06282,0.014373,0.350505,0.417116,0.477974,1.518897,0.176307,0.170085,0.038791,0.011285,3.97626,0.681667,0.09785,0.145442,0.180231,0.22556,0.300181,0.038033,0.013218,0.019958,0.04152,0.105826,0.217091,13.570257,0.512028,45.79584,3.16659,1.170016,0.663142,0.254277,0.866061,0.053472,79.17712,5.884047,216.0696,0.637913,0.030889,0.153618,0.088459,0.000511,0.002577,3838.458,2.412974,0,0.762317,0.070406,0,0.181311,0.003233,345.4882,65839.53,0.054852,0.011936,-0.125366,-0.708019,23.19621,-0.216851,-3.378595,-1.844817,-0.187523,0.274652,0.03987,0,0.040577,0.00093,2.047267,0.57249,-0.023105,1.879805,10.97299,-1.233185,1862,0.585063,5.014042,4.831304,0.001682,0.000005,5.182428,0.847914,0.000068,1908,calm
When I wake up in the morning and I'm feeling alright. when I stumble into bed another Saturday night. all the voices in my head and all the people I meet. they're all trying so hard to make a man out of me. . But there's always gonna be this little boy inside of me. And there's always gonna be this little girl inside of me,0.130318,0.103764,0.202052,-0.922956,0.715858,-0.093826,-0.232752,0.000275,1.520926,1.979202,6.480975,0.443171,0.205464,0.587807,0.750348,2.694478,0.43331,0.136636,0.029763,0.057464,0.023843,0.342224,0.261683,0.34696,1.832189,0.11476,0.143841,0.030024,0.037316,3.287138,0.487029,0.084255,0.116082,0.17639,0.301317,0.263726,0.041223,0.014155,0.02343,0.045494,0.101756,0.211299,70.194557,0.427638,86.07135,5.585228,1.483119,0.556932,0.856953,0.892559,0.138451,84.923,5.160961,382.3083,1.027562,0.020884,0.016802,0.21958,0.00025,0.012491,4878.007,0.715041,0,0.916112,0.117635,0,0.076902,0.002941,1097.646,415001.3,0.160541,0.045886,-9.821409,-0.34309,9.453629,-10.28491,-10.1927,-3.295102,-2.35078,0.470054,0.125837,-0.000013,0.144644,0.004022,3.11701,0.444143,0.623696,2.528543,7.201339,-1.224528,165,0.596418,5.14045,3.751468,0.003572,0.000001,3.489696,0.900673,-0.000086,174,calm
I feel guilt<comma> I feel guilt. Though I know I've done no wrong I feel guilt. I feel guilt<comma> I feel guilt. Though I know I've done no wrong I feel guilt. . I feel bad<comma> so bad. Though I ain't done nothing wrong I feel bad. I feel bad<comma> so bad. Though I ain't done nothing wrong I feel bad. . I never lied to my lover. But if I did I would admit it. If I could get away with murder. I'd take my gun and I'd commit it. I never gave to the rich<comma> I never stole from the poor. I'm like a curious child<comma> give me more. More<comma> more<comma> more<comma> more<comma> more<comma> more. . I feel blood<comma> I feel blood. Though I feel it in my veins<comma> it's not enough. I feel blood<comma> I feel blood. Though it's streaming through my veins it's not enough. . I never stole a scarf from Harrods. But if I did you wouldn't miss it. I never stole a doll from Lovecraft. But if I did you know I'd kiss it. I never stole from the rich<comma> I never gave to the poor. I'm like a curious child<comma> just give me more. More<comma> more<comma> more<comma> more<comma> more<comma> more<comma> more<comma> more. . I feel guilt<comma> I feel guilt. Though I know I've done no wrong I feel guilt. I feel guilt<comma> I feel guilt. Though I ain't done nothing wrong I feel guilt. . Guilt<comma> guilt<comma> guilt<comma> guilt. Guilt<comma> guilt<comma> guilt<comma> guilt...,0.058311,0.039569,0.078413,0.24373,2.099633,-0.235283,0.15715,0.000053,1.56342,1.904589,7.858633,0.424448,0.125326,0.595923,0.773382,2.68335,0.440724,0.13454,0.035095,0.066864,0.021597,0.360748,0.290862,0.288872,1.187077,0.120351,0.126417,0.036631,0.013985,4.486617,0.498572,0.097381,0.115554,0.150289,0.151756,0.208354,0.037027,0.015349,0.024779,0.048622,0.101547,0.214749,10.400581,0.461819,101.0544,5.71689,1.359132,0.675112,1.414946,0.888337,0.071574,72.68625,6.920188,1576.838,4.7747,0.056534,0.081435,0.90758,0.000249,0.003235,3151.565,3.011456,0,0.849534,0.100811,0,0.127911,0.003792,501.4327,189766.6,0.070694,0.010517,-5.9756,-0.15892,15.67832,-0.093216,-4.310724,1.97613,-5.482606,0.264973,0.063801,0.00001,0.048704,0.001941,1.317866,0.452415,0.241022,2.166276,16.71145,-0.678302,348,0.629787,3.876479,4.215665,0.002567,0.000005,3.785981,0.916463,0.000049,1567,calm
An ancient business<comma> a modern piece of glass work. Down on the corner that you walk each day in passing. The elderly sales clerk won't eye us with suspicion. The whole immortal corporation's given its permission. . A little stairway<comma> a little piece of carpet. A pair of mirrors that are facing one another. Out in both directions a thousand little Julia's. That come together in the middle of Manhattan. . You waited since lunch. It all comes at once. . Around the corner<comma> the house that modern art built. I ask for modern art to keep it out the closets. The people who might own it<comma> the sins of pride and envy. And on the second floor the Richard Serra Skate Park. . You waited since lunch. It all comes at once. . Sit on the park wall<comma> ask all the right questions. While all the horses racin' taxis in the winter. Look up at the buildings imagine who might live there. Imagining your Wolford's in a ball upon the sink there. . You waited since lunch. It all comes at once,0.079579,0.053304,0.144271,1.175894,0.858229,0.656156,0.122442,0.000122,1.438804,2.002818,5.467718,0.478167,0.139121,0.603282,0.796623,2.709203,0.484551,0.136749,0.046276,0.079043,0.02034,0.190012,0.30457,0.275621,1.178866,0.112674,0.084871,0.025488,0.025626,3.967292,0.412088,0.080708,0.090606,0.141018,0.134677,0.19011,0.028173,0.006211,0.014503,0.038121,0.10311,0.213825,59.870185,0.437827,70.35708,5.069639,1.443833,0.742124,0.914521,0.898036,0.045981,19.31623,5.260877,312.9748,1.029646,0.030704,0.105,0.386054,0.000228,0.004983,861.9298,1.080512,0,0.908123,0.11211,0,0.083492,0.003662,623.8671,368331,0.064515,0.014769,-8.328059,-0.019228,17.22541,3.98042,-0.825923,-2.196277,-1.888117,0.5366,0.082705,0.000017,0.057466,0.004125,2.334634,0.340351,1.048917,3.313589,4.936945,-0.911257,1350,0.946353,4.48747,3.757059,0.00064,0.000003,3.786977,1.081032,-0.000182,2751,calm
Standing at the punch table swallowing punch. Can't pay attention to the sound of anyone. A little more stupid<comma> a little more scared. Every minute more unprepared. . I made a mistake in my life today. Everything I love gets lost in drawers. I want to start over<comma> I want to be winning. Way out of sync from the beginning. . I wanna hurry home to you. Put on a slow<comma> dumb show for you. And crack you up. So you can put a blue ribbon on my brain. God<comma> I'm very<comma> very frightening. I'll overdo it. . Looking for somewhere to stand and stay. I leaned on the wall and the wall leaned away. Can I get a minute of not being nervous. And not thinking with my dick. . My leg is sparkles<comma> my leg is pins. I better get my shit together<comma> better gather my shit in. You could drive a car through my head in five minutes. From one side of it to the other. . I wanna hurry home to you. Put on a slow<comma> dumb show for you. And crack you up. So you can put a blue ribbon on my brain. God I'm very<comma> very frightening. I'll overdo it. . You know I dreamed about you. For 29 years before I saw you. You know I dreamed about you. I missed you for<comma> for 29 years. . You know I dreamed about you. For 29 years before I saw you. You know I dreamed about you. I missed you for<comma> for 29 years,0.040961,0.029193,0.044883,0.387613,2.42061,0.299327,0.35063,0.000023,1.487518,1.742852,5.790381,0.51907,0.116629,0.569444,0.703862,2.716807,0.400281,0.137296,0.019138,0.051843,0.007016,0.190139,0.232249,0.344529,1.052018,0.112094,0.111386,0.01716,0.006858,4.297944,0.481436,0.087021,0.111169,0.172423,0.132063,0.251138,0.043721,0.009002,0.016951,0.042179,0.103394,0.217415,16.298414,0.548517,69.81461,3.79188,1.149084,1.051821,1.288926,0.890123,0.10509,107.9064,7.313681,236.0283,0.592533,0.014161,0.099038,0.493122,0.000187,0.007617,8975.376,1.285428,0,0.92277,0.125602,0,0.071313,0.003783,307.3833,11312.7,0.011111,0.003954,-0.494872,-0.660851,14.35548,-4.232084,-2.444583,-1.099716,-4.512571,0.133696,0.038611,-0.000004,0.044998,0.000273,1.874924,0.392625,0.535439,3.258897,5.676152,-1.101692,203,0.584156,4.068085,4.079614,0.001519,-0.000008,4.441973,0.735069,-0.000002,533,calm
On my way to you<comma> old county. hoping nothing's changed . that your pain is never-ending. that is<comma> it's still the same. county line.. County line<comma> county line. . I left so far behind. You never even *tried* to love me . woah woah woah woah woah . what did I have to do to make you want me?. woah woah woah woah woah. I feel so blind I can't make out the passing road signs. woah woah woah woah woah. all that you would have me do is cross that county line. woah woah woah woah woah. County line.. . Now you know I'm coming<comma> old county . to see construction sites. and your new home's never ending. I think I can see the lights. county line<comma> county line<comma> county line.. I can smell the columbine. . You never even *tried* to love me . woah woah woah woah woah . what did I have to do to make you want me?. woah woah woah woah woah. I feel so blind I can't make out the passing road signs. woah woah woah woah woah. all that you would have me do is cross that county line. woah woah woah woah woah . County line<comma> woah woah woah woah woah.. County line<comma> woah woah woah woah woah.. County line<comma> woah woah woah woah woah.. County line<comma> woah woah woah woah woah.,0.030253,0.021562,0.047869,1.959185,1.796131,0.728815,-0.012261,0.000251,1.559416,1.79314,6.25322,0.428669,0.089809,0.532694,0.746428,2.713519,0.38457,0.140951,0.024582,0.061294,0.014018,0.473769,0.315143,0.337812,1.209211,0.123275,0.102496,0.031535,0.013345,4.279899,0.583155,0.107193,0.109215,0.153449,0.196185,0.216541,0.03687,0.015729,0.026378,0.04453,0.107463,0.217114,32.839504,0.428376,48.08931,3.004376,1.04402,1.01942,0.504867,0.864487,0.079567,83.8228,7.73961,328.4626,1.45682,0.054376,0.26966,0.238103,0.001247,0.004614,3640.401,4.067782,0,0.9747,0.103027,0,0.024676,0.001779,231.8527,40194.52,0.071222,0.009678,0.187266,-0.637213,23.53381,8.110516,-3.724172,0.656384,-2.823279,0.219601,0.027621,-0.000004,0.033086,0.00064,2.487928,0.512105,0.225513,2.635284,31.24801,-1.471364,1789,0.482199,5.748165,3.923261,-0.001852,0,4.423184,0.602497,0.00003,1305,calm
at night we crossed the border following a Black robe. to the edge of the reservation—to Cataldo Mission. where the saints and all the martyrs look down on dying converts. <i>what makes the water holy</i> she says <i>is that that it's the closest thing to rain</i>. . I stole the mule from Anthony—I helped Anne up upon it. and we rode to Coeur d'Alene—passed Harrison and Wallace. they were blasting out the tunnels—making way for the light of learning. <i>when Jesus comes a'calling</i> she said <i>he's coming round the mountain on a train</i>. . Yeah. It's my home—last night I dreamt that I grew wings. I found a place where they could hear me when I sing. . we floated on to Hanford in a lumber boat up river. past the fisheries and the mill towns like a stretch of future graveyards. she was driven to distraction—said <i>I wonder what will happen. when they find out they're mistaken—the land is too changed to ever change</i>. . we waded through the marketplace—someone's ship had come in. there was silver and begonias—dynamite and cattle. there were hearts as big as apples and apples in the shape of Mary's heart. I said <i>inside this gilded cage a songbird always looks so plain</i>. . Yeah. It's my home—last night I dreamt that I grew wings. I found a place where they could hear me when I sing.. . and so they came with cameras—breaking through the morning mist. press and businessmen—tycoons—Episcopal philanthropists. lost in their appraisal of the body of a woman. but all we saw were lowlands—clouds clung to mountains without strings. . and at last we saw some people... . at last we saw some people.... at last we saw some people huddled up against. the rain that was descending like railroad spikes and hammers. they were headed for the border—walking and then running. and then they were gone into the fog but Anne said underneath their jackets she saw wings,0.048676,0.038158,0.07339,-0.204651,1.192793,0.753866,0.674124,0.000064,1.492653,1.977004,6.930633,0.517452,0.119881,0.536179,0.715687,2.699847,0.374836,0.159019,0.030866,0.066858,0.017628,0.316546,0.333821,0.314164,0.984149,0.122658,0.109538,0.03291,0.027076,4.48825,0.493768,0.100343,0.099186,0.241681,0.148634,0.169032,0.030902,0.010026,0.017204,0.040604,0.104615,0.214755,10.312075,0.533664,93.65339,4.967357,1.270327,0.883296,1.375487,0.88727,0.066666,76.67051,7.279932,1969.235,3.478099,0.040403,0.134088,0.616777,0.000294,0.006265,5594.835,1.833828,0,0.979361,0.123282,0,0.020227,0.00127,442.8685,203036.7,0.062718,0.0091,-2.321106,-1.234915,12.83452,-1.890579,-2.115291,-2.375148,-4.404591,0.488808,0.049881,0.00001,0.03438,0.00236,4.136471,0.470302,-0.036451,2.20564,19.10159,-0.403201,390,0.872366,4.314206,3.882647,0.001158,-0.000006,4.398228,1.061586,0.000047,257,calm
(Egan). . We can make all your wildest dreams come true<comma>. There's nothing that we couldn't do for you.. There's no use sitting on the fence. When you know it all makes sense.. . There's enough room for you<comma> and there's enough room for me<comma>. And that's the way it's gonna be.. There's no use sitting on the fence. When you know it all makes sense.. . Well<comma> we know just how to get things done<comma>. We'll make a better living for everyone.. If you let it all slip away. You're gonna be sorry someday.. . There's enough room for you<comma> and there's enough room for me<comma>. And that's the way it's gonna be.. There's no use sitting on a fence. When you know it all makes sense.. . Gerry Rafferty & Joe Egan: Their songs<comma> voices<comma> guitars<comma> pianos<comma> mandolins and kazoos - and featuring their organs. Peter Robinson: Piano<comma> Electric Piano<comma> Hammond Organ<comma> Pipe Organ<comma> Synthesizer & Chimes. Gary Taylor: Electric Bass and Mini-Moog. Joe Jammer: Electric Guitar. Andrew Steele: Drums<comma> Tambourines<comma> Congas<comma> Triangle<comma> Chimes<comma> Maracas<comma> Wood Blocks<comma> Cowbell<comma> Claves and Jawbones. Bernie Holland: Electric Guitar. Chris Neale: Harmonica. Corky Hale: Harp. Chris Mercer: Tenor Sax. Steve Gregory: Tenor Sax. Mike Stoller: Electric Harpsichord. Strings arranged by Richard Hewson. Horns arranged by Mike Stoller,0.030267,0.022008,0.03485,1.127669,1.717308,0.814201,0.087491,0.000031,1.491183,1.83444,5.958711,0.418243,0.100433,0.530603,0.685126,2.711616,0.364201,0.137042,0.020836,0.057562,0.007938,0.44593,0.307287,0.483843,1.291064,0.126455,0.121978,0.03045,0.008395,4.961085,0.579269,0.098715,0.114365,0.154507,0.172597,0.18514,0.057463,0.008819,0.012872,0.037413,0.102832,0.218913,9.056543,0.487089,55.57001,3.095615,1.056232,1.020636,0.6905,0.86667,0.108034,98.48123,7.68924,218.7533,0.626256,0.021432,0.192337,0.172536,0.000548,0.011324,5143.478,1.795646,0,0.932091,0.111138,0,0.06334,0.00275,255.5503,15398.54,0.012092,0.003733,1.669743,-0.542463,18.91366,4.285782,-0.826059,-0.824748,-2.603794,0.195402,0.030801,0.000004,0.024796,0.000359,2.246829,0.540682,0.233442,2.342347,9.448818,-0.751454,1012,0.557685,5.058021,3.628077,0.00043,0.000005,3.594678,0.749361,0.00001,1438,calm
We did what we could. To save this house from falling. But it burns because it's wood. And now you'll never call me darling. . I coughed your name. I smoked all day. And I slept myself sleepy. I was sleeping it away. . Don't let it burn. Don't get confused. Don't let it get to you. . We did what we could. To save this car from crashing. Your pretty face is soaked in blood. You know<comma> I still find you dashing. . Airbag suffocates. You need a little space. The rain on the windshield. I watched you limp away. . Doesn't have to hurt?. Don't get confused. Don't let it bother you. Don't try to call you'll lose it all. You get used to her bad news<comma>. It's just bad news,0.067168,0.042321,0.095585,0.38313,1.583838,0.369387,0.102498,0.000254,1.492831,1.904514,6.083758,0.475952,0.136482,0.597997,0.762087,2.69023,0.458095,0.152611,0.035949,0.068271,0.015043,0.258658,0.26545,0.343106,1.184387,0.103206,0.125251,0.029166,0.012934,3.789532,0.434459,0.077078,0.09023,0.112177,0.174513,0.248932,0.047357,0.0094,0.015976,0.040672,0.10066,0.215289,20.348577,0.437635,80.86813,5.184128,1.38298,0.702461,1.097969,0.896508,0.105542,72.29525,5.872381,532.0832,2.024636,0.037435,0.062226,0.391999,0.000181,0.013565,5644.828,0.952178,0,0.988682,0.105131,0,0.011198,0.002512,529.349,154706,0.110132,0.024944,-6.800927,0.252121,17.28667,2.870499,-0.072288,-0.526016,-0.012465,0.330309,0.07266,0.000015,0.050997,0.002087,1.498798,0.343617,0.811752,2.8364,9.519568,-1.475138,2935,0.835302,3.854456,3.512296,0.000214,0.000001,3.764391,0.933716,0.000034,701,calm
