There's someone across the street. Who sees me waiting for my friend. Then I cross the street<comma> make a bee line for that phone<comma> oh that one to make it happen. Oh to live to find a friend. . Someone tried to call me up. But I don't even have a phone. She could ask to me what's up. But I'm waiting for your call to end. . There's someone across the street<comma> who sees me waiting for my friend<comma> she could ask to me what's up. I'm waiting for your call to end. . Someone tried to call me up. But I don't even have a phone. It's like my friends don't know I'm here. but I'm a person on my own<comma> but I cross the street<comma> make a bee-line for that phone. . I'm the one to make it happen. And to find a friend. I make a bee-line. Oh to find a friend. I cross the street. I make a bee-line. Oh a bee-line. Oh make a bee-line. Oh<comma> I cross the street,0.104444,0.092822,7.187934,0.12159,1.897337,1.966586,2.81445,6.316772,0.487719,0.415364,0.406381,1.496667,1.297696,0.000392,0.285264,0.504598,0.979719,0.793948,0.229637,0.207259,0.190383,0.168846,0.146539,0.14078,0.040177,0.036729,0.013907,0.433513,0.185209,0.000061,0.255632,0.386076,0.101855,0.100271,0.091047,0.136636,0.355327,0.000073,0.026517,59.950539,104.888275,52.25,0.580198,1.01145,0.001379,0.560019,71.68416,4.33385,1.277464,0.767714,0.93093,0.888488,0.126842,70.42125,6.066234,490.9661,1.66861,0.031047,0.042001,0.4603,0.000378,0.011721,4720.805,0.787419,0,0.906791,0.121367,0,0.084577,0.003786,579.8621,102130,0.016793,-3.07055,0.159464,11.46295,-3.671144,-4.514688,18.58486,2.721898,-3.656981,3.707726,13.45931,3.197193,0.068565,0.00166,2.255802,14.51342,0.121466,0.778662,0.410484,0.164829,0.530845,0.032425,-0.000036,9.172011,-0.000002,4.86571,-5.968781,10.66373,-0.002735,1.191181,4.543158,2528,-0.036859,1.509025,0.750244,1.528056,1.521057,1.398606,-0.188208,0.001295,-0.737008,-0.000084,groovy
One thing that I just can't conceive. Is how to let you go.. And if you will stay here with me. Then we will always know.. . We will find out. As we change about.. Is this the last part?. Here is when we shout:. . One thing that I just can't conceive. Is how to let you go.. These days await if we believe. I'll make it to the show.. . We will find out. As we change about.. Is this the last part?. Here is when we shout:. . And you could say<comma> "Your love to me<comma>". But I was far away.. And you could be a love to me<comma>. But I was far away.. And you could say "Your love to me"<comma>. That I was far away.. And you could be a love to me<comma>. But I was far away.. . I've lost myself once and I see. That I was weak at heart.. And if you will stay here with me. We face the hardest part.. . We will find out. As we change about.. Is this the last part?. Here is one we shout:. . And you could say<comma> "Your love to me<comma>". But I was far away.. And you could be a love to me<comma>. But I was far away.. And you could say "Your love to me"<comma>. That I was far away.. And you could be a love to me<comma>. But I was far away.. . If you believe a hand on your sleeve. Can pull you over<comma>. Because you know wherever you go. I'll be over your shoulder.. . If you believe a hand on your faith. Can pull you over<comma>. Because you know wherever you go. I'll be over your shoulder.. . And you could say<comma> "Your love to me<comma>". But I was far away.. And you could be a love to me<comma>. But I was far away.,0.208958,0.085035,3.837021,0.105744,1.959699,1.85702,3.140677,6.271698,0.428571,0.455643,0.42931,1.543301,0.917598,0.001343,0.289293,0.593634,0.844786,0.955713,0.239968,0.222766,0.189897,0.159339,0.151318,0.145121,0.044283,0.059773,0.00991,0.242192,0.127891,0.000148,0.261192,0.515792,0.114695,0.110327,0.091052,0.139419,0.214634,0.000142,0.034511,88.240098,71.216224,63,0.538126,1.00855,0.001193,0.436374,82.05525,5.603276,1.497301,0.63416,1.075986,0.898151,0.079823,36.04668,5.002509,297.8353,0.870813,0.015296,0.021721,0.514823,0.000193,0.00894,1930.261,0.71105,0,0.84221,0.106555,0,0.132981,0.004885,911.9771,369066.6,0.047761,-11.74464,-1.131626,15.74012,-5.728747,-2.384552,16.25533,3.298714,-2.446414,3.522448,12.07538,3.387251,0.112264,0.003917,2.586107,13.53797,0.105194,0.741851,0.34874,0.14811,0.919286,0.041476,0,5.612854,0.000002,7.179124,-5.737114,10.90098,0.000304,1.503582,6.397786,2809,0.851552,2.527055,0.133625,1.950114,2.025247,1.404693,-0.192077,0.001322,-0.860951,-0.000049,groovy
Mama Roux. She was the queen of the little red<comma> white and blue. Mama Roux. She was the queen of the little red<comma> white and blue. . Said ooo why can't cha spy boy. Prepare yourself to die boy. Medicine man got heap strong power. You know better than to mess with me. . Mama Roux. (growl). Mama Roux. (growl). . If you see a spy<comma> boy<comma> sittin' in the bush. Mess 'em on the head and give him a push. Get out the dishes<comma> get out the pans. Move<comma> he fast for the medicine man. . Mama Roux. (growl). Mama Roux. (growl). . The Queen is comin'<comma> ooo<comma> un ba may. Queen is coming to way pocky way. . Better not get in the way. Got the second line fever today. . Singin' wham bam hang ham. Come on down boy and follow me. Wham bam thank you mam. Come on boy and follow me. . Mama Roux. She was the queen of the little red<comma> white and blue. Mama Roux. She was the queen of the little red<comma> white and blue. . Chica chica chica chica. Chica chica chica chica. Chica chica chica chica. Chica chica chica chica. wham bam thank you mam. Come boy now follow me. Wham bam hang ham. Come on boy now follow me. Wham bam scram sam. Come on boy and follow me,0.097918,0.083189,5.346997,-0.036012,1.935318,1.907966,2.865638,8.073703,0.478087,0.457699,0.425704,1.462235,0.990344,0.000012,0.284275,0.604502,0.910422,0.858736,0.231359,0.215013,0.166972,0.160699,0.150989,0.150137,0.024759,0.051733,0.011011,0.411622,0.43479,0.000004,0.255263,0.531488,0.10426,0.102908,0.085615,0.136688,0.261262,0.000007,0.026571,13.735273,13.001827,66,0.584285,1.004325,0.000974,0.446468,78.74338,4.957936,1.35193,0.686328,1.031603,0.887809,0.099479,59.57647,5.838445,425.1279,1.879786,0.033891,0.091248,0.276072,0.000221,0.01227,5303.022,0.830728,0,0.930759,0.130441,0,0.06449,0.003882,612.4025,148455.2,0.004787,-6.025215,-0.331841,6.889387,-11.10849,-6.072358,19.23448,3.345335,-2.042784,2.9473,22.79406,3.205858,0.074998,0.002032,1.553791,6.009531,0.136366,0.749196,0.44244,0.165829,0.556185,0.00788,-0.000005,7.761501,0.000003,5.770988,-4.356381,8.694048,0.000088,0.902418,4.981737,1490,-0.229755,1.413139,0.200582,1.369537,1.323037,1.270818,-0.153355,0.001271,-0.214347,0.000135,groovy
All I want to do is love you. I just want to take you there. . Baby<comma> I don't want to argue. Don't even want to fight. I just want to love you. And hold you all the night. The message from the party. Nothing to do with how.... Try to keep it happy. Then depress yourself to cry. All I want to do is love you. You've got to move on up. . All I want to do is love you. I just want to take you there. . The world is trying to make us. Go against our will. There's too many mountains. Grown up from a hill. Just take nothing less. Than the second best. Do not obey. What most people say. 'Cause you can pass the test. All I want to do is love you. Baby<comma> we've got to move on up. We've got to move on up. . All I want to do is love you. I just want to take you there. . It feels like I'm already there. . The world is trying to make us. Go against our will. It's early in our language. Of how the human feels. I just want to love you. I just want to cry. . Son tresmil razones para darte mi amor. Tresmil razones para darte el corazon. Tresmil razones para darte mi amor. Tresmil razones para darte el corazon,0.147065,0.084266,5.343725,0.609629,1.825865,1.737171,2.542259,9.188609,0.452614,0.436149,0.473655,1.492673,0.688297,0.000211,0.268554,0.536297,0.725131,0.74247,0.21633,0.193434,0.167508,0.141442,0.136117,0.124198,0.035746,0.087926,0.01275,0.293557,0.274929,0.00013,0.246343,0.687087,0.111752,0.091163,0.114157,0.149871,0.493813,0.00013,0.023952,34.463788,35.907201,71.5,0.558261,1.00517,0.001029,0.531491,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3,0.006367,-6.620082,1.214047,14.57371,-1.205493,-1.088963,15.09443,2.838479,-0.708398,3.423027,17.57293,2.698115,0.09602,0.003343,0.816314,3.005947,0.149657,0.713344,0.415,0.174394,0.62964,0.049559,0.000011,19.44403,0.000008,4.824073,-2.989683,6.212399,-0.00101,0.469695,3.509836,147,-0.09433,1.013303,0.115484,1.394015,1.387852,1.339633,-0.114439,0.000698,-0.395312,-0.000128,groovy
Hello this is gorgeous<comma> anybody out there read me?. 10-4 I read you<comma> my handle's gorgeous<comma> pretty vacant<comma> eh?. Subvert normality<comma> punk is not sexual<comma> it's just aggression. 10-4 good buddies<comma> destroy<comma> Kill all hippies. Anarchy<comma> disco sucks<comma> subvert normality. . You got the money<comma> I got the soul. You got the money<comma> I got the soul. You got the money<comma> I got the soul. I can't be bought<comma> I can't be owned. You got the money<comma> I got the soul. You got the money<comma> I got the soul. I can't be bought<comma> I can't be owned. You got the money<comma> I got the soul. . You got the money<comma> you got the money. You got the money<comma> I got the soul. I got the soul<comma> I got the soul. I got the soul<comma> I got the soul. . Signing off<comma> this is gorgeous signing off,0.173572,0.077032,4.432996,0.290367,1.868635,1.806186,2.772842,9.384773,0.521596,0.51538,0.483198,1.448301,0.576826,0.000043,0.273316,0.51501,0.765782,0.80852,0.213645,0.2105,0.160525,0.146478,0.139743,0.121679,0.022705,0.059819,0.009783,0.470694,0.247552,0.000033,0.259518,0.475871,0.111118,0.088533,0.086514,0.137144,0.375682,0.0001,0.029727,0,17.856175,0,0.563866,1.002558,0.000803,0.490365,86.06317,5.634809,1.482543,0.626363,0.81434,0.890124,0.127244,37.30728,5.150251,162.0618,0.783607,0.018821,0.012809,0.044598,0.000162,0.018361,1284.489,0.563516,0,0.934088,0.095412,0,0.061609,0.002544,1080.631,218728.7,0.018817,-9.904752,-0.471802,18.38104,0.899086,-0.875514,16.67459,3.173031,-2.256986,2.987774,16.87542,3.168806,0.121403,0.001248,0.945286,3.891475,0.155581,0.704123,0.376922,0.129508,1.070114,0.024668,0,29.76261,0.000001,4.067474,-2.230888,4.202717,0.00008,0.234805,3.568179,308,-0.113102,0.71683,-0.073419,0.961072,1.022839,0.97439,-0.105383,0.00059,0.01812,-0.000049,groovy
Ov power<comma> Ov power.. Ov power<comma> Ov power.. Dog power. Dog power.. Be relased.. Seeds released.. The secret in a cell.. The freedom of its spell.. Dog trainer.. Ov rainer.. Can you see the dog?. Can you feed the fog?. My son the dog.. My sun the dog.. Waiting to turn the pattern.. Ov power<comma> Ov power.. In a cell<comma>. cast your spell. Stops and turns.. Red rope burns.. No-one hears<comma>. is no fear.. Let him in.. they both begin.. They cast their charms<comma>. a call to arms.. Ov power. Ov power.. . That very special power<comma>. that extra-special power<comma>. the almighty power!. The dog power.. The ov power.. My son the dog.. My sun the dog.. Ov power. Ov power.. Ov power. Ov power.,0.224413,0.092436,3.110848,0.167977,1.848544,1.991188,2.882913,7.008751,0.476736,0.519525,0.411131,1.497806,1.363559,0.001665,0.291846,0.46506,0.890715,0.903669,0.23337,0.187244,0.185697,0.175439,0.157531,0.146463,0.064798,0.062479,0.011929,0.236521,0.36708,0.00015,0.223203,1.062538,0.10092,0.135066,0.166831,0.142203,0.380881,0.000269,0.022199,90.807193,161.33557,59.5,0.368135,1.026854,0.003153,0.356108,49.42406,4.242335,1.426338,0.622068,0.690964,0.877561,0.079107,14.11833,4.030004,579.69,1.491841,0.023274,0.055083,1.038429,0.000283,0.012781,362.4983,1.522469,0,0.713049,0.096935,0,0.204746,0.004936,652.9511,252242.6,0.011219,-11.07927,0.125252,20.47291,-0.64376,2.984609,19.75495,6.15719,-2.536181,4.964351,18.31534,2.85834,0.091041,0.002713,0.477797,2.53421,0.116434,0.804126,0.424568,0.16866,0.547462,0.041122,-0.000007,9.293831,0.000002,5.651697,-3.053634,10.10521,0.000894,1.61771,4.194168,1384,0.398169,2.138311,0.552061,1.952062,1.492021,1.699352,-0.176813,0.001391,-0.217548,-0.00013,groovy
True false/fake real. True false/fake real. True false/fake real. True false/fake real. . True false/fake real. True false/fake real. True false/fake real. True false/fake real. . And I know you. And I know you. And I know you. And I know you. . I know you know I know. I know you know I know. I know you know I know. I know you know I know. . I know you know I know. I know you know I know. I know you know I know. I know you know I know. . I know you know I know. I know you know I know. I know you know I know. I know you know I know. . And I know you. And I know you. And I know you. And I know you. . True false<comma> fake real. True false<comma> fake real,0.141248,0.088771,5.682378,0.87172,1.914841,1.748713,2.705175,7.064489,0.456178,0.382134,0.330188,1.562654,1.121772,0.000939,0.284315,0.465626,0.794512,0.709367,0.237785,0.226169,0.184535,0.175837,0.153997,0.150749,0.034482,0.047431,0.013531,0.422437,0.554194,0.000155,0.2528,0.629247,0.103307,0.137816,0.119621,0.153154,0.343457,0.000375,0.042919,76.26515,34.376664,60,0.530336,1.012221,0.001651,0.434257,68.02945,4.361344,1.283162,0.886212,1.110844,0.895749,0.047561,26.69228,6.2326,367.5074,1.187585,0.024898,0.114689,0.79004,0.000242,0.00474,1075.296,0.929897,0,0.850866,0.112706,0,0.126978,0.004704,358.5738,62706.39,0.016151,-4.731686,-0.238245,18.43972,-3.162893,1.832158,9.484561,2.485986,1.126328,3.176041,16.0372,2.717674,0.051872,0.00147,2.492491,15.45033,0.119869,0.713136,0.361603,0.135742,0.676861,0.039994,0.000021,10.88308,0.000007,6.622555,-6.592682,12.23004,-0.00139,1.621735,4.225163,85,-0.237521,1.7659,-0.712525,1.952396,1.474664,1.537003,-0.171277,0.001038,-0.742406,-0.000053,groovy
I testified. My mama cried. Black people died. When the other man lied. See the TV<comma> listen to me double trouble. I overhaul and I'm comin'. From the lower level. I'm takin' tabs. Sho nuff stuff to grab. Like shirts it hurts. Wit a neck to wreck. Took a poll 'cause our soul. Took a toll. From the education. Of a TV station. But look around. Hear go the sound of the wreckin' ball. Boom and Pound. When I. Shut 'em down. 1 2 3 4 5 6 7 8 9. What I use in the battle for the mind. I hit it hard. Like it supposed. Pullin' no blows to the nose. Like uncle L said I'm rippin' up shows. Then what it is. Only 5 percent of the biz. I'm addin' woes. That's how da way it goes. Then U think I rank never drank<comma> point blank. I own loans. Suckers got me runnin' from the bank. Civil liberty I can't see to pay a fee. I never saw a way to pay a sap. To read the law. Then become a victim of a lawyer. Don't know ya<comma> never saw ya. Tape cued. Gettin' me sued. Playin' games wit' my head. What the judge said put me in the red. Got me thinkin' 'bout a trigger to the lead. No no. My education mind say. Suckers gonna pay. Anyway. There gonna be a day. 'Cause the troop they roll in. To posse up. Whole from the ground. Ready to go. Throw another round. Sick of the ride. It's suicide. For the other side of town. When I find a way to shut 'em down. Who count the money. In da neigborhood. But we spendin' money. To no end lookin' for a friend. In a war to the core. Rippin' up the poor in da stores. Till they get a brother. Kickin' down doors. Then I figure I kick it bigger. Look 'em dead in the eye. And they wince. Defense is pressurized. They don't want it to be. Another racial attack. In disguise so give some money back. I like Nike but wait a minite. The neighborhood supports so put some. Money in it. Corporations owe. Dey gotta give up the dough. To da town. or else. We gotta shut 'em down,0.177977,0.083973,2.985325,0.101859,1.80725,1.977946,2.914435,6.352783,0.463506,0.465315,0.428368,1.525116,0.911155,0.00036,0.295001,0.647602,1.0915,0.881805,0.217229,0.23004,0.187874,0.144845,0.139414,0.122362,0.046265,0.052675,0.010502,0.224249,0.157007,0.000073,0.21099,0.449732,0.097705,0.098299,0.076357,0.141304,0.180422,0.000104,0.023641,26.245153,63.186578,61,0.606223,1.004648,0.001035,0.485229,75.60996,5.358454,1.469469,0.670595,0.964834,0.900497,0.072901,16.60452,5.104222,88.56586,0.529333,0.015678,0.029116,0.217722,0.000135,0.009111,480.0468,0.413679,0,0.907457,0.085922,0,0.084035,0.003281,567.9197,154617.7,0.023881,-11.57405,-0.50976,14.94077,2.077255,1.333604,22.7352,3.040349,-0.293769,3.400432,11.15964,3.068498,0.085207,0.002502,1.190474,4.960239,0.134588,0.629557,0.320772,0.125227,0.810936,0.02758,0.000015,6.029074,0.000003,4.946184,-4.121877,8.237377,-0.00228,0.99537,3.488649,605,-0.027666,1.12442,-0.10516,1.85217,1.682882,1.188164,-0.108591,0.001175,0.28393,0.000072,groovy
(1965) Andy Stroud . . Don't talk just hold me closer. Let me sit on top of your knee. Go ahead and take care of business. For me for me for me. . Oh Lord<comma> don't keep me waiting. Be as firm as can be. Go ahead and take care of business. For me for me for me. . In all my life no-one has touched me so close. Nor made me feel so sweet. I said to you you are God's gift to all womanhood. Take it from me take it from me. . You know you know that I love you truly. And I want the whole round world to see. How you can take care of business. For me for me for me. . Go take care of business for me. Yeah yeah go take care of business for me,0.144438,0.08229,4.041027,0.23189,1.785454,1.828704,2.894468,6.31768,0.435805,0.439809,0.418809,1.532954,0.756966,0.000423,0.301729,0.543139,0.810678,0.902472,0.215955,0.218835,0.174085,0.164246,0.147934,0.143536,0.033049,0.060594,0.010689,0.300351,0.223887,0.000138,0.238855,0.872206,0.098164,0.094184,0.100714,0.142817,0.213672,0.000199,0.024468,59.314267,65.158366,60.5,0.559278,1.007131,0.001113,0.459204,93.45463,5.991272,1.485387,0.667035,1.454324,0.903073,0.061407,19.76825,5.64449,200.1191,0.632476,0.011873,0.030287,0.533006,0.000145,0.006762,561.8241,0.555626,0,0.900133,0.127894,0,0.089953,0.004894,717.5693,154503,0.032841,-10.25116,-0.601349,11.74401,-4.826741,-7.493609,16.2354,3.328796,-1.809687,3.497963,11.32325,2.904789,0.099316,0.002013,1.117977,4.441314,0.137013,0.726452,0.325393,0.154343,1.382119,0.029861,0.000019,4.367746,0,4.677892,-3.11434,5.997598,0.003151,0.54324,4.257347,1814,0.385649,0.926443,0.101032,1.433253,1.420144,1.096462,-0.16919,0.001267,-0.305736,-0.000057,groovy
Queremos paz.... Queremos construir una vida mejor para nuestro pueblo.... Independiente.... Queremos paz.... Queremos construir una vida mejor para nuestro pueblo.... Independiente...,0.136305,0.090673,4.923375,0.362108,1.836714,1.880596,2.807848,7.95831,0.356676,0.285676,0.322397,1.464189,1.021476,0.000116,0.28063,0.523145,0.670158,0.71001,0.214491,0.207179,0.169238,0.16193,0.167331,0.156527,0.039229,0.096812,0.011712,0.669906,0.373194,0.000033,0.237564,0.909321,0.101876,0.114513,0.135539,0.139055,0.247427,0.00006,0.026567,60.495854,75.633204,55.5,0.51514,1.014699,0.001819,0.569839,63.5801,4.268913,1.313858,0.654615,0.669686,0.892746,0.116039,98.63588,5.500593,255.3821,0.641416,0.011998,0.060797,0.244593,0.000315,0.012408,9322.252,0.645809,0,0.961385,0.109136,0,0.037149,0.002845,434.2232,104816.5,0.0088,-5.978161,0.139436,21.1361,3.354767,-2.069933,37.05114,4.527844,1.486027,2.995091,14.13963,3.674065,0.060405,0.001432,0.825988,3.497393,0.140451,0.769666,0.488623,0.194209,0.268247,0.016197,0.000007,10.66301,-0.000001,6.554137,-3.565849,8.637291,0.001897,1.122745,4.529277,254,0.183367,1.310023,-1.010902,1.496324,1.07201,0.977462,-0.186089,0.001794,-0.794962,-0.000107,groovy
3<comma> 6<comma> 9<comma>. The goose drank wine. The monkey chewed tobacco on the street car line. The line broke. The monkey got choked. And they all went to heaven in a little row boat. . Clap-pat<comma> clap-pat<comma> clap-pat<comma> clap<comma> slap. Clap-pat. Clap your hand<comma> pat it on your partner's hand<comma> right hand. Clap-pat. Clap your hand<comma> cross it with your left arm<comma> pat your partner's left palm. Clap-pat. Clap your hand<comma> pat your partner's right palm with your right palm again. Clap-slap. Clap your hand<comma> slap your thigh<comma> and sing a little song<comma> go.... . My mama told me. If I was goody. That she would buy me. A rubber dolly. My aunty told her. I kissed a soldier. Now she won't buy me. A rubber dolly. . 3<comma> 6<comma> 9<comma>. The goose drank wine. The monkey chewed tobacco on the street car line. The line broke. The monkey got choked. And they all went to heaven in a little row boat. . Clap<comma> clap<comma>. Clap your hands and prepare to pat. Clap. Take your right arm<comma> pat your partner's right palm with your right palm. Clap. Take your hand back<comma> and clap. Clap. Take your right arm<comma> cross your right arm with your left arm<comma> pat your partner's left palm with your left palm. Clap. Now back – with a clap. . Slap. Take the pats of your palms and slap your thighs. And watch the fun materialize. As you sing this little song. . My mama told me. If I was goody. That she would buy me. A rubber dolly. My aunty told her. I kissed a soldier. Now she won't buy me. A rubber dolly. . 3<comma> 6<comma> 9<comma>. The goose drank wine. The monkey chewed tobacco on the street car line. The line broke. The monkey got choked. And they all went to heaven in a little row boat. . Clap-clap<comma> clap-clap<comma> clap-clap<comma> clap<comma> slap<comma>. Clap-clap<comma> clap-clap<comma> clap-clap<comma> clap<comma> slap…,0.177489,0.088571,3.517955,0.380492,1.896006,1.892475,2.963551,7.480693,0.445792,0.412191,0.397798,1.526805,1.255023,0.000407,0.300427,0.571466,0.83223,0.877959,0.225805,0.222468,0.193141,0.153701,0.13992,0.145267,0.06301,0.046221,0.011668,0.282904,0.15622,0.000068,0.251995,0.401828,0.105572,0.088301,0.082447,0.141375,0.220356,0.000198,0.031081,38.711358,57.183804,50,0.623844,1.006657,0.001135,0.536904,76.04378,5.081059,1.421614,0.635584,0.916192,0.895956,0.059229,15.54126,5.212549,191.069,0.52561,0.011527,0.026491,0.190964,0.000139,0.010108,459.4359,0.419894,0,0.870839,0.120417,0,0.112554,0.004095,740.4802,221418.3,0.026569,-10.05431,0.101704,25.09454,2.717456,3.932492,18.99336,3.282468,-0.31851,3.675615,14.59289,3.026526,0.095177,0.002516,1.066362,6.803271,0.167845,0.702026,0.399416,0.135454,0.652554,0.028659,-0.000014,7.701565,0.000001,4.345984,-4.945585,9.108635,0.000291,1.285246,3.98953,1328,-0.179873,1.626989,0.190188,1.582756,1.756882,1.39338,-0.13585,0.00138,-0.359641,0.000019,groovy
Limitless weight held by a single strand. But you wouldn't understand. But you wouldn't understand. . Old soul. I don't know if you know. I don't know if you know. Or didn't show. . Everything comes apart if you find the strand. All it takes is a hand. All it takes is a hand. . Old soul. I don't know if you know. I don't know if you know. Or didn't show,0.159703,0.084521,6.610239,0.092908,1.81963,1.889225,2.882572,8.284233,0.42339,0.40289,0.339344,1.485358,0.874344,0.000121,0.274875,0.602741,0.865729,0.788656,0.221568,0.203538,0.176685,0.187864,0.160632,0.159292,0.035225,0.034465,0.012017,0.269502,0.392792,0.000048,0.264769,0.514723,0.108899,0.117003,0.082521,0.13755,0.298631,0.000028,0.033785,47.382882,79.919186,57.5,0.558634,1.007596,0.001039,0.503843,81.35018,4.509779,1.28149,0.606244,0.862255,0.884067,0.120237,87.56451,6.473534,159.7943,0.766119,0.018766,0.024718,0.110613,0.00024,0.01536,9913.45,0.760348,0,0.828229,0.082131,0,0.142361,0.003188,672.643,81339.36,0.021953,-2.624106,0.864114,14.07402,-0.172166,-3.801343,16.70757,3.43649,0.831735,2.714848,25.79764,3.723906,0.080623,0.00101,-0.197604,2.565248,0.117041,0.820312,0.482239,0.160092,0.243866,0.016923,-0.000001,6.26999,0,7.524525,-3.541419,7.219401,0.001015,0.539835,3.752562,944,0.080966,0.769432,0.137813,1.0734,1.263865,1.209796,-0.182289,0.001331,-0.639595,0.000069,groovy
Lessons to be learnt but who's going to teach. Who's writing the rules<comma> well I decree. A day of tragedy when love is lost. When a friend<comma> when a friend is pissed off. . Misunderstandings are so unfair. Psychoanalyse me please oh my friend. Let's begin<comma> let confusion unravel around me. . And<comma> and if I give the pieces together. The way they make sense to me I'll do my best. But I can use only what I've seen from where I've been. And the lives that have lived before me. Who's going to look<comma> who's going to cheek. No one can really say 'cause they're all dead. But we can try and only try to live with integrity. . So come and see if from. Come and see if from. Come and see it from here. . So come and see if from. Come and see if from. Come and see it from here and. . Whatever you seek. Which book you may read. Which planet you seek. Script you write and forces you fight. . Whatever you seek. Which book you may read. Which planet you seek. . Oh no there's will and there's fate. Or random explosions everyday. Or is the world an orchestrated play. Or a clock<comma> tick-tock<comma> a clock work game. Us being the cogs and the product is time. Questions to evolve with the answers to find. Like what the hell<comma> what the hell are we doing here anyhow. . Yeah a gift it is to have everything. To fill our lines with happiness and what we desire. But only if you want it<comma> only if you need it. Only if you brave it<comma> only if you seek it. So be kind 'cause there's a piece of me in you. I'll be kind 'cause there's a piece of you in me. A piece of everyone somewhere elsewhere lesser and greater. . So come and see if from. Come and see if from. Come and see it from here. . So come and see if from. Come and see if from. Come and see it from here and. . Whatever you seek. Which book you may read. Which planet you seek. Script you write and forces you fight. . Whatever you seek. Which book you may read. Which planet you seek. Oh let's begin tonight. . Whatever you seek. Which book you may read. Which planet you seek. Script you write and forces you fight. . Whatever you seek. Which book you may read. Which planet you seek. . Oh no there's will and there's fate. Or random explosions everyday. Or is the world an orchestrated play. Or a clock<comma> tick-tock<comma> a clock work game. Us being the cogs and the product is time. Questions to evolve with the answers to find. Like what the hell<comma> what the hell are we doing here anyhow. What are we doing here,0.130734,0.091893,4.784079,0.271754,1.839387,1.984283,3.04374,6.574491,0.427918,0.460008,0.428921,1.521578,0.923458,0.00053,0.30584,0.627157,0.899012,0.971377,0.214013,0.210923,0.175783,0.179323,0.163823,0.17068,0.038509,0.038662,0.011034,0.225645,0.198848,0.000149,0.242769,0.538599,0.116817,0.098304,0.104991,0.150834,0.318013,0.000175,0.028262,70.436231,119.928961,50.75,0.624237,1.007921,0.001122,0.560805,93.82635,5.720558,1.425369,0.662422,1.381037,0.902167,0.075664,25.66266,6.074207,397.7486,1.522183,0.028754,0.042373,0.357498,0.000187,0.01415,2320.162,0.84541,0,0.924101,0.117245,0,0.070185,0.003552,618.2959,128815.1,0.033372,-8.164844,1.176932,12.67109,-2.000483,-0.950647,13.90257,3.187964,-1.169112,2.738793,17.2101,3.583568,0.083931,0.001914,1.463173,8.05704,0.137769,0.765223,0.388035,0.184458,0.78632,0.058973,0.000035,6.557622,0.000008,5.476342,-4.131957,7.571672,-0.000898,0.965057,4.562582,2914,0.226946,1.482747,0.015763,1.354647,1.325631,1.341169,-0.152782,0.001714,-0.417628,-0.000105,groovy
I ain't got no money. I ain't like those other guys you hang around. And it's kinda funny. But they always seem to let you down. And I get discouraged. 'ca[...]. . <i>Unfortunately<comma> we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then<comma> how about a <a href="/Special:Random" title="Special:Random">random page</a>?</i><p>[<span style="font-size:80%; line-height:100%; color:black;"><a href="/LyricWiki:Job_Exchange" title="LyricWiki:Job Exchange">I want to edit metadata</a></span>]. </p>,0.282728,0.078513,2.452909,0.921844,1.708016,1.86355,2.632979,8.990904,0.532843,0.498021,0.479363,1.539126,0.683387,0.000028,0.28614,0.583258,0.721463,0.790471,0.213451,0.191537,0.16782,0.146514,0.133584,0.131206,0.046933,0.086316,0.010436,0.416058,0.329221,0.000016,0.210744,0.560171,0.101516,0.118705,0.087852,0.14287,0.206781,0.000017,0.032201,17.588003,23.003634,82.25,0.584923,1.00348,0.000866,0.467621,89.45719,6.577602,1.640031,0.554045,0.981218,0.900041,0.163629,78.20997,4.613824,337.5223,1.049778,0.019287,0.00829,0.154966,0.000111,0.017016,5539.758,0.591626,0,0.943409,0.102577,0,0.053424,0.002976,1304.312,713470.3,0.015916,-14.5532,-0.744859,13.93906,-0.937905,-1.743276,11.91371,4.373518,0.265431,4.534789,15.13567,4.527678,0.161574,0.005296,1.562327,7.474859,0.144833,0.643547,0.295538,0.103046,1.828014,0.03542,-0.000008,16.69646,0.000001,5.494896,-3.24928,6.758774,0.00064,0.367371,4.273585,577,-0.097372,0.836853,-0.123041,0.912985,1.007114,0.993465,-0.124817,0.000676,0.097282,-0.000018,groovy
