The wheel of fortune stops at six o'clock. So what am I to do until midnight?. An hourglass may grab my attention. But I am in the need of reflection. . And oh<comma> my heart has flown to you just like a dove. It can fly<comma> it can fly. And oh<comma> please take my heart and keep it close to you. Take it in<comma> take it in. . My heart attack abates after midnight. But I was in the need of attention. Surgery took place in the half light. But then I was no more than a phantom. . And oh<comma> my heart has flown to you just like a dove. It can fly<comma> it can fly. And oh<comma> please take my heart and keep it close to you. Take it in<comma> take it in. . And oh<comma> my heart has flown to you just like a dove. It can fly<comma> it can fly. And oh<comma> please take my heart and keep it close to you. Take it in<comma> take it in,0.047846,0.208412,3.255993,0.469503,0.134536,-0.039621,0.097321,0.058745,0.174157,1.853694,3.417678,5.464479,6.410924,0.56393,0.580701,0.497819,0.418439,0.444202,0.431733,0.250361,0.14167,0.337615,0.503807,2.561424,0.288458,1.712425,2.994304,2.104072,2.459984,0.218802,0.206634,0.183823,0.055675,0.059803,0.069891,5.29911,0.73445,0.363126,0.262975,0.183896,0.106047,0.000133,0.173501,0.27171,0.096443,0.084179,0.023568,0.081188,0.124631,0.243061,0.413544,0.0877,0.391693,0.609233,0.027961,0.034757,0.04464,0.077197,13182.89173,46.907598,35.442543,76.956716,1.00611,71.20936,5.137099,1.437595,0.66331,0.997664,0.896969,0.076652,29.12942,5.144866,112.6297,0.911474,0.023341,0.06323,0.370116,0.000155,0.008593,865.8734,0.486924,0,0.791611,0.092018,0,0.165073,0.00427,494.5001,274459.7,0.031259,-0.000002,0.034985,3.058244,15.53095,-3.518252,-10.10064,-10.6096,-0.678938,-6.064804,3.320844,0.748637,-19.22164,-2.320782,-0.637594,-9.078007,17.68988,1.015007,10.54448,13.19167,0.00363,0.077858,0.153393,0.325164,0.841341,25.66323,12.7133,-0.410903,0.000422,3.600478,0.977253,1.01826,2283,0.006757,0.121199,3.080523,0.00045,0,8.861079,energetic
Maybe you were right after all.... Maybe I'm just bad news.... I've been drowning in memories. Call it residual blues.. I fell asleep watching Veronica Mars again.. (Hey!). . I still futz with that tourniquet. I tried to squeeze on your dreams.. Slung it on - it's a perfect fit.. What do you suppose that means?. . My parents keep asking when you're planning on coming around.. . If we'd only stayed together. I might not have fallen apart. But the words you served destroyed my planet.. I stall before I start. I stall before I start anything at all.. . Got a job at Uncommon Grounds<comma>. I finally shaved off that beard.. I sold my Xbox to Jimmy down the street.. Hell<comma> I even quit smoking weed.. I'm taking an online course - I'm learning to speak Japanese.. . If we'd only stayed together. I might not have fallen apart. But the words you served destroyed my planet.. I stall before I start. I stall before I start anything at. . All the things that used to mean so much to me. have gone the way of dinosaurs<comma> hopes and dreams and everything.. All I want for you to be is happy or something.... I guess anything is better than the time you spent hoping I'd get it sorted out.. . I sent you a post card. But the post office sent it back.. They said the building's been torn down.. I just miss what I thought we both had.. . If we'd only stayed together. I might not have fallen apart. But the words you served destroyed my planet.. It's all my fucking fault!. . If we'd only stayed together. I might not have fallen apart. But the words you served destroyed my planet.. I stall before I start. I stall before I start anything at all.,0.063134,0.165261,3.012656,0.075263,0.335924,0.258062,0.224946,0.354249,0.1313,1.788432,3.2585,4.517856,6.800652,0.608871,0.600803,0.50815,0.402885,0.474287,0.39516,0.282401,0.158703,0.351953,0.506155,2.558714,0.287517,1.64397,2.259805,2.314169,2.785448,0.207964,0.208502,0.194077,0.058036,0.067083,0.077253,5.532896,1.226537,0.517415,0.254325,0.231038,0.158251,0.000301,0.176853,0.325412,0.106996,0.106264,0.045638,0.078886,0.124446,0.242565,0.451911,0.084117,0.477761,0.880336,0.035399,0.038267,0.051843,0.079027,20073.67972,59.300398,57.35231,85.952833,1.004479,87.64703,5.977157,1.511768,0.620992,1.235608,0.897224,0.136011,63.34666,5.24673,169.3896,0.825853,0.018406,0.029842,0.128868,0.000127,0.016895,5570.671,0.348227,0,0.820906,0.116752,0,0.147118,0.00485,736.7749,217327.1,0.062018,-0.000001,0.064218,-0.148002,2.476875,2.650956,-11.25994,-12.13247,-2.779951,-11.10327,2.934334,-0.114824,-22.78171,-1.22183,0.79509,-13.69437,17.00273,-0.430137,6.813118,12.7454,0.008469,0.105547,0.141896,0.344837,1.036875,7.65946,7.296067,-1.489789,0.000131,5.283903,0.991331,1.077274,1503,-0.008319,-0.034085,3.068853,-0.00041,0.000004,5.556695,energetic
We have gone to the country . In your old car . We have lost our way . So many times . . Hello<comma> hello . I take you on a trip . Hello<comma> hello . I take you on a trip . . Eating your Chupa Chup . A plane is making a loop . The beavers are so cute . A tree gave me a fruit . . Hello<comma> hello . I take you on a trip . Hello<comma> hello . I take you on a trip,0.067373,0.128645,5.484131,0.484528,-0.00381,0.083543,0.316862,-0.093148,0.354082,1.851469,3.936141,5.385839,6.9604,0.592359,0.598629,0.363313,0.359871,0.42044,0.361891,0.304171,0.168769,0.268188,0.46297,2.592287,0.272205,1.886598,2.645551,2.931359,3.067141,0.219931,0.188599,0.201993,0.071532,0.073076,0.080517,5.244743,1.124929,0.569747,0.282782,0.416272,0.215243,0.000189,0.185063,0.36077,0.110583,0.11546,0.025149,0.076705,0.130682,0.244303,0.69438,0.154507,0.728945,1.478717,0.028144,0.03453,0.041252,0.075341,13659.545352,57.724221,25.498313,88.176187,1.006791,89.36921,5.464059,1.423279,0.614098,0.92661,0.888613,0.083993,102.0327,5.794291,302.4689,1.25143,0.025805,0.015466,0.1407,0.000346,0.006306,9844.575,0.879121,0,0.964714,0.139849,0,0.034064,0.002236,743.7272,262232.5,0.03749,0.000002,0.034442,1.719765,8.854792,8.632374,-7.052422,-8.908888,-4.582923,-20.77373,3.588518,-7.053162,-21.21145,-2.85749,-4.038642,-26.18055,38.35112,-6.108315,13.91438,26.12619,0.014519,0.084989,0.104697,0.385594,0.689436,5.870525,9.569537,-1.157302,0.004527,4.497516,1.074326,0.870607,1471,-0.00565,0.029189,4.021117,-0.001525,0.000002,14.88907,energetic
Let's go. Let's goLet's just call a whip off. A drink before the kick off. Get in the mood for Saturday's game. Five to three they zip on. The lads have got the strip on. We're gonna thrash you ain't that a shame. . We'll beat ya defeat ya. We're ready to roll. Stop your fancy fooling 'round and give us a goal. We'll chase ya then race ya. You can't catch a cold. Stop your fancy footwork now and give us a goal. . Give it to the winger. All the crowds a singer. We're gonna take the top off the standsRattling there rattles. Then powerful in their tackles. Get together clapping your hands. . We'll beat ya defeat ya. We're ready to roll. Get the ball into the net and give us a goal. A blaster right past ya. You're losing control. You're playing now with two left feet and they've got a goal. Let's Go. . Hear the crowds a howling. Hey did ya see the fouling. The ref needs specs he's deaf dumb and blind. Shoot you silly f-fool. Ok now show 'em we rule. The goalie's sat down on his behind. . We'll beat ya defeat ya. We're ready to roll. Come on the lad now no mistakes just give us a goal. . We'll skin ya we'll win ya. Cos we're back in control. Come on the lads you got it made now give us a goal. . We'll chase ya and we'll race ya. Cos they can't catch a cold. More more shoot score give us a goal. . Stop your fancy footwork now and give us a goal,0.073231,0.16014,4.637933,-0.777964,-0.188739,0.011227,0.045616,0.0634,0.034891,1.800451,3.403378,4.172857,5.340216,0.61694,0.628203,0.485581,0.474536,0.497823,0.48971,0.313891,0.194039,0.318015,0.47103,2.573702,0.285542,1.376561,1.980257,1.593862,1.713159,0.210276,0.201373,0.199147,0.042834,0.051543,0.064462,4.888634,0.767404,0.375576,0.247516,0.163704,0.185713,0.000116,0.165893,0.285485,0.101761,0.084152,0.024052,0.070398,0.12097,0.244618,0.289734,0.082202,0.442143,0.479783,0.027495,0.032567,0.043573,0.077099,18483.864898,36.778224,43.365276,63.952413,1.003626,89.2369,6.031559,1.515969,0.531737,1.158982,0.888503,0.134159,61.24029,5.14694,102.6807,0.504893,0.012002,0.022031,0.25847,0.000099,0.016591,3151.608,0.338629,0,0.95273,0.103089,0,0.045066,0.002948,824.951,196038.5,0.0507,0.000004,0.044064,0.458781,3.444197,-0.650305,-9.278501,-7.832398,-7.233752,-12.34748,2.989087,-1.797217,-16.32182,-3.415308,-2.550897,-16.04132,15.65878,-1.20887,13.03979,14.92421,0.035693,0.10427,0.129009,0.33476,1.156871,7.39984,5.090671,-0.306866,-0.000558,4.534787,0.880392,0.928193,1765,-0.002343,0.116751,3.198685,0.000877,0.000003,5.985508,energetic
When I was a young boy I pretended I had a job . My daddy said 'Pretty woman<comma> Mama married into the mob' . I dreamed one day I'd be livin' off the system for free . But dreams come true<comma> honey; welcome to my reality . . And I sleep all day and wake myself in the shadows . (Time to get up<comma> gotta get up) . Gotta catch that train by midnight for the . . Night work . Gotta do the night work . Punch that clock and break all the numbers . Night work . Gotta do the night work . Weekday 9 to 5 shift is over . . I didn't have a penny . No<comma> I couldn't cut a check with a blade . I used to have the shakes . But now they're good at getting me played . . I sleep all day but I break my back in the moonlight . (never enough<comma> it's never enough) . Gotta cash that check by midnight for the . . Night work . Gotta do the night work . Punch that clock and break all the numbers . Night work . Gotta do the night work . Weekday 9 to 5 shift is over . . Night work . Gotta do the night work . Punch that clock and break all the numbers . Night work . Gotta do the night work . Weekday 9 to 5 shift is over . . And when the whistle blows . And your body can't take it no more . You gotta keep on movin'<comma> remember . This is what you asked for . . Na-na-na-na-na-na-na-na-na-night work . Na-na-na-na-na-na-night work . Night work . Gotta do the night work . Night work gotta do the night work . Weekday 9 to 5 shift is over,0.068989,0.194424,3.15271,-0.119756,-0.220017,0.125158,0.291284,0.013513,0.098241,1.864101,3.309099,4.789123,5.96947,0.485587,0.54603,0.489918,0.404039,0.43779,0.438922,0.275483,0.178128,0.341439,0.499039,2.568107,0.276221,1.697572,2.992368,2.253497,2.30563,0.224629,0.214691,0.200997,0.048403,0.057704,0.072677,5.652664,0.641374,0.36328,0.40154,0.25143,0.167484,0.000077,0.169721,0.388169,0.109463,0.101959,0.027068,0.074654,0.124286,0.241491,0.342808,0.106745,0.592904,1.021802,0.02254,0.036703,0.046652,0.081035,13818.641032,83.632874,79.154352,127.870636,1.009744,81.29356,5.800343,1.52552,0.572686,0.999853,0.899002,0.083138,35.79339,4.851061,249.6877,0.918292,0.012255,0.02259,0.464173,0.000158,0.009239,2059.05,0.246364,0,0.787617,0.076057,0,0.167388,0.00409,765.3797,211444.6,0.040402,0.000002,0.037193,0.356267,2.509,3.342738,-11.31376,-11.47838,-3.818199,-9.720981,3.374305,0.308275,-19.29971,0.629435,0.241329,-17.47908,20.12223,-1.478921,17.79959,18.65068,0.004235,0.102384,0.130691,0.370647,0.796016,4.916411,6.105326,-0.810174,-0.001425,5.259258,1.065472,1.019475,134,0.005091,-0.040213,3.230156,-0.00139,0.000003,6.968531,energetic
I thought you were ultimately right. I know you're not<comma> come on just let me drive. And I say. . You sail me over the world. You sail me over the world. I said<comma> I think I'll never be the same. But you did it over again. And I said. . I can't wait 'till you pick me up tonight. You know I should take the wheel and drive. And I said<comma> I thought you were ultimately right. The streets are empty<comma> come on just let me drive. . And you sail me over the world. And you sail me over the world. I said<comma> I think I'll never be the same. But you did it over again. And I said,0.068108,0.153653,4.227263,-0.262802,-0.443188,-0.140564,0.013961,-0.137315,0.073518,1.925092,3.904595,5.91848,7.299376,0.556732,0.562499,0.33493,0.364231,0.427338,0.39494,0.242987,0.188497,0.30732,0.482097,2.565802,0.277147,1.680631,2.270044,2.496201,3.170791,0.215258,0.188649,0.188752,0.044517,0.054952,0.063928,4.866147,0.735012,0.467895,0.328621,0.237966,0.345008,0.000291,0.181702,0.357124,0.099269,0.114557,0.031795,0.074016,0.118913,0.239727,0.281743,0.131571,0.288706,0.852976,0.054461,0.032071,0.048881,0.077966,17980.142339,41.4949,40.013936,56.313095,1.003283,88.60056,5.576452,1.446297,0.518129,0.952184,0.894545,0.13346,114.5936,5.505905,61.44791,0.320229,0.008263,0.015444,0.060215,0.000111,0.007794,8109.032,0.207522,0,0.663116,0.119539,0,0.223542,0.007801,836.7749,146241.8,0.059271,0.000009,0.0451,0.67389,4.845818,-2.758533,-9.564678,-8.760052,-5.491379,-12.4173,2.6585,2.461863,-16.61572,1.074937,-5.158933,-17.25593,23.42301,0.598673,17.69234,37.64729,0.026618,0.105981,0.167861,0.429064,0.256503,3.87848,9.053479,-0.880908,-0.000757,4.248397,0.624862,0.73597,2829,-0.009218,0.086225,3.376473,0.000978,-0.000013,9.746504,energetic
Day after day<comma> I will walk and I will play. But the day after today<comma> I will stop and I will start. . Why can't I get just one kiss?. Why can't I get just one kiss?. There may be some things that I wouldn't miss. But I look at your pants and I need a kiss. . Why can't I get just one screw?. Why can't I get just one screw?. Believe me<comma> I know what to do. But something won't let me make love to you. . Why can't I get just one fuck?. Why can't I get just one fuck?. I guess it's got something to do with luck. But I waited my whole life for just one.... . Day after day<comma> I get angry and I will say. That the day is in my sight. When I'll take a bow and say goodnight. . Oh<comma> ma-mama<comma> mama-mo-ma-mum. Have you kept your eye<comma> your eye on your son?. I know you've had problems<comma> you're not the only one. When your sugar left<comma> he left you on the run. . Oh<comma> ma-mama<comma> mama-mo-ma-mum. Take a look now at what your boy has done. He's walking around like he's number one. Went downtown and you got him a gun. . So don't shoot<comma> shoot<comma> shoot that thing at me. Don't shoot<comma> shoot<comma> shoot that thing at me. You know you've got my sympathy. But don't shoot<comma> shoot<comma> shoot that thing at me. . So don't shoot<comma> shoot<comma> shoot that thing at me. Don't shoot<comma> shoot<comma> shoot that thing at me. You know you've got my sympathy. But don't shoot<comma> shoot<comma> shoot that thing at me. . Broken down kitchen at the top of the stairs. Can I mix in with your affairs?. Share a smoke<comma> make a joke. Grasp and reach for a leg of hope. . Words to memorize<comma> words hypnotize. Words make my mouth exercise. Words all failed the magic prize. Nothing I can say when I'm in your thighs. . Oh<comma> ma-mama<comma> mo-ma<comma> mo-ma mother. I would love to love you<comma> lover. City is restless<comma> it's ready to pounce. Here in your bedroom<comma> ounce for ounce. . Oh<comma> ma-mama<comma> mo-ma<comma> mo-ma mother. I would love to love you<comma> lover. City is restless<comma> it's ready to pounce. Here in your bedroom<comma> ounce for ounce. . I've given you a decision to make. Things to lose<comma> things to take. Just as she's about ready to cut it up. She says<comma> "Wait a minute<comma> honey<comma> I'm gonna add it up!". Add it up! Add it up! Add it up!. . Day after day<comma> I get angry and I will say. That the day is in my sight. When I'll take a bow and say goodnight,0.091725,0.223191,2.681952,-0.696458,0.148925,0.439822,0.147256,0.193786,0.075605,1.876384,3.730366,4.688394,6.760716,0.537374,0.524115,0.436487,0.422604,0.454916,0.427873,0.304759,0.19822,0.365486,0.495454,2.579612,0.264283,1.378551,2.181516,1.716327,2.480284,0.196464,0.169869,0.166204,0.04789,0.060486,0.063637,14.29612,0.978012,1.078644,0.485227,0.257273,0.311648,0.000009,0.22712,0.463306,0.201919,0.237952,0.033998,0.089641,0.133056,0.251667,0.588246,0.084744,0.627166,0.806688,0.060542,0.035098,0.046513,0.081008,3944.2683,11.543695,8.11898,9.834751,1.003997,152.5245,9.174748,1.716793,0.514763,2.508464,0.881776,0.115595,54.16325,5.320913,7941.926,16.36737,0.033661,0.021374,3.425955,0.000405,0.018956,7211.053,3.982684,0,0.796937,0.112685,0,0.161936,0.005222,1125.405,600916.7,0.007739,0.000005,0.000676,0.718139,3.345398,-2.775024,-13.284,-13.47083,-6.076955,-20.27529,3.642288,0.273874,-26.25839,-4.140157,-0.486528,-30.61899,20.51519,-2.100898,9.157239,15.94775,0.016939,0.140464,0.130646,0.375618,1.077107,2.99033,7.726576,-0.397212,0.004658,3.688359,0.836692,1.044551,2444,0.018896,-0.081176,3.893717,-0.001491,0.000001,14.32411,energetic
A touch too much<comma> too soon. Got cast away with you. Got cast away with you. Your words<comma> can’t hear<comma> cause they hurt. "Can’t spend another day with you. Can’t stand another day with you". . These two hearts won’t make it last. These two hearts won’t make it last. It’s like you are hopelessly in love. But I will watch you. It’s like you are hopelessly in love. . Don’t move<comma> just close your eyes. I grab your hands and then. I grab your hands and then. You see<comma> although you’ve been blind. I saved your world again. Just saved your world again. . These two hearts won’t make it last. These two hearts won’t make it last. It’s like you are hopelessly in love. But I will watch you. It’s like you are hopelessly in love. But it’s okay<comma> okay. Cause I will stay with you. . You don’t need much operation done. You want the moon but you’ve got the sun. You don’t need much operation done. Too much<comma> too soon<comma> for a bit of fun. . These two hearts won’t make it last. These two hearts won’t make it last. These two hearts won’t make it last. But it’s okay<comma> okay. Cause I will stay with you,0.038684,0.089073,4.725777,-0.630486,0.031932,0.131853,0.202518,0.193045,0.161636,1.759643,3.802615,5.161165,6.00252,0.546319,0.608407,0.393246,0.440307,0.466529,0.427399,0.303561,0.173458,0.313549,0.447617,2.586832,0.279434,1.453602,1.900682,2.050692,2.293345,0.210567,0.19788,0.188056,0.04485,0.051838,0.06782,5.023922,1.086858,0.4498,0.247694,0.304313,0.158063,0.000322,0.195418,0.379163,0.118278,0.108053,0.024399,0.077352,0.130155,0.244888,0.360454,0.081787,0.365145,1.589362,0.018492,0.030242,0.042821,0.075821,20868.35194,64.199388,55.972438,88.350149,1.00443,82.87465,5.204191,1.391384,0.683711,1.15292,0.906212,0.115958,66.90185,5.877834,79.49234,0.590792,0.012913,0.015685,0.212236,0.000083,0.00764,2858.443,0.223743,0,0.9747,0.103132,0,0.024676,0.002852,442.2269,36390.27,0.052396,0.000013,0.03331,1.10375,4.667482,3.315271,-7.961319,-4.120401,-3.55614,-12.82227,2.852205,4.971628,-11.03417,1.363179,-1.767014,-13.5798,13.04371,0.551427,12.56159,14.45339,0.015729,0.070995,0.141263,0.300998,1.092104,40.65244,8.700089,-0.849909,-0.000007,4.287395,0.775011,0.761174,1690,-0.011956,0.080774,3.316961,0.002571,0.000007,7.443314,energetic
Handle Bars. That I let go<comma> let go. For anyone. Take me in. And I'll throw out my heart. And get a new one. . Next thing<comma> we're touching. You look at me it’s like you hit me with. lightning. . Oh. Everybody's starry-eyed<comma>. and everybody glows. Oh. Everybody's starry-eyed<comma>. and my body goes. . So we burst. Into colours. Colours. And carousels. Fall head first. Like paper planes and playground games. . Next thing<comma> we're touching. You look at me it’s like you hit me with. lightning. . Oh. Everybody's starry eyed<comma>. and everybody glows. Oh. Everybody's starry eyed<comma>. and my body goes. . Next thing<comma> we're touching. Next thing<comma> we're touching. We come and we go. but we're not in love. Next thing<comma> we're touching. We come and we go. but we're not in love. Next thing<comma> we're touching. Next thing<comma> you hit me with lightning. . Oh. Everybody's starry-eyed<comma>. and everybody glows. Oh. Everybody's starry-eyed<comma>. and my body goes,0.031207,0.17599,3.680375,0.265841,0.260426,-0.334989,0.05108,-0.308332,-0.021387,1.804768,3.191674,4.438029,6.076901,0.578177,0.543512,0.516175,0.475115,0.483622,0.444507,0.233214,0.146093,0.321051,0.481193,2.579531,0.287917,1.405064,2.159358,1.971006,2.528035,0.217414,0.211837,0.210333,0.049712,0.070068,0.064756,5.300438,0.50013,0.373836,0.279626,0.256806,0.226152,0.000202,0.191627,0.339289,0.096426,0.088499,0.026349,0.077374,0.124712,0.245641,0.379123,0.127165,0.481823,1.066203,0.039141,0.033958,0.047873,0.082621,15072.383035,115.729862,72.22822,160.820307,1.011189,70.1519,5.087909,1.453457,0.688001,0.8955,0.902487,0.117785,63.85239,5.046484,185.8247,0.460675,0.007373,0.035561,0.415953,0.000214,0.012067,4534.729,0.370866,0,0.55526,0.063335,0,0.247111,0.004879,354.7695,52331.67,0.036913,-0.000001,0.03857,1.042974,4.274276,0.453051,-10.03104,-9.583858,-1.017574,-12.89407,3.64197,1.739001,-14.62959,1.381621,0.92495,-14.09559,18.42035,3.035601,20.1838,15.63476,0.00242,0.051821,0.127669,0.289664,1.976255,9.504901,6.808953,-0.650335,-0.002691,4.047237,1.049569,1.106548,2298,0.008094,-0.101481,3.608878,0.000329,0.000005,7.095892,energetic
Oh so all my lovin' goes. Under the fog<comma> fog<comma> fog. And I will leave them all. Well I'm just a poor little baby. 'Cause well I believe them all. . Oh so while you're growing old. Under the gun<comma> gun<comma> gun. And I believe them all. Well I'm just one poor baby. 'Cause well I believe them all. I wish I could buy back. The woman you stole. . Y control<comma> Y control. You walk<comma> walk<comma> walk<comma> walk<comma> walk my winners. Out of control<comma> out of control. You walk<comma> walk<comma> walk<comma> walk<comma> walk my winners. Out of control<comma> high control. You walk<comma> walk<comma> walk<comma> walk<comma> walk my winners. Out of control<comma> out of control. You walk<comma> walk<comma> walk<comma> walk<comma> walk my winners out. . Oh so all my lovin' goes. Under the fog<comma> fog<comma> fog. And I believe them all. Well I'm just a poor little baby. 'Cause well I believe them all. I wish I could buy back. The woman you stole. . Y control<comma> Y control. You walk<comma> walk<comma> walk<comma> walk<comma> walk my winners. Out of control<comma> out of control. You walk<comma> walk<comma> walk<comma> walk<comma> walk my winners. Out of control<comma> high control. You walk<comma> walk<comma> walk<comma> walk<comma> walk my winners. Out of control<comma> out of control. You walk<comma> walk<comma> walk<comma> walk<comma> walk my winners out,0.073255,0.157297,4.424026,-0.601856,-0.279702,-0.161302,0.179133,0.109849,0.119027,1.805105,3.09398,4.099454,5.627925,0.623989,0.591259,0.53452,0.480988,0.474232,0.456541,0.281404,0.190741,0.3063,0.472337,2.554341,0.288047,1.322534,2.147113,1.748531,1.928442,0.21275,0.203958,0.193917,0.050284,0.061429,0.070437,5.104445,0.819673,0.457078,0.296033,0.35571,0.234561,0.000192,0.172265,0.342582,0.105804,0.087332,0.03034,0.077769,0.119674,0.242093,0.339279,0.101513,0.364744,0.439119,0.024481,0.031553,0.03985,0.08007,18075.459785,77.374899,66.814996,110.858859,1.006426,94.50351,5.779297,1.446368,0.679937,1.380373,0.896357,0.081939,25.12664,5.764927,222.0149,0.861277,0.016033,0.014609,0.288767,0.000194,0.010887,817.5254,0.56333,0,0.941412,0.140567,0,0.055193,0.00374,846.1993,189648.4,0.048724,0.000007,0.037866,0.665297,4.593861,-0.21239,-9.907369,-7.691755,-6.598168,-14.56006,3.17656,-0.861646,-14.48517,-1.273312,0.122089,-16.97907,18.84593,-1.575289,14.22418,13.71731,0.013914,0.107168,0.135857,0.307168,1.000692,26.31045,8.419065,-0.749159,-0.000375,4.561136,1.049826,1.192069,970,-0.007334,0.321086,3.522342,0.004484,0.000001,9.958117,energetic
I fell in love again. All things go<comma> all things go. Drove to Chicago. All things know<comma> all things know. We sold our clothes to the state. I don't mind<comma> I don't mind. I made a lot of mistakes. In my mind<comma> in my mind. . You came to take us. All things go<comma> all things go. To recreate us. All things grow<comma> all things grow. We had our mindset. All things know<comma> all things know. You had to find it. All things go<comma> all things go. . I drove to New York. In a van with my friend. We slept in parking lots. I don't mind<comma> I don't mind. I was in love with the place. In my mind<comma> in my mind. I made a lot of mistakes. In my mind<comma> in my mind. . You came to take us. All things go<comma> all things go. To recreate us. All things grow<comma> all things grow. We had our mindset. All things know<comma> all things know. You had to find it. All things go<comma> all things go. . If I was crying. In the van with my friend. It was for freedom. From myself and from the land. I made a lot of mistakes. I made a lot of mistakes. I made a lot of mistakes. I made a lot of mistakes. . You came to take us. All things go<comma> all things go. To recreate us. All things grow<comma> all things grow. We had our mindset. All things know<comma> all things know. You had to find it. All things go<comma> all things go. . You came to take us. All things go<comma> all things go. To recreate us. All things grow<comma> all things grow. We had our mindset (I made a lot of mistakes). All things know<comma> all things know (I made a lot of mistakes). You had to find it (I made a lot of mistakes). All things go<comma> all things go (I made a lot of mistakes),0.055016,0.098359,7.384587,1.241006,0.368782,0.12786,0.281952,-0.348945,0.034156,1.923519,4.28979,6.037768,7.503927,0.435842,0.462511,0.29831,0.378642,0.37126,0.365075,0.33588,0.148383,0.239345,0.38223,2.617784,0.282351,1.852138,2.491018,3.371962,3.387902,0.221132,0.206253,0.190249,0.098173,0.099975,0.086211,6.571692,1.692497,0.533965,0.362738,0.244229,0.271169,0.000023,0.184611,0.352381,0.111672,0.117864,0.022665,0.072842,0.129049,0.242289,0.679107,0.129609,0.518328,1.944109,0.039685,0.031281,0.042474,0.083643,7773.209128,25.760479,17.539044,30.545648,1.004086,87.8396,5.107004,1.348454,0.638974,1.011436,0.884647,0.078239,49.61975,6.197644,1078.697,2.915622,0.043548,0.033634,0.694353,0.000568,0.006329,2314.182,0.944942,0,0.681092,0.104229,0,0.21735,0.006089,617.3577,205186.8,0.01559,0.000008,0.00326,1.373547,4.397655,13.39262,-4.723984,-2.785402,-2.62493,-30.73675,3.016682,-8.873022,-26.81598,-5.523197,-9.234515,-26.44549,36.30862,-5.571988,10.96582,23.81857,0.019359,0.073294,0.145476,0.456127,0.316604,2.767224,16.36504,-0.978864,-0.002179,5.486145,1.179011,1.068207,1477,0.005332,0.053558,3.591132,0.002492,-0.000002,30.58187,energetic
Hey girl low down<comma> don't sit there and cry. I wanna see you smiling<comma> I wanna lead you high. Oh my dear lady<comma> don't be sad and blue. See all this loving<comma> this love that is for you. . I keep you back in mind…. . Oh my decision might be right or wrong. I have to go on under rain and sun. Here all my failures<comma> all I have done. I know I'll be loosing all that I have won. . I keep you back in mind…. . I keep you back in mind…,0.02283,0.032473,5.583036,0.654356,0.670397,-0.04449,0.231067,0.108597,0.110125,1.862346,2.875236,4.215868,6.813351,0.615028,0.639071,0.564447,0.397336,0.386482,0.316264,0.222923,0.103781,0.263455,0.45066,2.563622,0.289277,1.044733,1.978841,1.971273,2.47165,0.219997,0.202604,0.181603,0.046603,0.050029,0.066566,5.572356,0.940694,0.563791,0.323432,0.279695,0.208454,0.00032,0.18099,0.262914,0.102992,0.088566,0.018207,0.077103,0.123902,0.240949,0.54473,0.165421,0.429353,0.686404,0.027991,0.02919,0.042124,0.077644,13088.194938,33.259251,24.596105,29.839625,1.003114,59.91424,3.826704,1.209776,1.204247,1.026478,0.891792,0.073118,40.22339,6.391784,100.9641,0.276465,0.009656,0.101987,0.153109,0.000285,0.007752,1847.123,0.82482,0,0.890147,0.123232,0,0.097851,0.002966,239.5676,11999.52,0.018984,-0.000001,0.019986,0.419361,3.150646,3.057534,-4.035632,-4.349297,1.399926,-9.960237,3.093266,-0.354976,-16.22947,-0.250789,-3.065679,-15.51046,20.02822,-1.291677,18.07427,14.25175,0.009074,0.033876,0.150506,0.327131,1.618529,22.15557,6.00481,-0.709952,0.003283,4.032982,0.682385,0.795988,2352,0.010079,-0.079769,3.086663,-0.001471,-0.000002,5.815942,energetic
