I don't want to set the world on fire. I just want to start. A flame in your heart. In my heart I have but one desire. And that one is you. No other will do. . I've lost all ambition for worldly acclaim. I just want to be the one you love. And with your admission that you feel the same. I'll have reached the goal I'm dreaming of. Believe me!. . I don't want to set the world on fire. I just want to start. A flame in your heart. . I don't want to set the world on fire<comma> honey. I love it too much. I just want to start a great<comma> big flame. Down in your heart. . You see<comma> way down inside of me. Darlin' I have only one desire. And that one desire is you. And I know nobody else ain't gonna do. . I've lost all ambition for worldly acclaim. I just want to be the one you love. And with your admission that you feel the same. I'll have reached the goal I'm dreaming of. Believe me!. . I don't want to set the world on fire. I just want to start a flame in your heart!,0.030667,2.216307,1.494931,2.499667,0.536943,0.109831,0.009187,0.000103,0.413691,0.206025,0.179981,0.067557,0.693392,0.598088,0.425657,0.127092,0.136441,0.129539,0.143345,0.086183,0.434291,8.762591,8.567158,48.05316,2.888601,1.065897,0.974129,0.418597,0.856515,0.058319,42.32755,6.736684,498.51,0.840277,0.022799,0.40397,0.111848,0.000671,0.004712,1910.934,2.21962,0,0.683089,0.092596,0,0.216623,0.005253,349.4927,25303.05,0.008993,2.444746,2.791274,-1.452347,-11.56244,1.788943,0.000993,0.762548,5.502003,2495,-0.070669,0.000009,0.012343,0.06926,0.002711,1.145884,0.000027,0.000006,0.017945,romantic
So<comma> so you think you can tell Heaven from Hell. Blue skies from rain. Can you tell a green field from a cold steel rail?. A smile from a veil?. Do you think you can tell?. . Did they get you trade your heroes for ghosts?. Hot ashes for trees? Hot air for a cool breeze?. Cold comfort for change? Did you exchange. A walk on part in a war for a lead role in a cage?. . How I wish<comma> how I wish you were here. We're just two lost souls swimming in a fish bowl. Year after year. Running over the same old ground. What have we found?. The same old tears. Wish you were here,0.036582,0.837473,1.542611,2.237022,0.456426,0.152992,0.009681,0.000004,0.396935,0.193114,0.167088,0.070384,0.385977,0.285181,0.438603,0.123533,0.12187,0.117998,0.144213,0.089489,0.099487,5.787426,5.893067,72.42995,3.875092,1.179606,0.729321,0.917752,0.889857,0.282238,332.2546,6.889429,358.667,0.727384,0.011086,0.025197,0.241699,0.000257,0.021298,27678.7,0.910854,0,0.992011,0.15361,0,0.007931,0.001642,409.4555,12352.24,0.001197,1.208434,-1.634218,-0.511623,-2.024814,1.287191,0.000192,0.265976,4.31178,2978,-0.243738,-0.000003,0.416393,0.049504,-0.000149,0.585051,-0.000002,0.000088,-0.311866,romantic
I'll see you tonight down at Sophia's place. It's always a good time. The polished mohogany. Gin and cigars. Yeah<comma> come on then. . Hey<comma> Leah. Am I getting through. It's one more silver lining for the weekend. Hey<comma> we're here. Am I getting through. The candles in your eyes are still burning. . The next time I see you at Sophia's place. We'll fall right back in line. They'll tilt up your glass. In the mirror so clear. Well<comma> c'mon then and be a good friend. . Hey<comma> Leah<comma> I'm here to see you. There's one more silver lining. So c'mon then and be a good friend. Hey<comma> Leah. Am I getting through. Your shining eyes are brighter in the moonlight. . Every bone in my body. Broken one time or two. Every hour of the long day. Rather spend with you. Every year that I'm living. Got to stick by your side. . Sun goes down. Moon comes up. Sky is black and blue. Here I stand. Honey<comma> with you,0.094335,0.140299,1.511457,2.190555,0.487815,0.231476,0.030149,0.000314,0.428064,0.209474,0.194107,0.068211,0.302434,0.323527,0.2745,0.106979,0.120341,0.105461,0.112721,0.037382,0.209045,50.055829,48.14271,93.50886,5.946776,1.500063,0.545963,0.914037,0.895333,0.144528,60.76677,5.255287,119.2074,0.427926,0.007577,0.01298,0.08617,0.000125,0.016917,2614.738,0.264925,0,0.954061,0.087827,0,0.043858,0.002326,1029.466,133886.3,0.019551,0.548266,-12.44828,-0.127755,2.86848,1.234447,0.00384,0.424299,4.009384,292,0.702016,-0.000001,0.167371,0.017558,0.000417,0.869889,0.000061,-0.000053,-0.363978,romantic
I ain't got no money. I ain't like those other guys you hang around. And it's kinda funny. But they always seem to let you down. And I get discouraged. 'ca[...]. . <i>Unfortunately<comma> we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then<comma> how about a <a href="/Special:Random" title="Special:Random">random page</a>?</i><p>[<span style="font-size:80%; line-height:100%; color:black;"><a href="/LyricWiki:Job_Exchange" title="LyricWiki:Job Exchange">I want to edit metadata</a></span>]. </p>,0.114714,0.726528,1.506045,2.072538,0.380309,0.214198,0.054322,0.000028,0.44916,0.220963,0.198861,0.066517,0.259802,0.264866,0.326544,0.101516,0.114153,0.117104,0.124323,0.025453,0.192425,17.588003,16.682705,89.45719,6.577602,1.640031,0.554045,0.981218,0.900041,0.163629,78.20997,4.613824,337.5223,1.049778,0.019287,0.00829,0.154966,0.000111,0.017016,5539.758,0.591626,0,0.943409,0.102577,0,0.053424,0.002976,1304.312,713470.3,0.012436,2.886367,-14.06103,-0.744859,-5.071503,1.562327,0.002457,0.552281,4.072331,1627,-0.097372,-0.000002,-0.123041,-0.209836,0.000376,1.023872,-0.000012,-0.000004,0.097282,romantic
Tonight<comma> when I came home from work<comma> hurt. Tonight<comma> when I came home from work. There he<comma> unforeseen. Sat in my kitchen<comma> buttering himself a bread and the cat was on his knee and smiled at me. . Tonight<comma> when I came home from work. Tonight<comma> when I came home from work. . There he<comma> unforseen. Passed the guitar and said I battered my car right now<comma> won't you please give me your tune. We had change of the moon. We had change of the moon. . Tonight<comma> when I came home from work. Tonight<comma> when I came home from work. . Tonight<comma> when I came home from work. There he<comma> unforseen. Changed in an easy chair. And said what's that sorrow you bear and I could tell him he understood. He gently took my arm. He listened to my tears till dawn. I dedicate this song to you . Tonight. We had change of the moon. We had change of the moon. . Tonight<comma> when I came home from work. Tonight<comma> when I came home from work. Tonight<comma> tonight. Tonight,0.022389,2.501236,1.541452,2.214655,0.497103,0.082967,0.007793,0.000337,0.44202,0.223406,0.20571,0.070533,0.354958,0.395184,0.444051,0.181974,0.180796,0.12665,0.157095,0.097378,0.215612,12.325307,14.15745,50.24809,2.954359,1.037438,1.064248,0.533069,0.855302,0.04009,58.51253,7.65403,277.2554,0.902864,0.035562,0.287001,0.062301,0.000605,0.002464,2028.677,2.570045,0,0.989348,0.135167,0,0.010546,0.001435,260.8471,17629.24,0.007701,1.716865,3.227214,-1.606547,-3.254851,6.958898,0.001195,0.496579,4.249718,307,-0.517689,0.000006,0.131245,-0.221433,0.002702,1.012252,0.000016,-0.000082,-0.145185,romantic
I fell into the ocean. When you became my wife. I risked it all against the sea. To have a better life. . Marie you are the wild blue sky. And men do fooli[...]. . <i>Unfortunately<comma> we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then<comma> how about a <a href="/Special:Random" title="Special:Random">random page</a>?</i><p>[<span style="font-size:80%; line-height:100%; color:black;"><a href="/LyricWiki:Job_Exchange" title="LyricWiki:Job Exchange">I want to edit metadata</a></span>]. </p>,0.024923,1.659928,1.458984,2.308851,0.417535,0.092687,0.014721,0.000227,0.490425,0.240371,0.189912,0.08362,0.468402,0.251172,0.309503,0.117466,0.114416,0.106102,0.134506,0.093004,0.18356,15.039544,19.902425,55.62333,3.732676,1.214228,0.989413,0.612285,0.885152,0.052638,38.40102,6.133019,205.3915,0.95336,0.028319,0.158209,0.169377,0.000314,0.004038,1076.129,1.319637,0,0.912783,0.091926,0,0.079663,0.002688,287.0964,48492.35,0.011018,3.787928,-3.447848,-1.270674,-7.799345,3.962047,0.001843,0.531721,4.060114,1383,0.027787,0.000003,-0.187221,0.228284,0.000925,1.120332,0.000037,0.000076,0.009593,romantic
Should have taken acid with you. Touch the stars and the planets too. Should have taken acid with you. Melt our tongues and become unglued. . Should have taken acid with you. Take our clothes off in the swimming pool. Should have taken acid with you. Tell my parents that I'm staying with you,0.07876,-0.712585,1.478235,2.21019,0.239883,0.191109,0.033235,0.000067,0.415444,0.201716,0.19103,0.103705,0.529222,0.291181,0.354218,0.09846,0.093876,0.098642,0.080977,0.043434,0.121526,50.234201,41.27427,82.82284,5.688724,1.506182,0.63787,1.002451,0.897436,0.107878,51.4607,5.182901,64.34888,0.284087,0.004922,0.019441,0.150976,0.000073,0.011405,2330.807,0.092626,0,0.951398,0.134731,0,0.046271,0.002013,862.9735,132379.8,0.008702,3.586008,-8.772005,-0.48667,-5.145129,3.341443,0.002419,1.006417,5.594627,1755,0.688938,0.000007,-0.084961,0.422388,0.00337,1.711464,0.000027,-0.000008,-0.63414,romantic
They hate us and we hate them. Trying to find my way again. Cut a hole in the night. . You can’t live in a burnt down house. Afraid of being found out. Burn the hair off your face. . Mother<comma> watch Father swallow whole. You couldn’t see<comma> but you didn’t know. A lion in his face.. . Behind fake bars at the age of four. The fear in their eyes. It’s what they<comma> what they paid for. . Lion face boy. Don’t you waste your time?. Searching for a home. . Sleep on the floor everyday<comma>. wake at night as more frightened eyes<comma>. chase away sleep.. . Tomorrow another place. But the same day. Again and again. . Lion face boy. Don’t you waste your time . Searching for a home,0.02502,1.121454,1.487187,2.083292,0.387013,0.13183,0.010735,0.000511,0.40341,0.208495,0.170718,0.077732,0.351203,0.409734,0.30572,0.12323,0.129651,0.11025,0.096447,0.106295,0.140589,24.103497,35.810386,63.62277,4.027166,1.240947,0.81386,0.81371,0.894638,0.136847,133.6108,6.174548,97.99649,0.467735,0.012181,0.065708,0.133124,0.000184,0.008308,9548.1,0.426879,0,0.918109,0.123555,0,0.075235,0.003148,274.3735,20990.17,0.007313,0.826399,-3.942594,-0.020064,1.855129,1.04549,0.001015,0.403171,3.573366,1104,0.041413,0.000001,0.049837,-0.002481,-0.00199,0.899537,0.000035,-0.000002,0.141685,romantic
Think I'm goin home. I think I'm gettin lost for a while. Tired of getting stoned. And thinkin ‘bout you in the night. . So I'll file away all my dreams. Though I still believe in everything. . I wished your love away. I wished your love away. . Honestly over you. Honestly over you. One lie short of true. Honestly over you. . Lookin for some hope. Polished off the whiskey tonight. You turned a man to stone. For lookin at you straight in the eyes. . So I'll drive away with all my things. Though I've a faint belief in everything. . I wished your love away. I wished your love away. . Honestly over you. Honestly over you. And I'll tell the world. Honestly over you. . I wished your love away…,0.031433,1.674945,1.492463,2.506291,0.291666,0.117062,0.012987,0.000059,0.360506,0.190762,0.185056,0.085413,0.485416,0.352035,0.316974,0.108033,0.158328,0.130611,0.09315,0.11236,0.208595,8.794962,10.825323,71.41877,4.351764,1.262117,0.79002,0.734209,0.87798,0.063289,86.9198,6.507377,348.6709,1.245439,0.028228,0.119636,0.231771,0.000376,0.002848,3377.638,1.220503,0,0.972037,0.126688,0,0.027199,0.001383,348.5447,42749.38,0.005841,1.65271,-3.328424,-0.783509,-2.259593,2.875311,0.000821,0.521084,4.458284,211,0.041518,-0.000006,-0.133547,-0.044338,-0.002407,1.05859,-0.000018,-0.000059,0.165095,romantic
Shall we kiss on the lips. Or will I say that I'm sorry?. That on any other day of the week I would have asked you back. But tonight I'm a mess. And I'm afraid that you'll worry. And it seems so easy to tell myself that<comma> tell myself that. Tell myself that's true. But I hope it's fooling you. . 'Cause I tried to decide to be good when I'm lonely. But doo doo doo doodoo doo doo doodoo<comma> I can't. When this day is full of things that bring out the worst in me. And we're both aware that I can't help but stare<comma> but stare at you. Can't help but stare at you. . And all I need is time. To grow up<comma> to grow bored<comma> and to grow wise<comma> but. You're so<comma> you're so beautiful tonight. . As stories go<comma> I don't know. I could be your anticlimax. I could disappoint you slowly but surely. And you won't know 'til you try. 'Til you dare to waste your time. If I could be the anticlimax of your life. . So can we sit side by side and talk about nothing?. Well<comma> any excuse is all that I want right now. And I'm charmed and entertained by all of the strangest things. Hey<comma> you are one. Come do your worst<comma> but kiss me first. Then do your worst to me. . Oh<comma> 'cause all I need is time. To grow up<comma> to grow bored<comma> and to grow wise. But you're so<comma> you're so beautiful tonight. . As stories go<comma> I don't know. I could be your anticlimax. I could disappoint you slowly but surely. And you won't know 'til you try (you won't know until you try). 'Til you dare to waste your time. (You won't know until you try). If I could be the anticlimax of your life . . Ba ba<comma> ba ba<comma> ba ba badaba ba ba . . As stories go<comma> I don't know. I could be your happy ending. I'm a long shot at the best of times. But then you never know<comma> stay and see. How you might be waiting for me. And stranger things have happened and see<comma> happened and see. Happened and see<comma> oh. . Ooh<comma> no no no. . All I need is time. To grow up<comma> to grow bored<comma> and to grow wise<comma> but. You're so<comma> you're so beautiful tonight. Oh<comma> you're so<comma> you're so beautiful tonight,0.058533,0.966922,1.500039,2.461645,0.316964,0.159677,0.032731,0.00013,0.449176,0.236022,0.203621,0.082961,0.387775,0.434098,0.400843,0.117762,0.119632,0.12584,0.164046,0.081836,0.346864,14.126222,18.162022,95.6456,5.682428,1.429511,0.622801,0.977273,0.885067,0.151957,134.2517,5.942025,796.0924,2.181135,0.030807,0.037071,0.150356,0.000338,0.013778,11506.37,0.720375,0,0.551265,0.080127,0,0.247537,0.006333,695.2398,280841.4,0.017235,1.129196,-4.178464,-0.170695,-5.406464,3.913052,0.003149,0.66038,4.180019,1356,-0.098906,-0.000004,0.450317,0.10417,0.004152,1.299515,0.00005,0.000061,0.144686,romantic
