I know your eyes in the morning sun. I feel you touch me in the pouring rain. And the moment that you wander far from me. I want to feel you in my arms again. . And you come to me on a summer breeze. Keep me warm in your love and then softly leave. And it's me you need to show. . How deep is your love. Is your love. How deep is your love. I really need to learn. 'Cause we're living in a world of fools. Breaking us down. They should all just let us be. We belong to you and me. . I believe in you. You know the door to my very soul. You're the light in my deepest<comma> darkest hour. You're my savior when I fall. And you may not think. That I care for you. Well<comma> you know down inside. That I really do. And it's me you need to show. . How deep is your love. Is your love. How deep is your love. I really need to learn. 'Cause we're living in a world of fools. Breaking us down. They should all just let us be. We belong to you and me. . Da da da da da. Da da da da da. Da da da. Da da da da da da da da da. Da da da da da. . And you come to me on a summer breeze. Keep me warm in your love and then softly leave. And it's me you need to show. . How deep is your love. Is your love. How deep is your love. I really need to learn. 'Cause we're living in a world of fools. Breaking us down. They should all just let us be. We belong to you and me. . How deep is your love. How deep is your love. How deep is your love. How deep is your love,sleepy.
For the desired effect. Would you come back August or June<comma> June. And I hate that tomorrow's too soon. But this collision<comma> came mid bloom. . Better built to resume. I'll see you August<comma> see you June. I'm building higher than I can see. I want fantasy. . Don't rest with the less. I'm burning to impress. It's deep in the middle of me. I can be fantasy,sleepy.
<div class='lyricsbreak'></div>,sleepy.
long ago. and oh so far away. I fell in love with you. before the second show. your guitar. it sounds so sweet and clear. but you're not really there. it's just the radio. . don't you remember you told me you love me baby. you said you'd be coming back this way again baby. baby baby baby baby oh baby. I love you<comma> I really do. . loneliness<comma> is such a sad affair. and I can hardly wait. to be with you again. what to say. to make you come again. come back to me again. and play your sad guitar. . don't you remember you told me you love me baby. you said you'd be coming back this way again baby. baby baby baby baby oh baby. I love you<comma> I really do. . don't you remember you told me you love me baby. you said you'd be coming back this way again baby. baby baby baby baby oh baby. I love you<comma> I really do,sleepy.
<div class='lyricsbreak'></div>,sleepy.
<div class='lyricsbreak'></div>,sleepy.
She shadows me in the mirror. She never leaves on the light. And some things that I've said to her. They just don't seem to bite. . It's all mixed up (x4). . She tricks me into thinking. That I can't believe my eyes. That I wait for her forever. But she never does arrive. . It's all mixed up (x4). . She said leave it all to me<comma>. Everything will be all right. She said leave it all to me<comma>. Everything will be all right. . She's always out making pictures. She's always out making scenes<comma>. She's always out the window. When it comes to making dreams.,sleepy.
<div class='lyricsbreak'></div>,sleepy.
I'm not taking<comma> I'm not<comma> I'm not fading. I'm not falling<comma> you're not<comma> you're not falling. 'cause you just hold it inside<comma> you hold it inside?. . I'm not feeling I'm not<comma> I'm not a missed ring. I'm just falling things that aren't the hole that's been your life. the hole that's been their arm.. . And all your voices and all<comma> and all your choices. and all my mechanisms to forget<comma> forget you?. . All inside I'm not<comma> I'm not finding lies against this. whole established order that I found. inside your little heart<comma> where I don't fit. you don't fit<comma> we both don't fit. nobody fits in there?. . I'm just fading away?. Hold it inside.,sleepy.
This my excavation and today is Kumran. Everything that happens is from now on. This is pouring rain. This is paralyzed. . I keep throwing it down two-hundred at a time. It's hard to find it when you knew it. When your money's gone and you're drunk as hell. . On your back with your racks as the stacks as your load. In the back and the racks and the stacks of your load. In the back with your racks and you're un-stacking your load. . Well I've been twisting to the sun I needed to replace. The fountain in the front yard is rusted out. All my love was down in a frozen ground. . There's a black crow sitting across from me; his wiry legs are crossed. And he's dangling my keys he even fakes a toss. Whatever could it be that has brought me to this loss?. . On your back with your racks as the stacks as your load. In the back and the racks and the stacks of your load. In the back with your racks and you're un-stacking your load. . This is not the sound of a new man or crispy realization. It's the sound of the unlocking and the lift away. Your love will be. Safe with me,sleepy.
You think I'd leave your side baby. You know me better than that. You think I'd leave you down when you're down on your knees. I wouldn't do that. . I'll tell you you're right when you want. And if only you could see into me. . Oh when you're cold<comma> I'll be there. Hold you tight to me. . When you're on the outside baby and you can't get in. I will show you<comma> you're so much better than you know. When you're lost and you're alone and you cant get back again. I will find you darling and I will bring you home. . And if you want to cry. I am here to dry your eyes. And in no time<comma> you'll be fine. . You think I'd leave your side baby. You know me better than that. You think id leave you down when you're down on your knees. I wouldn't do that. . I'll tell you you're right when you want. And if only you could see into me. . Oh when you're cold<comma> I'll be there. Hold you tight to me. Oh when you're low. I'll be there by your side baby. . Oh when you're cold<comma> I'll be there. Hold you tight to me. Oh when you're low. I'll be there by your side baby,sleepy.
Jesus loves me but not my wife. Not my nigger friends or their nigger lives. But Jesus loves me<comma> that's for sure. 'Cause the Bible tell me so. . Read your Bible good and well. Don't forget about that apple spell. Don't fall in the wishing well. Wishing for heaven and gettin' hell. Wash behind your ears<comma> don't smell. Cover them freckles . Don't ask<comma> don't tell. . Kiss your papa<comma> but not too long. Hold his hand. Don't do no wrong. . Jesus loves me but not my wife. Not my nigger friends or their nigger lives. But Jesus loves me<comma> that's for sure. 'Cause the Bible tells me so. . Hush<comma> don't cry<comma> dry them tears. Time'll wash away all them years. Scar or a bruise<comma> pick and choose. When you're all grown up. You'll have the blues. Life'll give you that wedding ring. Fancy cars and diamond things. You best believe in Jesus' way. And never fall asleep forgetting to pray. . Jesus loves me but not my wife. Not my nigger friends or their nigger lives. But Jesus loves me<comma> that's for sure. 'Cause the Bible tells me so,sleepy.
My silent undoing. My silent undoing. My silent undoing. My wasp in a jar. . Protruding hips and skull and spine. Rib cage cuts a clear outline. All roped up and pinching in . Distorted and disfiguring. . My silent undoing. My silent undoing. My wasp in a jar. . No photographs around the back. Emaciated<comma> ironed flat. Dehydrated cutting bones. Today I'm over seven stone. . My wasp in a jar. My wasp in a jar. My wasp in a jar. Twinkle<comma> little star. My wasp in a jar,sleepy.
<div class='lyricsbreak'></div>,sleepy.
Du holde Kunst<comma> in wieviel grauen Stunden<comma>.  Wo mich des Lebens wilder Kreis umstrickt<comma>.  Hast du mein Herz zu warmer Lieb entzunden<comma>.  Hast mich in eine beßre Welt entrückt!.  . Oft hat ein Seufzer<comma> deiner Harf entflossen<comma>.  Ein süßer<comma> heiliger Akkord von dir.  Den Himmel beßrer Zeiten mir erschlossen<comma>.  Du holde Kunst<comma> ich danke dir dafür!,sleepy.
Take a last look around. Take the fall that is due. Hey<comma> take your time<comma> and I'll take mine. It's the last thing that is left for us to do. . You have tried to define moments. And all the things that it is not. Your time became some old man's cane. While he dances to a song that he forgot. . Oh you can't throw something out there without watching it fall. Only thing that's scarier than dying is not dying at all. So when I have lost all my control. God will rest my soul. . I guess your mind can leave your heart. I guess thats what you're doing now. But it doesn't make us friends<comma> or better men. It is not something that love would allow. . Oh you can't throw something out there without watching it fall. Only thing that's scarier than dying is not dying at all. So when I have lost all my control. God will rest my soul. . And just like how I'll drink myself through my seventh relapse. Like a captain of his sinking ship clutches to his maps. What the figure on the cross thinks with his one final gasp. This too shall pass. . Oh you can't throw something out there without watching it fall. Only thing that's scarier than dying is not dying at all. So when I have lost all my control. God will rest my soul,sleepy.
A night train.. Midnight.. Bags gathered round my feet.. Possessions<comma>. some lessened<comma>. to carry with me.. Heavy. and soothing.. Like a gentle symphony.. . I rest my. head right. back upon my seat.. It's hard and. cold<comma> though<comma>. the best thing for me.. This train is. movin'. but my heart is stationary.. . Seasons change<comma>. it will never be the same.. I'm hopin' I won't stay the same.. Reasons strange... Why we all must play these games?. . I left it. with you<comma>. a note that was discreet.. I made sure. I put it. upon the cellar door.. It's hanging<comma>. hoping<comma>. will you read it while I weep?. . Last time<comma>. the last time<comma>. it flickers through me.. So vivid. it rushes. from my head down to my feet.. We're laughing<comma>. joking<comma>. through a dance to my defeat.. . Seasons change<comma>. it will never be the same.. I'm hopin' I won't stay the same.. Reasons strange... Why we all must play these games?,sleepy.
your unhappy accidents want a word with you. your tenants of contingency want to speak to you. these conditions deserve attention. this place where we live in unhealthy.. . everyone deserves decency.. . this is the kind of place you wouldn't drag you mother into.. even though everyone's mother brought everyone here.. . but if i had been in her place<comma>. i can't say i wouldn't have done things the same.. . no word's more misused than "absurd<comma>" but no word's more absurd than "misused." so fix this place. the ceiling's leaking from everywhere. bricks and beams are falling from the sky.. . and no one deserves to live here.,sleepy.
We sail through endless skies. Stars shine like eyes. The black night sighs. . The moon in silver dreams. Falls down in beams. Light of the night. . The Earth a purple blaze. Of sapphire haze. In orbit always. . While down below the trees. Bathed in cool breeze. Silver starlight. Breaks dawn from night. . And so we pass on by. The crimson eye. Of great god Mars. As we travel the universe,sleepy.
It's different now I think. I wasn't older yet. I wasn't wise<comma> I guess. Somewhere I lost whatever else I had . I wasn't over you. I see it run inside itself. And then I called you out. I'm not such all the man I was. Feeling it so much right and wrong. And then I woke myself<comma> confused. Your dress comes down to you. Don't get it wrong<comma> don't get excited. I wanted so much to be at rest. Now that I'm older. So be it<comma> so of love. . The silent man comes down. All dressed in radiant colors. You see it for yourself. To demonstrate my love for you... you. I thought I was so in love. Some say it wasn't true. Now that I'm older. Now that I'm older. Now that I'm older. Now that I'm older. . (You forgot that) there's so much travel<comma> yet. Now that I'm older. Someone else can see it for myself. So much travel<comma> yet. Now that I'm older,sleepy.
<div class='lyricsbreak'></div>,sleepy.
I'm a high school lover<comma> . and you're my favorite flavor.. Love is all<comma> all my soul.. You're my Playground Love.. . Yet my hands are shaking.. I feel my body reeling<comma> . times no matter<comma> I'm on fire.. On the playground<comma> love.. . You're the piece of gold . that flashes on my soul.. Extra time<comma> on the ground.. You're my Playground Love.. . Anytime<comma> anywhere<comma>. You're my Playground Love.,sleepy.
I am. the only one. can ride that horse. th'yonder. . I'm full of bees. who died at sea. . it's a wonderful life. it's a wonderful life. . I wore. a rooster's blood. when it flew. like doves. I'm a bog. of poisoned frogs. . it's a wonderful life. it's a wonderful life. . I'm the dog that ate. your birthday cake. . it's a wonderful life. it's a wonderful life. it's a wonderful life,sleepy.
When I'm at the pearly gates. This'll be on my videotape<comma> my videotape. Mephistopheles is just beneath. And he's reaching up to grab me. . This is one for the good days. And I have it all here. In red<comma> blue<comma> green. Red<comma> blue<comma> green. . You are my center. When I spin away. Out of control on videotape. On videotape. On videotape. On videotape. On videotape. . This is my way of saying goodbye. 'Cause I can't do it face to face. I'm talking to you before. . No matter what happens now. You shouldn't be afraid. Because I know today has been. The most perfect day I've ever seen,sleepy.
When the revenant came down. We couldn't imagine what it was. In the spirit of three stars. The alien thing that took its form. . Then to Lebanon<comma> oh<comma> God!. The flashing at night<comma> the sirens grow and grow. (Oh history involved itself). Mysterious shade that took its form (or what it was!). Incarnation<comma> three stars. Delivering signs and dusting from their eyes,sleepy.
Come with me my love. To the sea. The sea of love. I want to tell you. How much I love you. . Do you remember. When we met?. That's the day I knew you were my pet. I want to tell you. How much I love you. . Come with me my love. To the sea . The sea of love. I want to tell you. How much I love you,sleepy.
Oh my my. Little white lies. I swear I'm gonna make it right. This time. It's not the radio. Turn it way down low. Telling me things I do not know I know. . Tonight you will be mine. Tonight the monkey dies. Tonight you will be mine. Tonight the monkey dies. . Now who's to blame. . You used to be the same. Now you won't let me speak your name. What a shame. It's a suicide. Shut up and drive. We're never going to make the light. but it's all right. . Tonight you will be mine. Tonight the monkey dies. Tonight you will be mine. Tonight the monkey dies. . (repeat chorus),sleepy.
Think of a place I would go. I'm daydreamin. Where the sycamore grow. I'm daydreamin. And oh if you knew what it meant to me. Where the air was so clear. Oh if you knew what it meant to me. Anywhere but here. . Oh now look to the east. Great mountain remember me. Oh I wound around you for miles. I sat down right there and I stretched my bones. And oh if you knew what it meant to me. Oh if you knew what it meant to me. Oh if you knew what it meant to me. You would see too. . Oooh<comma> oooh<comma> oooh<comma> oooh<comma> oooh<comma> oooh. . Oh the unspeakable things. It's land I can see for miles. With only the wind whispering. Land I can see for miles. With only the wind whispering. Oh land I can see for miles. With only the wind whispering. Oh I'd run as fast as I can. Land I can see for miles. Oh I'm searching. With only the wind whispering. And oh if you knew what it meant to me. Oh if you knew what it meant to me. Oh if you knew what it meant to me. You would see too. . Oooh<comma> oooh<comma> oooh<comma> oooh<comma> oooh<comma> oooh. Oh the unspeakable things. Oooh<comma> oooh<comma> oooh<comma> oooh<comma> oooh<comma> oooh. Oh the unspeakable things. Oh the unspeakable things. Oh the unspeakable things,sleepy.
Sun been down for days. A pretty flower in a vase. A slipper by the fireplace. A cello lying in its case. . Soon she's down the stairs. Her morning elegance she wears. The sound of water makes her dream. Awoken by a cloud of steam. She pours a daydream in a cup. A spoon of sugar sweetens up. . And she fights for her life. As she puts on her coat. And she fights for her life on the train. She looks at the rain as it pours. And she fights for her life. As she goes in a store. With a thought she has caught by a thread. She pays for the bread. And she goes.... . Nobody knows. . Sun been down for days. A winter melody she plays. The thunder makes her contemplate. She hears a noise behind the gate. Perhaps a letter with a dove. Perhaps a stranger she could love. . And she fights for her life. As she puts on her coat. And she fights for her life on the train. She looks at the rain as it pours. And she fights for her life. As she goes in a store. With a thought she has caught by a thread. She pays for the bread. And she goes.... . Nobody knows. Nobody knows.... . And she fights for her life. As she puts on her coat. And she fights for her life on the train. She looks at the rain as it pours. And she fights for her life as she goes in a store. Where people are pleasantly strange. And counting the change. And she goes.... . Nobody knows. Nobody knows. Nobody knows...,sleepy.
I must get out once in a while. Everything is starting to die. The dust settles<comma> the worms dig. Spiders crawl over the bed. . I must get out once in a while. I eat all day and now I'm fat. Yesterday's meal is hugging the plate. You never wash up after yourself,sleepy.
My love's a star you only saw the traces of. What went before is not no more<comma> it's the embers of. People always catching names too late. And we're all sorry there's no time to make the change. . I could hear rebellion rising. I could feel the stars aligning. I could see the wave rising. But I never did seem to find my way back home. . My love's a ball I threw to you. Once I was gone<comma> you caught it too. Love ignored erodes in time<comma> changes shape<comma> went and changed your mind. All I really needed was someone to take me home. Enough absinthe can crush your spirit to the bone. . And I could feel rebellion rising. I could hear the stars aligning. I could see the wave rising. But I never did seem to find my way back home. No<comma> I never did wanna find my way back home,sleepy.
It's gonna take an airplane. To get me off the ground.. I don't blame anyone who isn't sticking around<comma>. Cause when you stick around (when you stick around!). People like to put things in the ground.. Now<comma> in my. Evil empire I. Am going to be a star in the night sky. Above. "So you think this is love?". Yes<comma> I guess so<comma>. At least something to make it from.... . Dressed like a dream dreamt by Lola magazine<comma>. Baby you were born to be seen.. And art's just the start!. Now step inside the Widowmaker. And listen to your heart!. Always 'the play'<comma> never 'the thing'.... . (Submarines don't mind spending their time in the ocean...). . (Repeat first verse),sleepy.
My tired feet. My tired<comma> tried feet. My tired feet. Oh my tired feet. My tired feet brought me to that red boat. So still and foreign waters. . And although I've never been here. Oh although I've never been here. I know that here I've swam before. Here I've swam before. . And soon I came. Oh so soon I came. Soon I came. Oh so soon I came. Soon I came to the silent place of choir voices. . In excelsis Deo. Deo. . Where Jesus<comma> he keeps the streets out. Jesus he keeps the heat out. Jesus he keeps the noise out. And here oh here I've sung before. Here I've sung before. I know that here I've sung before. . Here I've sat<comma> I've run<comma> I've walked<comma> I've cried. I've died. I've slept in 'til noon and I've laughed and I've sighed. I know that here I've sung before. Oh here I've sung before. I know that here I've sung before. Here I've sung before,sleepy.
Desperate in my sleep. like I had lost something. when I awoke I found. it was just a dream. Dusk was coming down. the house made no sound. funny how a dream. it can make you weak. . So I became the king. the king of all things weak. and I wrote this song. about all things I need. Will I have a house?. Will I be a star?. what will people think. if I didn't make it far?. Funny how a dream. it can make you weak. just a simple dream. it can make you weak. . Come back home Suzanne. 'cause it's getting bleak. your boy has become. the king of all things weak. Come back home Suzanne. come and make it okay. It was a simple dream I know. but it won't go away. it was a simple dream I know. but it won't go away. Funny how a dream. it can make you weak. just a simple dream. it can make you weak,sleepy.
I'm floating down a river. Oars freed from their holes long ago. Lying face up on the floor of my vessel. I marvel at the stars and feel my heart overflow. . Further down the river. Further down the river. Further down the river. Further down the river. . Two weeks without my lover. I'm in this boat alone. Floating down a river named emotion. Will I make it back to shore or drift into the unknown?. . Further down the river. Further down the river. Further down the river. Further down the river. . I'm building an antenna. Transmissions will be sent when I am through. Maybe we could meet again further down the river. And share what we both discovered then revel in the view. . Further down the river. Further down the river. Further down the river. Further down the river. . I'm floating down a river. I'm floating down a river. I'm floating down a river. I'm floating down a river. . I'm floating down a river. I'm floating down a river. I'm floating down a river. I'm floating down a river,sleepy.
<div class='lyricsbreak'></div>,sleepy.
Good night<comma> good night . Good night<comma> good night. Good night<comma> good night. . Good night<comma> to the northern winters<comma>. And the heartless sinners<comma>. I haven't seen you now for a while . But you have burnt yourself in my mind.. . Good night<comma> to the workers on compressed<comma>. And the equally depressed<comma>. I haven't seen you now for a while . But you have burned yourself in my mind.. . Plug the radiator in the car<comma>. I can see the words you're screaming in the frost.. Rush into the woods where we first felt God<comma>. It rippled through our veins from the moment when we touched.. The city's love is cold and the city's love is hard<comma>. It locks into our veins from the first September's frost<comma>. And someday if you get it together in your heart<comma>. Maybe we might get back together but.... . Good night<comma> to the Alberta advantage<comma>. I'm leaving just like we planned it<comma>. And you can still escape with your life<comma>. 'Cause i have just escaped with my life.. . Good night<comma> to the five-two-then-sex-ers<comma>. Please look after my sister<comma>. Let her know that i missed her tonight<comma>. And I miss her more with time.. . The city's love is cold and the city's love is hard<comma>. It locks into our veins from the first September's frost.. The January's snap and April winter thaw<comma>. The rough and tumble summers underneath the midnight sun.. Let's rush into the woods where we first felt God<comma>. It rippled through our veins from the moment when we touched.. And someday if you get it together in your heart<comma>. Maybe we might get back together but.... . Good night<comma> good night. Good night<comma> good night. Good night<comma> good night,sleepy.
It's so late and I'm so tired.  I started out with Washington and ended up with Jefferson. . Oh ashen blue<comma> 1862.  Offset on a quarter block<comma> mounted up on acid-free. . But this one<comma> only this one<comma> only this one<comma> only this one.  Rode the pony. . After that Jefferson blue<comma> my collection is a broken mess<comma>.  I could never ever run the thread. . Maybe it's a weakness<comma> I'm not a completest.  I'm giving up<comma> isn't that me?.  So one commemorates the TVA next to a pinkish<comma> mint Apollo 3. . But this one<comma> only this one<comma> only this one<comma> only this one.  Rode the pony,sleepy.
I'm losing your train of thought. Watching my mind get lost. Appended to the breeze. Talking amongst the trees. . Cannot find the words to use. The thoughts that I would write. Over-analyzing how the leaves eclipse the light. Constantly find meaning. And naivety inside. Lost within my wonder. As the day turns into night. . All of the mysteries. Conflicts. Discoveries. Hiding in frequencies. Keeping the mind at ease. . Staring at the sky. While you are blurring out the line. If the colors and the shapes. Were clearly more defined. Thinking on a concept. Seems like getting off the course. Writing to myself. Then later questioning the source,sleepy.
It's never gonna be. Normal<comma> you and me. What you're signing on for is a storm at sea. . So if you think you're tough. Give me all your love. And I'll give you every little piece of me. . Catch a falling star<comma> you'll go far. In the pageant of the bizarre. And tonight I give you my heart. . Catch a falling star<comma> you'll go far. In the pageant of the bizarre. And tonight I give you my heart. . We will never be. A nuclear family. But a rainbow will begin at our feet. . And if you take my hand. Beware that this boat can. Run aground<comma> making the ocean floor weep. . Catch a falling star<comma> you'll go far. In the pageant of the bizarre. And tonight I give you my heart. . Catch a falling star<comma> you'll go far. In the pageant of the bizarre. And tonight I give you my heart. . Catch a falling star<comma> you'll go far. In the pageant of the bizarre. And tonight I give you my heart. . Catch a falling star<comma> you'll go far. In the pageant of the bizarre. And tonight I give you my heart. . Take a chance on me<comma> yeah. You're my remedy<comma> yeah. You may fall indeed<comma> yeah. You'll find peace with me<comma> yeah. . Take a chance on me<comma> yeah. You're my remedy<comma> yeah. You may fall indeed<comma> yeah. You'll find peace with me<comma> yeah. Peace with me<comma> yeah. . Take a chance on me<comma> yeah. You're my remedy<comma> yeah. You may fall indeed<comma> yeah. You'll find peace with me<comma> yeah. You'll find peace with me,sleepy.
Living in the dim light. Living in the dim dim light. There are people saying. It's going to be a long long night. So we should be holding hands. . Living in the dim light. All around you and I. There are people praying. There are children saying. We should be holding hands. . No one in the right mind. No one I have ever known. Was given light to begin. Finding out what we really are. . Will there be stars will there be stars. Will there be stars on our crown. Will there be stars will there be stars. Will there be stars on our crown.. . It's never gonna be like. It's never gonna gonna be like. The way it's meant to be. It makes no sense to me. We should be holding hands. . Will there be stars will there be stars. Will there be stars on our crown. Will there be stars will there be stars. Will there be stars on our crown. . And if I only had. But you in the end and no stars will be left on my crown. Then you will never see that much in me. If no stars will be left on my crown,sleepy.
That boy<comma> take me away<comma> into the night. Out of the hum of the street lights and into a forest. I'll do whatever you say to me in the dark. Scared I'll be torn apart by a wolf in mask of a familiar name on a birthday card. . Blow out all the candles<comma> blow out all the candles. "You're too old to be so shy<comma>" he says to me so I stay the night. Just a young heart confusing my mind<comma> but we're both in silence. Wide-eyed<comma> both in silence. Wide-eyed<comma> like we're in a crime scene. . Well I have brittle bones it seems. I bite my tongue and torch my dreams. Have a little voice to speak with. And a mind of thoughts and secrecy. Things cannot be reversed<comma> we learn from the times we are cursed. Things cannot be reversed<comma> learn from the ones we fear the worst. And learn from the ones we hate the most how to. . Blow out all the candles<comma> blow out all the candles. "You're too old to be so shy<comma>" he says to me so I stay the night. Just a young heart confusing my mind<comma> but we're both in silence. Wide-eyed<comma> both in silence. Wide-eyed. . Cause we both know I'll never be your lover. I only bring the heat. Company under cover. Filling space in your sheets. Well I'll never be a lover. I only bring the heat. Company under cover. Filling space in your sheets<comma> in your sheets. . So<comma> please just blow out all the candles<comma> blow out all the candles. "You're too old to be so shy<comma>" he says to me so I stay the night. It's just a young heart confusing my mind<comma> but we're both in silence. Wide-eyed<comma> both in silence. Wide-eyed<comma> like we're in a crime scene.,sleepy.
I'm on the corner<comma> waiting for a light to come on. That's when I know that you're alone. It's cold in the desert<comma> water never sees the ground. Special unspoken without sound. . You told me you loved me<comma> that I'd never die alone. Hand over your heart<comma> let's go home. Everyone noticed<comma> everyone has seen the signs. I've always been known to cross lines. . I've never ever cried when I was feeling down. I've always been scared of the sound. Jesus don't love me<comma> no one ever carried my load. I'm too young to feel this old. . Is it you<comma> is it me. Or does nobody know<comma> nobody see. Nobody but me,sleepy.
See me laying in the grass. Where my true love's boudn to pass. I don't have to try. It's a matter of time. A matter of time. . We will roll beneath the sky. In the clover and dandelion. I don't have to try. I know she'll be by. I see it in my mind. It's a matter of time. . See me decorate my nest. See me puffing out my chest. I hate to be so vain. It's just part of the game. Just part of the game. The matter of time. . Hear me howling at the moon. In her wake of sweet perfume. I don't have to fear. She'll pull me through the mirror. Pull me through veneer. In a matter of time. . In the grass I lay alone. See the sunset dive below. I don't make a sound. It's always circling round. Always circling round. It's a matter of time,sleepy.
Just because my love falls around in the weeds. We'll lay our thoughts for the devil to take his needs. On the rails of my darkening sureties. I rode the way to my own barbarity. . All my prayers that never never set me down. From all the kindly like a discarded frown. Sets the blaze on the way to making me feel free. And now I can roam just like the breeze,sleepy.
Spider and I. Sit watching the sky. On our world without sound. We knit a web. To catch one tiny fly. For our world without sound. . We sleep in the mornings. We dream of a ship that sails away. A thousand miles away. . We sleep in the mornings. We dream of a ship that sails away. A thousand miles away,sleepy.
<div class='lyricsbreak'></div>,sleepy.
A long time you waited. You thought it had abated. Shame of it all. The harm that it causes. Pours down like a faucet. Shame of it all,sleepy.
