Blue<comma> songs are like tatoos. You know I've been to see before. Crown and anchor me<comma>. Or let me sail away. . Blue<comma> there is a song for you. Ink on a pin<comma>. Underneath the skin<comma>. An empty space to fill in. . Well<comma> there's so many sinking. Now you gotta keep thinking. You can make it through these waves. Acid<comma> booze<comma> and ass. Needles<comma> guns<comma> and grass. Lots of laughs<comma> lots of laughs. . Everybody's saying that. Hell's the hippest way to go. Well<comma> I don't think so<comma> but I'll take a look around it<comma> though. Blue<comma> I love you.. . Blue<comma> here is a shell for you. Inside you'll hear a sigh. A foggy lullaby. There is your from me. (yudha),0.633099,5.385364,2.510037,0.479422,0.872397,0.113733,0.06603,0.071048,0.08754,0.073465,64.51136,3.947673,1.215549,0.688228,0.508321,0.878421,0.094017,74.00348,6.621455,196.8071,1.764248,0.049676,0.026446,0.052144,0.000405,0.006986,4874.64,1.46248,0,0.878828,0.066215,0,0.10656,0.001293,458.5906,279080.1,-0.359149,-0.082349,3.336231,599,3.359388,-0.310744,2.95657,1801,0.000004,-3.158526,-0.000007,3.419198,-0.004575,-0.114744,0.000006,2.028355,jazzy
At last . My love has come along. My lonely days are over. And life is like a song. . Oh yeah yeah. At last. . The skies above are blue. My heart was wrapped up in clover. The night I looked at you. . I found a dream<comma> that I could speak to. A dream that I can call my own. I found a thrill to press my cheek to. A thrill that I have never known. . Oh yeah yeah. You smiled<comma> you smiled. Oh and then the spell was cast. And here we are in heaven. for you are mine.... . At Last,0.293358,8.619341,2.018312,0.481452,0.86064,0.115097,0.081253,0.076587,0.127365,0.093447,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4,-3.352973,-0.685395,3.676607,1567,3.046055,0.783155,4.295319,1229,0.000011,-2.764317,-0.000004,3.622962,-0.016969,-0.035557,0.000006,0.400533,jazzy
Birds flyin' high<comma> you know how I feel. Sun in the sky<comma> you know how I feel. Breeze driftin' on by<comma> you know how I feel. It's a new dawn<comma> it's a new day<comma> it's a new life for me.. Yeah<comma> it's a new dawn<comma> it's a new day<comma> it's a new life for me<comma> ooooooooh.... And I'm feelin' good.. . Fish in the sea<comma> you know how I feel. River runnin' free<comma> you know how I feel. Blossom on the tree<comma> you know how I feel. It's a new dawn<comma> it's a new day<comma> it's a new life for me<comma>. And I'm feelin' good. . Dragonfly out in the sun<comma> you know what I mean<comma> don't you know<comma>. Butterflies all havin' fun<comma> you know what I mean.. Sleep in peace when day is done: that's what I mean<comma>. And this old world is a new world and a bold world for me.... . Stars when you shine<comma> you know how I feel. Scent of the pine<comma> you know how I feel. Yeah<comma> freedom is mine<comma> and I know how I feel:. It's a new dawn<comma> it's a new day<comma> it's a new life for me. (scat). And I'm feelin'... good.,0.982948,6.976995,4.28477,0.524865,0.712865,0.114434,0.066916,0.069331,0.10365,0.067018,82.36292,5.209508,1.406358,0.654998,0.910969,0.885521,0.065566,41.1044,5.400087,1746.771,3.853515,0.036672,0.086641,0.51578,0.000555,0.007406,2552.29,2.546806,0,0.808921,0.093559,0,0.154671,0.00405,591.8906,111769.3,3.806356,0.467924,2.757116,2940,3.544237,0.447838,4.300096,698,0.000021,-4.14071,0.000005,4.071435,0.002573,0.265005,-0.000006,-0.250584,jazzy
Us and them. And after all<comma> we're only ordinary men. Me and you. God only knows<comma> it's not what we would choose to do. . Forward he cried from the rear. And the front rank died. The General sat<comma> and the lines on the map. Moved from side to side. . Black and blue. And who knows which is which and who is who. Up and down. And in the end<comma> it's only round and round and round. . Haven't you heard it's a battle of words. The poster bearer cried. Listen son<comma> said the man with the gun. There's room for you inside. . <i>They're maybe gonna kill ya. So like<comma> if you give 'em a quick<comma> short<comma> sharp<comma> shock<comma> they don't do it again. Dig it? I mean he get off light<comma> come to think. Of rationalising it<comma> once. It's only a difference<comma> but why go and ruin it? I mean good manners don't cost nothing<comma> do they<comma> eh?</i> <sup id="note1" style="line-height:0;"><a href="#ref1">[1]</a></sup>. . Down and out. It can't be helped<comma> but there's a lot of it about. With<comma> without. And who'll deny it's what the fighting's all about <sup id="note2" style="line-height:0;"><a href="#ref2">[2]</a></sup>. . Out of the way<comma> it's a busy day. I've got things on my mind. For want of the price of tea and a slice. The old man died,1.475932,5.516184,2.399213,0.434775,0.697787,0.091956,0.063267,0.0587,0.076171,0.044577,55.35686,3.448691,1.160088,0.901968,0.694428,0.884466,0.185168,166.1819,6.63795,67.71308,0.21833,0.005853,0.159458,0.232145,0.000168,0.007136,7646.28,0.461664,0,0.738349,0.081227,0,0.193319,0.004066,255.8751,4833.377,2.483629,-0.173826,2.736831,2102,2.904366,-0.00137,2.95493,1281,-0.000003,-2.952945,0.000001,3.908262,-0.001902,-0.217706,0,0.411368,jazzy
In the spring<comma> I think of sex and means to ends. Summertime<comma> I like to sit upon the grass. Autumn nights I go to parties with my friends. Winter time is when I think about the past. . But of course I do all those things all the year 'round. I mean<comma> all the good things are there to be found. It's all here<comma> pick a bag and get to work. If you don't<comma> your life in fact will go berserk. Or indeed be bored to death<comma> which is worse?. . If something's not worth saying. Not worth saying. Not worth saying. Say it...,0.595631,7.17151,2.126733,0.434137,0.784653,0.108411,0.079675,0.078548,0.090777,0.044894,81.41171,5.039143,1.354981,0.664062,1.150942,0.899754,0.110382,74.69828,5.985539,67.17412,0.180799,0.003991,0.024358,0.165902,0.000101,0.009304,4342.626,0.173105,0,0.978695,0.12649,0,0.020865,0.002197,415.0356,15189.37,-2.623055,0.306325,2.731091,2051,3.412386,-0.097461,2.789017,1761,-0.000002,-4.305504,0.000004,2.697945,-0.008502,0.101769,0.000002,0.213792,jazzy
Lessons to be learnt but who's going to teach. Who's writing the rules<comma> well I decree. A day of tragedy when love is lost. When a friend<comma> when a friend is pissed off. . Misunderstandings are so unfair. Psychoanalyse me please oh my friend. Let's begin<comma> let confusion unravel around me. . And<comma> and if I give the pieces together. The way they make sense to me I'll do my best. But I can use only what I've seen from where I've been. And the lives that have lived before me. Who's going to look<comma> who's going to cheek. No one can really say 'cause they're all dead. But we can try and only try to live with integrity. . So come and see if from. Come and see if from. Come and see it from here. . So come and see if from. Come and see if from. Come and see it from here and. . Whatever you seek. Which book you may read. Which planet you seek. Script you write and forces you fight. . Whatever you seek. Which book you may read. Which planet you seek. . Oh no there's will and there's fate. Or random explosions everyday. Or is the world an orchestrated play. Or a clock<comma> tick-tock<comma> a clock work game. Us being the cogs and the product is time. Questions to evolve with the answers to find. Like what the hell<comma> what the hell are we doing here anyhow. . Yeah a gift it is to have everything. To fill our lines with happiness and what we desire. But only if you want it<comma> only if you need it. Only if you brave it<comma> only if you seek it. So be kind 'cause there's a piece of me in you. I'll be kind 'cause there's a piece of you in me. A piece of everyone somewhere elsewhere lesser and greater. . So come and see if from. Come and see if from. Come and see it from here. . So come and see if from. Come and see if from. Come and see it from here and. . Whatever you seek. Which book you may read. Which planet you seek. Script you write and forces you fight. . Whatever you seek. Which book you may read. Which planet you seek. Oh let's begin tonight. . Whatever you seek. Which book you may read. Which planet you seek. Script you write and forces you fight. . Whatever you seek. Which book you may read. Which planet you seek. . Oh no there's will and there's fate. Or random explosions everyday. Or is the world an orchestrated play. Or a clock<comma> tick-tock<comma> a clock work game. Us being the cogs and the product is time. Questions to evolve with the answers to find. Like what the hell<comma> what the hell are we doing here anyhow. What are we doing here,0.107127,5.980109,3.378767,0.503177,0.971377,0.149318,0.07767,0.072058,0.065553,0.070938,93.82635,5.720558,1.425369,0.662422,1.381037,0.902167,0.075664,25.66266,6.074207,397.7486,1.522183,0.028754,0.042373,0.357498,0.000187,0.01415,2320.162,0.84541,0,0.924101,0.117245,0,0.070185,0.003552,618.2959,128815.1,-3.187797,0.287719,3.439873,1281,3.187964,-0.083851,2.738793,2963,0.000009,-4.690883,0.000004,4.59195,-0.008639,-0.174818,0.000007,0.304747,jazzy
These fires never die. They told me this would help. I'm walking by the water. . I'm falling with the tide. They said that this would end. I went as far as I could. . I'm on distant ground now. Fishing boats go by. I fall asleep too early. . I scream and no one hears me. The waves will wipe it out. And we'll be even. . I turn my face to. From wherever the wind blows. Is it worth so much to try?. . I turn my face to. From wherever the wind blows. Is it worth so much to try?. . I'm at the airport waiting. For lights to fade below. And then: something else. . All instant things are fading. The pain will go. I won't remember. . And if the lights went out. If the elevator stopped. If we were lost where I was. . Or in the deepest tunnel. The train just stopped. But you gave me no chance. . I turn my face to. From wherever the wind blows. Is it worth so much to try?. . I turn my face to. From wherever the wind blows. Is it worth so much to try?,0.537885,9.251053,3.167037,0.420834,0.938619,0.116145,0.074978,0.076959,0.071719,0.081766,53.09016,4.535868,1.48717,0.478236,0.248377,0.8704,0.059267,65.53266,3.839292,326.5884,1.623843,0.036011,0.015829,0.02388,0.00035,0.003312,2369.08,0.346651,0,0.639814,0.082652,0,0.230606,0.005744,853.1522,595165.1,-5.083708,0.418317,4.318187,2896,3.454795,-0.468217,3.083868,2441,0.000011,-4.881619,0.000007,4.203502,0.004176,0.215595,0.000008,0.508904,jazzy
Just before our love got lost you said<comma>. "I am as constant as a northern star.". And I said<comma> "Constantly in the darkness. Where's that at?. If you want me I'll be in the bar.". On the ba[...]. . <i>Unfortunately<comma> we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then<comma> how about a <a href="/Special:Random" title="Special:Random">random page</a>?</i><p>[<span style="font-size:80%; line-height:100%; color:black;"><a href="/LyricWiki:Job_Exchange" title="LyricWiki:Job Exchange">I want to edit metadata</a></span>]. </p>,-0.02488,7.52713,4.12475,0.505141,0.996987,0.145175,0.067545,0.075988,0.073562,0.064512,66.46955,4.772296,1.463426,0.438909,0.355257,0.86477,0.061062,63.58064,4.440531,835.0403,1.699198,0.027596,0.029058,0.077484,0.000564,0.007565,5141.602,1.386642,0,0.792277,0.103155,0,0.164684,0.005176,704.4632,242676,-8.974176,-0.180459,3.050239,2646,3.479108,0.171674,2.903533,1775,-0.000001,-4.269369,0,4.115962,-0.001675,-0.037598,0.000007,0.481132,jazzy
No. 7 on the chump list<comma> playing stooge<comma> eatin' shit -- toadies<comma> toadies.. Using that as a reason for kickin' shit on the dumb fucks -- toadies<comma> toadies.. We are cuss-words<comma> nearly illiterate<comma> dedicated to fightin' toadies -- toadies<comma> toadies.,-0.469977,6.311065,2.921955,0.425399,0.756208,0.095709,0.06622,0.066971,0.080585,0.049422,79.53165,5.84087,1.557531,0.584615,0.962541,0.897792,0.098363,33.36593,4.722553,328.5038,1.143105,0.020118,0.030268,0.325312,0.000216,0.015261,1588.036,0.652392,0,0.888149,0.111451,0,0.099406,0.003647,1144.983,349431.8,-4.2739,-0.914153,4.233088,2294,3.333384,-0.388699,3.664206,2219,0.000003,-3.347679,-0.000001,3.16942,0.010113,-0.041405,0.000003,0.434154,jazzy
Well it's about time<comma> it's beginning to hurt. Time you made up your mind just what is it all worth. . All my useless advice<comma> all my hanging around. All your cutting down to size<comma> all my bringing you down. . Watch the clock on the wall<comma> feel the slowing of time. Hear a voice in the hall echoing in my mind. . All your stupid ideals got your head in the clouds. You should see how it feels with your feet on the ground. . Here I stand the accused with your fist in my face. Feeling tired and bruised with the bitterest taste. . All my useless advice<comma> all my hanging around. All your cutting down to size<comma> all my bringing you down. All your stupid ideals got your head in the clouds. You should see how it feels with your feet on the ground,1.567793,4.926178,3.592768,0.36861,0.627822,0.110208,0.06374,0.066451,0.104588,0.107978,53.23156,4.081171,1.305867,1.071415,0.726195,0.878297,0.028438,27.12163,5.974398,149.2392,1.147943,0.051616,0.222472,0.157673,0.000338,0.001907,1130.398,2.755362,0,0.926764,0.091476,0,0.067917,0.00238,291.1035,233025.5,-0.86921,-0.666755,2.350689,2963,3.829243,0.443185,4.469983,72,-0.000003,-5.378832,-0.000004,3.525783,0.00468,0.016715,-0.000004,-0.146906,jazzy
There was a little spanish flea. A record star he thought he'd be. He heard of singers like Beatles. And The Chipmunks he'd seen on TV. Why not a little spanish flea?. . And so he hid. Inside a doggie from madrid. He arrived in the city. Still singin his sweet harmony. As proud as any flea could be. . He walked around. As if he owned the town. Humming his pint sized melody. With his guitar he knew he'd be a star. And in his own home town<comma> how proud he'd be. . Then all at once he met a man. Who said<comma> "I'll help you if i can". He listened close to his song. And then he sang right along for you see. He loved that little spanish flea,1.375545,5.904294,4.080751,0.576178,1.026156,0.126947,0.082214,0.083839,0.076578,0.055052,79.18851,5.072819,1.388145,0.630852,0.878758,0.896237,0.069751,53.15044,5.65962,441.3963,1.142148,0.016905,0.073834,0.220415,0.000244,0.008871,3873.598,0.565803,0,0.832224,0.100274,0,0.13972,0.004766,468.8406,54332.68,1.971501,-0.603739,2.736585,548,3.434297,-0.067151,3.594949,2113,-0.000001,-3.425611,-0.000002,4.437667,0.002522,0.203223,-0.000003,0.593479,jazzy
Three little birds<comma> sat on my window. . And they told me I don't need to worry. . Summer came like cinnamon . So sweet<comma> . Little girls double-dutch on the concrete. . . Maybe sometimes<comma> we got it wrong<comma> but it's alright . The more things seems to change<comma> the more they stay the same. . Oh<comma> don't you hesitate. . . Girl<comma> put your records on<comma> tell me your favourite song . You go ahead<comma> let your hair down . Sapphire and faded jeans<comma> I hope you get your dreams<comma> . Just go ahead<comma> let your hair down. . . You're gonna find yourself somewhere<comma> somehow. . . Blue as the sky<comma> sunburnt and lonely<comma> . Sipping tea in the bar by the road side<comma> . (just relax<comma> just relax) . Don't you let those other boys fool you<comma> . Gotta love that afro hairdo. . . Maybe sometimes<comma> we feel afraid<comma> but it's alright . The more you stay the same<comma> the more they seem to change. . Don't you think it's strange? . . Girl<comma> put your records on<comma> tell me your favourite song . You go ahead<comma> let your hair down . Sapphire and faded jeans<comma> I hope you get your dreams<comma> . Just go ahead<comma> let your hair down. . . You're gonna find yourself somewhere<comma> somehow. . . Just more than I could take<comma> pity for pity's sake . Some nights kept me awake<comma> I thought that I was stronger . When you gonna realise<comma> that you don't even have to try any longer. . Do what you want to. . . Girl<comma> put your records on<comma> tell me your favourite song . You go ahead<comma> let your hair down . Sapphire and faded jeans<comma> I hope you get your dreams<comma> . Just go ahead<comma> let your hair down. . . Girl<comma> put your records on<comma> tell me your favourite song . You go ahead<comma> let your hair down . Sapphire and faded jeans<comma> I hope you get your dreams<comma> . Just go ahead<comma> let your hair down. . . Oh<comma> You're gonna find yourself somewhere<comma> somehow,1.066127,5.918506,3.315017,0.460563,0.893364,0.11558,0.072657,0.07359,0.086413,0.068514,67.09276,4.558291,1.341389,0.755269,0.797101,0.894024,0.069037,55.6042,5.74728,450.9565,1.417234,0.031701,0.149291,0.377612,0.000192,0.005448,3334.976,1.039514,0,0.86751,0.106211,0,0.115013,0.004463,424.8607,188710.1,3.868911,-0.27915,2.936893,848,3.381993,-0.237706,2.803129,713,0.000017,-3.330014,0.000007,3.89915,-0.00258,0.064714,-0.000001,0.416784,jazzy
